UID,fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type
1906,6137,6184,0.01801,0.04326,0.00587,98,0,0,0,0,1,0,0,-35.34,5.9,35.58,-5.91,0,0,0,0,Line
1907,6137,6217,0.00779,0.01906,0.0025,98,0,0,0,0,1,0,0,22.52,-20.58,-22.45,20.52,0,0,0,0,Line
1908,6157,6138,0.03762,0.09196,0.01204,98,0,0,0,0,1,0,0,2.08,-7.86,-2.05,6.69,0,0,0,0,Line
1909,6138,6286,0.02051,0.0914,0.0134,149,0,0,0,0,1,0,0,-25.63,-14.53,25.8,13.89,0,0,0,0,Line
1910,6139,6339,0.01781,0.10172,0.01528,98,0,0,0,0,1,0,0,18.79,4.12,-18.73,-5.31,0,0,0,0,Line
1911,6142,6141,0.0002,0.00909,0,1326,0,0,1,0,1,0,0,-715.17,-19.95,716.15,64.52,0,0,0,0,Transformer
1912,6142,6141,0.0002,0.00909,0,1326,0,0,1,0,1,0,0,-715.17,-19.95,716.15,64.52,0,0,0,0,Transformer
1913,6144,6141,0.00106,0.04778,0,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
1914,6145,6141,0.00027,0.01788,0,1093,0,0,1,0,1,0,0,326.62,22.12,-326.35,-4.06,0,0,0,0,Transformer
1915,6146,6141,0.00024,0.01722,0,1090,0,0,1,0,1,0,0,326.62,22.86,-326.38,-5.46,0,0,0,0,Transformer
1916,6147,6141,0.0002,0.01493,0,1332,0,0,1,0,1,0,0,291.1,23.68,-290.94,-11.68,0,0,0,0,Transformer
1917,6148,6141,0.00013,0.00914,0,1248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
1918,6149,6141,4.00E-05,0.00474,0,1255,0,0,1,0,1,0,0,225.51,67.31,-225.49,-64.83,0,0,0,0,Transformer
1919,6141,6161,0.00052,0.00627,0.4163,2020,0,0,0,0,1,0,0,-248.79,11.99,249.1,-52.1,0,0,0,0,Line
1920,6141,6197,0.00014,0.00318,0.27573,4352,0,0,0,0,1,0,0,1314.42,41.81,-1312.12,-18.61,0,0,0,0,Line
1921,6239,6141,0.00025,0.00304,0.20218,2400,0,0,0,0,1,0,0,1332.97,126.47,-1328.76,-96.81,0,0,0,0,Line
1922,6143,6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-295.54,20.47,295.79,-2.37,0,0,0,0,Transformer
1923,6143,6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-295.54,20.47,295.79,-2.37,0,0,0,0,Transformer
1924,6143,6142,0.0003,0.02159,0,443,0,0,1,0,1,0,0,-295.54,20.47,295.79,-2.37,0,0,0,0,Transformer
1925,6142,6162,0.00533,0.03805,0.06937,443,0,0,0,0,1,0,0,-40.38,-0.49,40.47,-6.16,0,0,0,0,Line
1926,6143,6284,0.00613,0.04273,0.00699,221,0,0,0,0,1,0,0,108.38,26.75,-107.65,-22.37,0,0,0,0,Line
1927,6143,6284,0.00613,0.04273,0.00699,221,0,0,0,0,1,0,0,108.38,26.75,-107.65,-22.37,0,0,0,0,Line
1928,6312,6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-166.87,32.58,167.46,-28.73,0,0,0,0,Line
1929,6312,6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-166.87,32.58,167.46,-28.73,0,0,0,0,Line
1930,6312,6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-166.87,32.58,167.46,-28.73,0,0,0,0,Line
1931,6312,6143,0.00214,0.01491,0.00244,250,0,0,0,0,1,0,0,-166.87,32.58,167.46,-28.73,0,0,0,0,Line
1932,6150,6356,0.00408,0.02634,0.00503,221,0,0,0,0,1,0,0,23.61,-46.59,-23.5,46.75,0,0,0,0,Line
1933,6150,6356,0.00408,0.02634,0.00503,221,0,0,0,0,1,0,0,23.61,-46.59,-23.5,46.75,0,0,0,0,Line
1934,6190,6151,0.01488,0.06632,0.00972,221,0,0,0,0,1,0,0,-100.08,9.8,101.53,-4.37,0,0,0,0,Line
1935,6151,6311,0.02053,0.09148,0.01341,149,0,0,0,0,1,0,0,-79.21,29.27,80.6,-24.49,0,0,0,0,Line
1936,6327,6151,0.05056,0.12359,0.01618,150,0,0,0,0,1,0,0,39.52,-25.44,-38.47,26.33,0,0,0,0,Line
1937,6153,6152,0.00286,0.10993,0,155,0,0,1,0,1,0,0,-34.66,-14.59,34.7,16.13,0,0,0,0,Transformer
1938,6152,6177,0.00504,0.036,0.06563,443,0,0,0,0,1,0,0,-48.81,-26.06,48.95,20.17,0,0,0,0,Line
1939,6152,6198,0.00248,0.02429,0.04673,548,0,0,0,0,1,0,0,14.11,9.92,-14.11,-14.68,0,0,0,0,Line
1940,6241,6153,0.0044,0.03067,0.00501,221,0,0,0,0,1,0,0,87.85,-7.12,-87.51,8.98,0,0,0,0,Line
1941,6241,6153,0.0044,0.03067,0.00501,221,0,0,0,0,1,0,0,87.85,-7.12,-87.51,8.98,0,0,0,0,Line
1942,6153,6324,0.00612,0.0418,0.00711,221,0,0,0,0,1,0,0,50.86,-16.98,-50.68,17.46,0,0,0,0,Line
1943,6153,6324,0.00612,0.0418,0.00711,221,0,0,0,0,1,0,0,50.86,-16.98,-50.68,17.46,0,0,0,0,Line
1944,6176,6154,0.01188,0.04928,0.00836,149,0,0,0,0,1,0,0,-10.69,14.36,10.73,-15.04,0,0,0,0,Line
1945,6252,6154,0.02199,0.0912,0.01548,149,0,0,0,0,1,0,0,54.46,-1.77,-53.83,2.83,0,0,0,0,Line
1946,6155,6284,0.00973,0.05559,0.00835,98,0,0,0,0,1,0,0,-7.58,-14.02,7.61,13.32,0,0,0,0,Line
1947,6156,6282,0.00873,0.05961,0.01014,221,0,0,0,0,1,0,0,121.18,-21.26,-119.91,28.89,0,0,0,0,Line
1948,6158,6341,0.02816,0.06884,0.00901,98,0,0,0,0,1,0,0,-22.21,37.22,22.72,-36.92,0,0,0,0,Line
1949,8104,6158,0.00916,0.05232,0.00786,98,0,0,0,0,1,0,0,-16.45,-33.48,16.57,33.36,0,0,0,0,Line
1950,6281,6159,0.00206,0.00903,0.00138,250,0,0,0,0,1,0,0,-75.08,88.09,75.35,-87.05,0,0,0,0,Line
1951,6160,6175,0.00216,0.01479,0.00252,221,0,0,0,0,1,0,0,48.95,1.84,-48.9,-1.74,0,0,0,0,Line
1952,6160,6175,0.00216,0.01479,0.00252,221,0,0,0,0,1,0,0,48.95,1.84,-48.9,-1.74,0,0,0,0,Line
1953,6160,6233,0.00526,0.02342,0.00343,149,0,0,0,0,1,0,0,41.2,0.8,-41.11,-0.74,0,0,0,0,Line
1954,6160,6330,0.00719,0.03146,0.00479,149,0,0,0,0,1,0,0,81.19,-8.97,-80.71,10.59,0,0,0,0,Line
1955,6162,6161,0.00024,0.01685,0,1132,0,0,1,0,1,0,0,-386.42,-3.11,386.76,27.16,0,0,0,0,Transformer
1956,6164,6161,0.00022,0.01652,0,880,0,0,1,0,1,0,0,73.42,23.32,-73.41,-22.4,0,0,0,0,Transformer
1957,6165,6161,0.00034,0.01841,0,879,0,0,1,0,1,0,0,73.42,20.54,-73.4,-19.53,0,0,0,0,Transformer
1958,6166,6161,0.00011,0.00775,0,880,0,0,1,0,1,0,0,73.42,50.05,-73.41,-49.48,0,0,0,0,Transformer
1959,6167,6161,0.0002,0.01447,0,883,0,0,1,0,1,0,0,73.42,26.61,-73.41,-25.78,0,0,0,0,Transformer
1960,6161,7018,0.00084,0.01712,1.19421,3146,0,0,0,0,1,0,0,-1313.71,149.13,1327.84,13.08,0,0,0,0,Line
1961,6163,6162,0.00109,0.04275,0,184.2,0,0,1,0,1,0,0,-106.88,-9.49,107.01,14.25,0,0,0,0,Transformer
1962,6162,6277,0.00506,0.03614,0.0659,443,0,0,0,0,1,0,0,145.89,-12.81,-144.86,13.32,0,0,0,0,Line
1963,6279,6162,0.00087,0.00624,0.01138,443,0,0,0,0,1,0,0,-92.98,-8.5,93.05,7.83,0,0,0,0,Line
1964,6280,6163,0.00495,0.02053,0.00348,149,0,0,0,0,1,0,0,-28.32,-10.22,28.36,10.05,0,0,0,0,Line
1965,6168,6209,0.01804,0.07482,0.0127,149,0,0,0,0,1,0,0,-48.56,-2.1,48.98,2.58,0,0,0,0,Line
1966,6168,6261,0.00295,0.00722,0.00094,98,0,0,0,0,1,0,0,47.74,19.23,-47.66,-19.14,0,0,0,0,Line
1967,6170,6169,0.00027,0.01779,0,1108,0,0,1,0,1,0,0,-432.76,-9.21,433.24,41.03,0,0,0,0,Transformer
1968,6169,6239,0.00065,0.00782,0.51936,2020,0,0,0,0,1,0,0,-433.24,-41.03,434.39,-0.33,0,0,0,0,Line
1969,6171,6170,0.00057,0.03437,0,297,0,0,1,0,1,0,0,-167.09,-30.38,167.25,40.08,0,0,0,0,Transformer
1970,6170,6235,0.0015,0.01464,0.02816,548,0,0,0,0,1,0,0,78.81,-0.55,-78.72,-1.52,0,0,0,0,Line
1971,6308,6170,0.00343,0.02448,0.04463,443,0,0,0,0,1,0,0,-93.94,14.89,94.24,-17.45,0,0,0,0,Line
1972,6170,6334,0.00357,0.02552,0.04652,443,0,0,0,0,1,0,0,92.46,-12.87,-92.17,10.1,0,0,0,0,Line
1973,6236,6171,0.00723,0.05035,0.00823,221,0,0,0,0,1,0,0,-53.13,2.42,53.33,-1.85,0,0,0,0,Line
1974,6173,6172,0.0013,0.05717,0,137,0,0,1,0,1,0,0,-67.91,3.44,67.97,-0.88,0,0,0,0,Transformer
1975,6173,6265,0.00345,0.01429,0.00242,250,0,0,0,0,1,0,0,76.62,-36.38,-76.38,37.12,0,0,0,0,Line
1976,7020,6173,0.03858,0.09432,0.01235,98,0,0,0,0,1,0,0,39.4,-16.89,-38.72,17.28,0,0,0,0,Line
1977,6174,6203,0.00829,0.02025,0.00265,221,0,0,0,0,1,0,0,75.83,25.95,-75.31,-24.95,0,0,0,0,Line
1978,6174,6250,0.00258,0.01476,0.00222,98,0,0,0,0,1,0,0,55.53,48.63,-55.39,-48.07,0,0,0,0,Line
1979,6174,6320,0.00372,0.02404,0.00459,221,0,0,0,0,1,0,0,-107.57,-53.77,108.09,56.67,0,0,0,0,Line
1980,6174,6320,0.00372,0.02404,0.00459,221,0,0,0,0,1,0,0,-107.57,-53.77,108.09,56.67,0,0,0,0,Line
1981,6175,6194,0.01297,0.05381,0.00913,149,0,0,0,0,1,0,0,-40.4,7.06,40.62,-7.06,0,0,0,0,Line
1982,6175,6289,0.01181,0.02887,0.00378,98,0,0,0,0,1,0,0,14.2,-6.8,-14.17,6.5,0,0,0,0,Line
1983,6230,6176,0.0023,0.016,0.0026,221,0,0,0,0,1,0,0,134.19,-5.04,-133.79,7.59,0,0,0,0,Line
1984,6178,6177,0.00082,0.04251,0,172.8,0,0,1,0,1,0,0,-133.6,-27.48,133.75,35.14,0,0,0,0,Transformer
1985,6178,6177,0.00082,0.04251,0,172.8,0,0,1,0,1,0,0,-133.6,-27.48,133.75,35.14,0,0,0,0,Transformer
1986,6235,6177,0.00202,0.01441,0.02628,523,0,0,0,0,1,0,0,151.95,-74.87,-151.4,76.03,0,0,0,0,Line
1987,6177,6287,0.00317,0.02266,0.04132,443,0,0,0,0,1,0,0,54.21,64.08,-53.99,-66.83,0,0,0,0,Line
1988,6177,6299,0.00682,0.06665,0.12825,548,0,0,0,0,1,0,0,-89.4,13.87,89.94,-22.11,0,0,0,0,Line
1989,6177,6308,0.00546,0.03901,0.07112,443,0,0,0,0,1,0,0,-26.35,15.04,26.41,-22.16,0,0,0,0,Line
1990,6334,6177,0.00073,0.00718,0.01381,647,0,0,0,0,1,0,0,140.5,-110.3,-140.28,111.02,0,0,0,0,Line
1991,6178,6209,0.00915,0.04079,0.00598,149,0,0,0,0,1,0,0,35,4.69,-34.89,-4.81,0,0,0,0,Line
1992,6332,6178,0.00369,0.02383,0.00455,221,0,0,0,0,1,0,0,-97.41,-10.39,97.76,12.17,0,0,0,0,Line
1993,6291,6179,0.00323,0.0194,0.00263,98,0,0,0,0,1,0,0,9.35,3.63,-9.35,-3.88,0,0,0,0,Line
1994,6182,6201,0.00497,0.02172,0.00331,149,0,0,0,0,1,0,0,-1.86,-35.68,1.92,35.62,0,0,0,0,Line
1995,6183,6206,0.01289,0.07363,0.01106,98,0,0,0,0,1,0,0,29.09,5.1,-28.98,-5.61,0,0,0,0,Line
1996,6184,6185,0.01258,0.03077,0.00403,98,0,0,0,0,1,0,0,-12.46,-2.66,12.48,2.31,0,0,0,0,Line
1997,6184,6205,0.00904,0.04029,0.00591,149,0,0,0,0,1,0,0,-60.42,9.45,60.76,-8.51,0,0,0,0,Line
1998,6184,6219,0.02323,0.05678,0.00744,98,0,0,0,0,1,0,0,-11.09,-14.59,11.17,14.03,0,0,0,0,Line
1999,6185,6313,0.01416,0.03461,0.00453,98,0,0,0,0,1,0,0,-33.32,-8.21,33.48,8.17,0,0,0,0,Line
2000,6186,6187,0.00175,0.01131,0.00216,221,0,0,0,0,1,0,0,88.01,6.09,-87.87,-5.43,0,0,0,0,Line
2001,6186,6187,0.00175,0.01131,0.00216,221,0,0,0,0,1,0,0,88.01,6.09,-87.87,-5.43,0,0,0,0,Line
2002,6186,6351,0.00169,0.0118,0.00193,221,0,0,0,0,1,0,0,-107.69,-11.67,107.89,12.84,0,0,0,0,Line
2003,6186,6351,0.00169,0.0118,0.00193,221,0,0,0,0,1,0,0,-107.69,-11.67,107.89,12.84,0,0,0,0,Line
2004,6187,6219,0.00752,0.03293,0.00502,149,0,0,0,0,1,0,0,49.73,-19.36,-49.52,19.78,0,0,0,0,Line
2005,6187,6289,0.00637,0.02643,0.00449,149,0,0,0,0,1,0,0,45.57,7.44,-45.43,-7.33,0,0,0,0,Line
2006,6189,6188,0.00227,0.06067,0,178,0,0,1,0,1,0,0,-79.81,0.65,79.95,3.08,0,0,0,0,Transformer
2007,6188,7305,0.00756,0.05401,0.09846,460,0,0,0,0,1,0,0,-151.36,19.12,153.07,-17.19,0,0,0,0,Line
2008,6327,6189,0.01842,0.11058,0.01501,98,0,0,0,0,1,0,0,-51.94,9.85,52.44,-8.4,0,0,0,0,Line
2009,6193,6192,0.00113,0.06451,0,125,0,0,1,0,1,0,0,-50.97,-7.25,51,8.93,0,0,0,0,Transformer
2010,6193,6206,0.01507,0.09046,0.01228,98,0,0,0,0,1,0,0,-10.13,-1.43,10.15,0.28,0,0,0,0,Line
2011,6193,6326,0.03488,0.08525,0.01116,98,0,0,0,0,1,0,0,25.42,-1.43,-25.19,0.85,0,0,0,0,Line
2012,6196,6194,0.01994,0.08268,0.01403,149,0,0,0,0,1,0,0,23.33,6.55,-23.22,-7.48,0,0,0,0,Line
2013,6194,6231,0.00815,0.03567,0.00543,149,0,0,0,0,1,0,0,30.33,2.44,-30.26,-2.65,0,0,0,0,Line
2014,6232,6194,0.00593,0.04134,0.00676,221,0,0,0,0,1,0,0,92.66,3.32,-92.16,-0.48,0,0,0,0,Line
2015,6195,7314,0.01465,0.06078,0.01031,149,0,0,0,0,1,0,0,36.07,5.66,-35.87,-5.86,0,0,0,0,Line
2016,6198,6197,0.00015,0.01413,0,1372,0,0,1,0,1,0,0,-583.24,-27.91,583.73,74.56,0,0,0,0,Transformer
2017,6197,6234,0.00025,0.003,0.19905,2020,0,0,0,0,1,0,0,437.36,-51.39,-436.9,36.02,0,0,0,0,Line
2018,6197,6333,0.00012,0.00144,0.09542,2020,0,0,0,0,1,0,0,291.03,-4.57,-290.93,-4.27,0,0,0,0,Line
2019,6199,6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.41,3.01,291.81,10.97,0,0,0,0,Transformer
2020,6199,6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.41,3.01,291.81,10.97,0,0,0,0,Transformer
2021,6199,6198,0.00048,0.01693,0,420,0,0,1,0,1,0,0,-291.41,3.01,291.81,10.97,0,0,0,0,Transformer
2022,6287,6198,0.00092,0.00901,0.01734,548,0,0,0,0,1,0,0,98.16,-37.27,-98.06,36.44,0,0,0,0,Line
2023,6337,6199,0.00218,0.01487,0.00253,221,0,0,0,0,1,0,0,-100.54,25.88,100.77,-24.59,0,0,0,0,Line
2024,6337,6199,0.00218,0.01487,0.00253,221,0,0,0,0,1,0,0,-100.54,25.88,100.77,-24.59,0,0,0,0,Line
2025,6200,6225,0.00252,0.01513,0.00205,98,0,0,0,0,1,0,0,17,-2.73,-16.99,2.57,0,0,0,0,Line
2026,6200,6275,0.00286,0.01632,0.00245,98,0,0,0,0,1,0,0,3.18,-2.46,-3.18,2.22,0,0,0,0,Line
2027,6200,6284,0.00797,0.03555,0.00521,149,0,0,0,0,1,0,0,-66.46,-7.92,66.82,8.99,0,0,0,0,Line
2028,6201,6203,0.01894,0.04631,0.00606,98,0,0,0,0,1,0,0,-14.16,21.05,14.28,-21.36,0,0,0,0,Line
2029,6201,6356,0.00518,0.02956,0.00444,245,0,0,0,0,1,0,0,-26.83,-67.74,27.1,68.81,0,0,0,0,Line
2030,6280,6202,0.02835,0.06931,0.00908,115,0,0,0,0,1,0,0,13.91,-11.91,-13.82,11.19,0,0,0,0,Line
2031,6340,6202,0.01509,0.08621,0.01295,115,0,0,0,0,1,0,0,17.06,-1.15,-17.02,0.05,0,0,0,0,Line
2032,6204,6337,0.00539,0.03236,0.00439,98,0,0,0,0,1,0,0,-21.83,-34.23,21.92,34.31,0,0,0,0,Line
2033,6205,6223,0.00232,0.01501,0.00286,221,0,0,0,0,1,0,0,-91.36,-13.02,91.56,14.02,0,0,0,0,Line
2034,6205,6223,0.00232,0.01501,0.00286,221,0,0,0,0,1,0,0,-91.36,-13.02,91.56,14.02,0,0,0,0,Line
2035,6207,6282,0.01027,0.04493,0.00684,149,0,0,0,0,1,0,0,-92.73,39.92,93.72,-36.31,0,0,0,0,Line
2036,6207,6313,0.0096,0.05765,0.00782,221,0,0,0,0,1,0,0,-4.31,45.97,4.5,-45.6,0,0,0,0,Line
2037,6331,6208,0.00218,0.0152,0.00249,221,0,0,0,0,1,0,0,33.38,81.49,-33.22,-80.63,0,0,0,0,Line
2038,6331,6208,0.00218,0.0152,0.00249,221,0,0,0,0,1,0,0,33.38,81.49,-33.22,-80.63,0,0,0,0,Line
2039,6208,6353,0.0108,0.04812,0.00706,149,0,0,0,0,1,0,0,-71.61,31.18,72.25,-29.06,0,0,0,0,Line
2040,6309,6209,0.018,0.078,0.012,150,0,0,0,0,1,0,0,21.7,-0.97,-21.62,0.1,0,0,0,0,Line
2041,6211,6210,0.0003,0.01639,0,978,0,0,1,0,1,0,0,-223.31,-24.12,223.45,31.88,0,0,0,0,Transformer
2042,6213,6210,0.00066,0.04478,0,363,0,0,1,0,1,0,0,177.9,11.11,-177.71,2.05,0,0,0,0,Transformer
2043,6214,6210,0.00044,0.02757,0,718,0,0,1,0,1,0,0,552.3,41.91,-551.05,36.29,0,0,0,0,Transformer
2044,6215,6210,0.0001,0.0071,0,721,0,0,1,0,1,0,0,552.3,47.41,-552.02,-27.24,0,0,0,0,Transformer
2045,6216,6210,0.00021,0.01596,0,710,0,0,1,0,1,0,0,552.3,35.4,-551.71,9.8,0,0,0,0,Transformer
2046,6210,6292,0.00114,0.01377,0.91489,2020,0,0,0,0,1,0,0,252.33,4.57,-251.62,-93.53,0,0,0,0,Line
2047,6212,6211,0.00083,0.03328,0,381,0,0,1,0,1,0,0,-146.07,-10.41,146.24,17.19,0,0,0,0,Transformer
2048,6211,6359,0.00367,0.02624,0.04784,443,0,0,0,0,1,0,0,77.07,6.93,-76.87,-10.51,0,0,0,0,Line
2049,6218,6231,0.02084,0.09119,0.01389,149,0,0,0,0,1,0,0,10.96,-3.11,-10.93,1.85,0,0,0,0,Line
2050,6278,6218,0.00985,0.04084,0.00693,149,0,0,0,0,1,0,0,62.6,12.36,-62.2,-11.41,0,0,0,0,Line
2051,6219,6345,0.00408,0.02332,0.0035,98,0,0,0,0,1,0,0,-20.36,34.62,20.43,-34.59,0,0,0,0,Line
2052,6221,6322,0.01605,0.09634,0.01307,98,0,0,0,0,1,0,0,4.62,18.42,-4.56,-19.43,0,0,0,0,Line
2053,6223,6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-258.93,-37.25,259.13,48.94,0,0,0,0,Transformer
2054,6223,6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-258.93,-37.25,259.13,48.94,0,0,0,0,Transformer
2055,6223,6222,0.00029,0.0171,0,457,0,0,1,0,1,0,0,-258.93,-37.25,259.13,48.94,0,0,0,0,Transformer
2056,6222,6229,0.00375,0.03669,0.07059,548,0,0,0,0,1,0,0,-122.94,-47.19,123.56,45.99,0,0,0,0,Line
2057,6255,6222,0.00167,0.01635,0.03146,647,0,0,0,0,1,0,0,313.44,43.94,-311.83,-31.41,0,0,0,0,Line
2058,6222,6293,0.00233,0.0228,0.04388,647,0,0,0,0,1,0,0,-207.86,-15.75,208.86,20.97,0,0,0,0,Line
2059,6222,6354,0.00491,0.03508,0.06396,443,0,0,0,0,1,0,0,-9.49,-19.28,9.51,12.85,0,0,0,0,Line
2060,6227,6223,0.00231,0.01613,0.00264,250,0,0,0,0,1,0,0,-145.94,-14.19,146.44,17.43,0,0,0,0,Line
2061,6227,6223,0.00231,0.01613,0.00264,250,0,0,0,0,1,0,0,-145.94,-14.19,146.44,17.43,0,0,0,0,Line
2062,6224,6331,0.00467,0.01938,0.00329,149,0,0,0,0,1,0,0,-25.79,-98.76,26.27,100.39,0,0,0,0,Line
2063,6225,6307,0.00669,0.0298,0.00437,149,0,0,0,0,1,0,0,-9.23,8.42,9.24,-8.81,0,0,0,0,Line
2064,6227,6238,0.00232,0.01616,0.00264,221,0,0,0,0,1,0,0,59.01,7.77,-58.93,-7.45,0,0,0,0,Line
2065,6227,6238,0.00232,0.01616,0.00264,221,0,0,0,0,1,0,0,59.01,7.77,-58.93,-7.45,0,0,0,0,Line
2066,6227,6330,0.01472,0.036,0.00471,98,0,0,0,0,1,0,0,47.51,-22.96,-47.09,23.5,0,0,0,0,Line
2067,6229,6228,0.00011,0.01313,0,1208,0,0,1,0,1,0,0,-577.55,72.29,577.9,-30.36,0,0,0,0,Transformer
2068,6298,6228,0.00022,0.00262,0.17409,2020,0,0,0,0,1,0,0,578.6,-40.24,-577.9,30.36,0,0,0,0,Line
2069,6230,6229,0.00061,0.03602,0,350,0,0,1,0,1,0,0,-196.76,-40.84,197.01,55.05,0,0,0,0,Transformer
2070,6230,6229,0.00061,0.03602,0,350,0,0,1,0,1,0,0,-196.76,-40.84,197.01,55.05,0,0,0,0,Transformer
2071,6277,6229,0.00147,0.01434,0.0276,548,0,0,0,0,1,0,0,-59.87,-64.87,59.97,63.02,0,0,0,0,Line
2072,6230,6278,0.009,0.05404,0.00733,140,0,0,0,0,1,0,0,-6.24,10.7,6.26,-11.37,0,0,0,0,Line
2073,6232,6294,0.00252,0.01629,0.00311,221,0,0,0,0,1,0,0,-79.65,-11.1,79.81,11.83,0,0,0,0,Line
2074,6232,6294,0.00252,0.01629,0.00311,221,0,0,0,0,1,0,0,-79.65,-11.1,79.81,11.83,0,0,0,0,Line
2075,6235,6234,6.00E-05,0.00475,0,1190,0,0,1,0,1,0,0,-568.23,-27.69,568.42,42.4,0,0,0,0,Transformer
2076,6236,6235,0.00075,0.02962,0,406,0,0,1,0,1,0,0,-247.04,-33.91,247.5,52.04,0,0,0,0,Transformer
2077,6236,6235,0.00075,0.02962,0,406,0,0,1,0,1,0,0,-247.04,-33.91,247.5,52.04,0,0,0,0,Transformer
2078,6325,6237,0.01418,0.05883,0.00998,149,0,0,0,0,1,0,0,-26.75,-1.01,26.84,0.37,0,0,0,0,Line
2079,6237,8102,0.02383,0.14308,0.01942,98,0,0,0,0,1,0,0,-23.29,2.14,23.42,-3.44,0,0,0,0,Line
2080,6238,6345,0.00383,0.02298,0.00312,98,0,0,0,0,1,0,0,-16.95,-23.29,16.99,23.17,0,0,0,0,Line
2081,6240,6239,0.00028,0.01264,0,1194,0,0,1,0,1,0,0,-634.6,-85.71,635.71,135.73,0,0,0,0,Transformer
2082,6242,6239,0.0004,0.04713,0,380,0,0,1,0,1,0,0,60.91,14.87,-60.9,-13.16,0,0,0,0,Transformer
2083,6243,6239,0.00024,0.01934,0,690,0,0,1,0,1,0,0,182.73,36.25,-182.65,-30.04,0,0,0,0,Transformer
2084,6244,6239,0.00024,0.01637,0,957,0,0,1,0,1,0,0,297.56,44.33,-297.36,-30.63,0,0,0,0,Transformer
2085,6245,6239,0.00021,0.01383,0,965,0,0,1,0,1,0,0,297.56,50.83,-297.38,-39.18,0,0,0,0,Transformer
2086,6246,6239,0.00011,0.00711,0,967,0,0,1,0,1,0,0,297.56,94.93,-297.46,-88.52,0,0,0,0,Transformer
2087,6247,6239,0.00014,0.00867,0,694,0,0,1,0,1,0,0,183.06,77.62,-183.01,-74.45,0,0,0,0,Transformer
2088,6248,6239,0.00018,0.01749,0,689,0,0,1,0,1,0,0,183.06,40.11,-183,-34.44,0,0,0,0,Transformer
2089,6249,6239,0.00046,0.02531,0,685,0,0,1,0,1,0,0,183.06,27.74,-182.91,-19.72,0,0,0,0,Transformer
2090,6239,7414,0.0015,0.019,1.24,2000,0,0,0,0,1,0,0,-1123.82,188,1142.47,-83.12,0,0,0,0,Line
2091,6241,6240,0.00111,0.05088,0,300,0,0,1,0,1,0,0,-175.72,-17.78,176.06,33.55,0,0,0,0,Transformer
2092,6241,6240,0.00111,0.05088,0,300,0,0,1,0,1,0,0,-175.72,-17.78,176.06,33.55,0,0,0,0,Transformer
2093,6240,6287,0.00218,0.02128,0.04095,647,0,0,0,0,1,0,0,347.53,-5.07,-344.99,25.64,0,0,0,0,Line
2094,6240,6321,0.00473,0.03381,0.06164,443,0,0,0,0,1,0,0,-65.06,23.68,65.28,-28.41,0,0,0,0,Line
2095,6253,6329,0.01564,0.06488,0.01101,149,0,0,0,0,1,0,0,56.73,-13.63,-56.22,14.59,0,0,0,0,Line
2096,6255,6254,4.00E-05,0.00481,0,1350,0,0,1,0,1,0,0,-805.6,-110.84,805.85,141.42,0,0,0,0,Transformer
2097,6257,6254,0.00011,0.01147,0,726,0,0,1,0,1,0,0,60.59,-21.53,-60.59,21.98,0,0,0,0,Transformer
2098,6258,6254,0.00037,0.02186,0,731,0,0,1,0,1,0,0,108.6,-21.53,-108.56,24.1,0,0,0,0,Transformer
2099,6259,6254,0.00044,0.02142,0,333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
2100,6260,6254,0.00018,0.01038,0,914,0,0,1,0,1,0,0,80.27,-28.53,-80.26,29.25,0,0,0,0,Transformer
2101,6292,6254,7.00E-05,0.00142,0.09917,2768,0,0,0,0,1,0,0,862.39,57.95,-861.9,-58.35,0,0,0,0,Line
2102,6256,6255,0.00085,0.04835,0,300,0,0,1,0,1,0,0,-170.38,-18.79,170.63,32.82,0,0,0,0,Transformer
2103,6256,6255,0.00085,0.04835,0,300,0,0,1,0,1,0,0,-170.38,-18.79,170.63,32.82,0,0,0,0,Transformer
2104,6262,6319,0.01214,0.07287,0.00989,98,0,0,0,0,1,0,0,32.93,9.59,-32.79,-9.72,0,0,0,0,Line
2105,6264,6263,0.00081,0.03319,0,120,0,0,1,0,1,0,0,-83.09,-1.97,83.14,4.22,0,0,0,0,Transformer
2106,6321,6263,0.00395,0.03863,0.07433,647,0,0,0,0,1,0,0,-220.94,27.39,222.86,-16.24,0,0,0,0,Line
2107,6263,7274,0.00452,0.04698,0.16009,750,0,0,0,0,1,0,0,-302.47,33.91,306.58,-7.67,0,0,0,0,Line
