,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
644,5080,1,37.61,10.66,0,0.0,5,1.00601,-56.5844,161.0,13,1.1,0.9,0.0,0,0,0,bus_5080
645,5081,1,89.83,25.45,0,0.0,5,1.00938,-55.2195,161.0,13,1.1,0.9,0.0,0,0,0,bus_5081
646,5082,1,102.22,28.96,0,0.0,5,1.0205799999999998,-68.9912,161.0,17,1.1,0.9,0.0,0,0,0,bus_5082
647,5083,1,0.0,0.0,0,0.0,5,1.02,-63.1651,500.0,16,1.1,0.9,0.0,0,0,0,bus_5083
648,5084,1,224.2,63.52,0,0.0,5,1.01318,-67.3565,161.0,16,1.1,0.9,0.0,0,0,0,bus_5084
649,5085,1,51.3,14.54,0,0.0,5,1.0075,-69.1289,161.0,17,1.1,0.9,0.0,0,0,0,bus_5085
650,5086,1,92.04,26.08,0,0.0,5,1.0107700000000002,-68.5449,161.0,17,1.1,0.9,0.0,0,0,0,bus_5086
651,5087,1,4.13,1.17,0,0.0,5,1.00227,-63.2001,161.0,14,1.1,0.9,0.0,0,0,0,bus_5087
652,5088,1,0.0,0.0,0,0.0,5,1.00805,-58.5656,161.0,18,1.1,0.9,0.0,0,0,0,bus_5088
653,5089,2,0.0,0.0,0,0.0,5,1.00805,-58.5656,13.8,18,1.1,0.9,0.0,0,0,0,bus_5089
654,5090,1,108.74,30.81,0,359.74,5,1.03,-70.4448,161.0,16,1.1,0.9,0.0,0,0,0,bus_5090
655,5091,1,5.33,1.51,0,0.0,5,1.00163,-62.6111,161.0,14,1.1,0.9,0.0,0,0,0,bus_5091
656,5092,1,17.62,4.99,0,0.0,5,1.00755,-66.4515,161.0,14,1.1,0.9,0.0,0,0,0,bus_5092
657,5093,1,47.98,13.6,0,271.03,5,1.03,-67.0459,161.0,17,1.1,0.9,0.0,0,0,0,bus_5093
658,5094,1,2.66,0.75,0,0.0,5,1.01538,-60.477,161.0,14,1.1,0.9,0.0,0,0,0,bus_5094
659,5095,1,32.24,9.14,0,0.0,5,1.0139799999999999,-68.8582,161.0,17,1.1,0.9,0.0,0,0,0,bus_5095
660,5096,1,61.74,17.49,0,0.0,5,1.01944,-68.0716,161.0,16,1.1,0.9,0.0,0,0,0,bus_5096
661,5097,1,82.57,23.4,0,0.0,5,1.01806,-67.3499,161.0,17,1.1,0.9,0.0,0,0,0,bus_5097
662,5098,1,156.22,44.26,0,236.47,5,1.03,-68.1113,161.0,17,1.1,0.9,0.0,0,0,0,bus_5098
663,5099,1,67.63,19.16,0,114.96,5,1.03,-69.0688,161.0,17,1.1,0.9,0.0,0,0,0,bus_5099
664,5100,1,22.45,6.36,0,0.0,5,1.0154299999999998,-68.7531,161.0,16,1.1,0.9,0.0,0,0,0,bus_5100
665,5101,1,22.63,6.41,0,0.0,5,1.02491,-52.1268,161.0,15,1.1,0.9,0.0,0,0,0,bus_5101
666,5102,1,0.0,0.0,0,0.0,5,1.01719,-64.1913,500.0,16,1.1,0.9,0.0,0,0,0,bus_5102
667,5103,1,234.49,66.44,0,0.0,5,1.01731,-68.3794,161.0,16,1.1,0.9,0.0,0,0,0,bus_5103
668,5104,1,79.02,22.39,0,0.0,5,1.00908,-66.5534,161.0,17,1.1,0.9,0.0,0,0,0,bus_5104
669,5105,1,105.27,29.83,0,0.0,5,1.01334,-69.9734,161.0,17,1.1,0.9,0.0,0,0,0,bus_5105
670,5106,2,0.0,0.0,0,0.0,5,1.01334,-69.9734,13.8,17,1.1,0.9,0.0,0,0,0,bus_5106
671,5107,2,0.0,0.0,0,0.0,5,1.01334,-69.9734,13.8,17,1.1,0.9,0.0,0,0,0,bus_5107
672,5108,1,40.12,11.37,0,477.09,5,1.03,-67.6492,161.0,17,1.1,0.9,0.0,0,0,0,bus_5108
673,5109,1,53.98,15.29,0,0.0,5,1.00158,-68.4975,161.0,16,1.1,0.9,0.0,0,0,0,bus_5109
674,5110,1,3.44,0.97,0,0.0,5,0.996044,-54.0298,161.0,12,1.1,0.9,0.0,0,0,0,bus_5110
675,5111,1,37.24,10.55,0,0.0,5,1.02455,-70.4679,161.0,16,1.1,0.9,0.0,0,0,0,bus_5111
676,5112,1,14.25,4.04,0,0.0,5,1.0212700000000001,-55.5276,161.0,18,1.1,0.9,0.0,0,0,0,bus_5112
677,5113,1,21.58,6.11,0,0.0,5,1.01176,-67.0977,161.0,17,1.1,0.9,0.0,0,0,0,bus_5113
678,5114,1,56.95,16.13,0,0.0,5,1.01071,-68.5418,161.0,16,1.1,0.9,0.0,0,0,0,bus_5114
679,5115,1,17.73,5.02,0,0.0,5,1.02278,-66.6333,161.0,16,1.1,0.9,0.0,0,0,0,bus_5115
680,5116,1,141.56,40.11,0,0.0,5,1.01629,-69.8199,161.0,16,1.1,0.9,0.0,0,0,0,bus_5116
681,5117,1,128.28,36.35,0,0.0,5,1.00871,-68.5055,161.0,17,1.1,0.9,0.0,0,0,0,bus_5117
682,5118,1,8.65,2.45,0,0.0,5,1.01562,-44.4507,161.0,15,1.1,0.9,0.0,0,0,0,bus_5118
683,5119,1,4.4,1.25,0,0.0,5,1.0078200000000002,-55.7837,161.0,12,1.1,0.9,0.0,0,0,0,bus_5119
684,5120,1,0.0,0.0,0,0.0,5,1.03135,-46.211000000000006,500.0,15,1.1,0.9,0.0,0,0,0,bus_5120
685,5121,1,76.66,21.72,0,36.27,5,1.03,-46.8376,161.0,15,1.1,0.9,0.0,0,0,0,bus_5121
686,5122,1,65.0,18.42,0,0.0,5,1.02201,-70.1658,161.0,16,1.1,0.9,0.0,0,0,0,bus_5122
687,5123,1,0.0,0.0,0,0.0,5,1.01948,-52.3668,161.0,13,1.1,0.9,0.0,0,0,0,bus_5123
688,5124,1,26.69,7.56,0,0.0,5,1.01872,-51.4709,115.0,13,1.1,0.9,0.0,0,0,0,bus_5124
689,5125,1,67.92,19.24,0,0.0,5,1.01739,-66.7014,161.0,17,1.1,0.9,0.0,0,0,0,bus_5125
690,5126,1,173.21,49.08,0,0.0,5,1.0175,-70.6799,161.0,16,1.1,0.9,0.0,0,0,0,bus_5126
691,5127,1,3.89,1.1,0,0.0,5,1.02377,-55.7964,161.0,18,1.1,0.9,0.0,0,0,0,bus_5127
692,5128,1,90.51,25.65,0,0.0,5,1.01336,-69.8796,161.0,16,1.1,0.9,0.0,0,0,0,bus_5128
693,5129,1,14.89,4.22,0,0.0,5,1.03093,-50.5806,161.0,18,1.1,0.9,0.0,0,0,0,bus_5129
694,5130,1,99.79,28.27,0,0.0,5,1.01314,-68.89699999999999,161.0,16,1.1,0.9,0.0,0,0,0,bus_5130
695,5131,1,0.0,0.0,0,0.0,5,1.02711,-50.107,500.0,13,1.1,0.9,0.0,0,0,0,bus_5131
696,5132,1,102.52,29.05,0,0.0,5,1.02055,-52.3047,161.0,13,1.1,0.9,0.0,0,0,0,bus_5132
697,5133,1,12.16,3.45,0,0.0,5,1.0196399999999999,-55.115,161.0,18,1.1,0.9,0.0,0,0,0,bus_5133
698,5134,1,26.98,7.64,0,0.0,5,1.01124,-47.2745,161.0,15,1.1,0.9,0.0,0,0,0,bus_5134
699,5135,1,27.59,7.82,0,0.0,5,1.02147,-52.4197,161.0,15,1.1,0.9,0.0,0,0,0,bus_5135
700,5136,1,11.94,3.38,0,0.0,5,1.0021200000000001,-62.6603,161.0,16,1.1,0.9,0.0,0,0,0,bus_5136
701,5137,1,0.0,0.0,0,0.0,5,1.02342,-53.6678,500.0,13,1.1,0.9,0.0,0,0,0,bus_5137
702,5138,1,105.04,29.76,0,0.0,5,1.02309,-54.9555,161.0,13,1.1,0.9,0.0,0,0,0,bus_5138
703,5139,1,86.38,24.47,0,242.36,5,1.03,-71.1342,161.0,16,1.1,0.9,0.0,0,0,0,bus_5139
704,5140,1,8.65,2.45,0,0.0,5,1.0112299999999999,-55.7375,161.0,13,1.1,0.9,0.0,0,0,0,bus_5140
705,5141,1,45.38,12.86,0,0.0,5,1.0067,-66.4561,161.0,16,1.1,0.9,0.0,0,0,0,bus_5141
706,5142,1,15.53,4.4,0,0.0,5,1.00801,-55.5082,161.0,13,1.1,0.9,0.0,0,0,0,bus_5142
707,5143,1,87.45,24.78,0,0.0,5,1.01627,-66.5279,161.0,17,1.1,0.9,0.0,0,0,0,bus_5143
708,5144,1,73.43,20.8,0,0.0,5,1.01206,-55.9107,161.0,13,1.1,0.9,0.0,0,0,0,bus_5144
709,5145,1,117.86,33.39,0,0.0,5,1.02006,-68.2046,161.0,17,1.1,0.9,0.0,0,0,0,bus_5145
710,5146,1,90.75,25.71,0,0.0,5,1.01031,-68.6447,161.0,16,1.1,0.9,0.0,0,0,0,bus_5146
711,5147,1,108.12,30.63,0,0.0,5,1.00778,-70.1563,161.0,16,1.1,0.9,0.0,0,0,0,bus_5147
712,5148,1,83.41,23.63,0,0.0,5,1.0135100000000001,-70.1624,161.0,17,1.1,0.9,0.0,0,0,0,bus_5148
713,5149,1,91.45,25.91,0,0.0,5,1.01302,-70.547,161.0,16,1.1,0.9,0.0,0,0,0,bus_5149
714,5150,1,4.11,1.17,0,0.0,5,1.006,-54.3294,161.0,12,1.1,0.9,0.0,0,0,0,bus_5150
715,5151,1,5.33,1.51,0,0.0,5,1.02203,-57.244,161.0,18,1.1,0.9,0.0,0,0,0,bus_5151
716,5152,1,60.98,17.28,0,0.0,5,1.0094,-69.2525,161.0,16,1.1,0.9,0.0,0,0,0,bus_5152
717,5153,1,15.98,4.53,0,0.0,5,1.00881,-60.0639,161.0,12,1.1,0.9,0.0,0,0,0,bus_5153
718,5154,1,15.58,4.41,0,0.0,5,1.01255,-57.9847,161.0,18,1.1,0.9,0.0,0,0,0,bus_5154
719,5155,1,3.71,1.05,0,0.0,5,1.01475,-49.5261,161.0,12,1.1,0.9,0.0,0,0,0,bus_5155
720,5156,1,6.22,1.76,0,0.0,5,1.02593,-49.6311,161.0,15,1.1,0.9,0.0,0,0,0,bus_5156
721,5157,1,146.63,41.55,0,0.0,5,1.00338,-68.803,161.0,17,1.1,0.9,0.0,0,0,0,bus_5157
722,5158,1,168.19,47.66,0,0.0,5,1.02264,-68.9847,161.0,16,1.1,0.9,0.0,0,0,0,bus_5158
723,5159,1,14.54,4.12,0,0.0,5,1.0181799999999999,-52.8038,161.0,13,1.1,0.9,0.0,0,0,0,bus_5159
724,5160,1,59.35,16.81,0,0.0,5,1.0052,-65.4689,161.0,17,1.1,0.9,0.0,0,0,0,bus_5160
725,5161,1,199.65,56.57,0,232.55,5,1.03,-70.4432,161.0,16,1.1,0.9,0.0,0,0,0,bus_5161
726,5162,1,6.69,1.9,0,0.0,5,1.00416,-57.9414,161.0,14,1.1,0.9,0.0,0,0,0,bus_5162
727,5163,1,15.15,4.29,0,0.0,5,1.01719,-53.5293,161.0,13,1.1,0.9,0.0,0,0,0,bus_5163
728,5164,1,0.0,0.0,0,0.0,5,1.01328,-61.8234,500.0,17,1.1,0.9,0.0,0,0,0,bus_5164
729,5165,1,55.53,15.73,0,0.0,5,1.00936,-64.7801,161.0,17,1.1,0.9,0.0,0,0,0,bus_5165
730,5166,2,0.0,0.0,0,0.0,5,1.03024,-59.9536,13.8,17,1.1,0.9,0.0,0,0,0,bus_5166
731,5167,2,0.0,0.0,0,0.0,5,1.0140200000000001,-61.7435,13.8,17,1.1,0.9,0.0,0,0,0,bus_5167
732,5168,1,125.67,35.61,0,0.0,5,1.01647,-71.0486,161.0,16,1.1,0.9,0.0,0,0,0,bus_5168
733,5169,1,0.0,0.0,0,0.0,5,1.02336,-52.4385,161.0,15,1.1,0.9,0.0,0,0,0,bus_5169
734,5170,2,0.0,0.0,0,0.0,5,1.0181799999999999,-50.8025,18.0,15,1.1,0.9,0.0,0,0,0,bus_5170
735,5171,1,1.06,0.3,0,0.0,5,1.0021200000000001,-61.8337,161.0,14,1.1,0.9,0.0,0,0,0,bus_5171
736,5172,1,74.24,21.03,0,181.13,5,1.03,-64.5875,161.0,12,1.1,0.9,0.0,0,0,0,bus_5172
737,5173,1,136.36,38.63,0,0.0,5,1.0112,-69.1325,161.0,16,1.1,0.9,0.0,0,0,0,bus_5173
738,5174,1,4.32,1.22,0,0.0,5,1.00291,-60.7914,161.0,14,1.1,0.9,0.0,0,0,0,bus_5174
739,5175,1,118.67,33.62,0,0.0,5,1.0078,-66.029,161.0,17,1.1,0.9,0.0,0,0,0,bus_5175
740,5176,1,7.3,2.07,0,0.0,5,1.00075,-52.2276,161.0,12,1.1,0.9,0.0,0,0,0,bus_5176
741,5177,1,91.38,25.89,0,0.0,5,1.00668,-68.2906,161.0,17,1.1,0.9,0.0,0,0,0,bus_5177
742,5178,1,83.96,23.79,0,0.0,5,1.00718,-69.4768,161.0,16,1.1,0.9,0.0,0,0,0,bus_5178
743,5179,1,0.0,0.0,0,0.0,5,1.02148,-57.1974,500.0,14,1.1,0.9,0.0,0,0,0,bus_5179
744,5180,1,88.36,25.04,0,0.0,5,1.0176399999999999,-58.68600000000001,161.0,14,1.1,0.9,0.0,0,0,0,bus_5180
745,5181,1,178.22,50.5,0,0.0,5,1.01045,-69.9243,161.0,16,1.1,0.9,0.0,0,0,0,bus_5181
746,5182,1,3.82,1.08,0,0.0,5,1.0130299999999999,-55.4174,161.0,13,1.1,0.9,0.0,0,0,0,bus_5182
747,5183,1,139.09,39.41,0,0.0,5,1.02006,-71.0453,161.0,16,1.1,0.9,0.0,0,0,0,bus_5183
748,5184,1,80.23,22.73,0,0.0,5,1.0052299999999998,-69.5592,161.0,17,1.1,0.9,0.0,0,0,0,bus_5184
749,5185,1,25.72,7.29,0,0.0,5,1.01644,-65.1442,161.0,17,1.1,0.9,0.0,0,0,0,bus_5185
750,5186,1,24.98,7.08,0,0.0,5,1.00576,-66.1591,161.0,17,1.1,0.9,0.0,0,0,0,bus_5186
751,5187,1,15.41,4.37,0,0.0,5,1.00298,-49.861999999999995,161.0,12,1.1,0.9,0.0,0,0,0,bus_5187
752,5188,1,64.82,18.37,0,0.0,5,1.0085899999999999,-69.7537,161.0,16,1.1,0.9,0.0,0,0,0,bus_5188
753,5189,1,78.84,22.34,0,0.0,5,1.02005,-69.8054,161.0,16,1.1,0.9,0.0,0,0,0,bus_5189
754,5190,1,3.38,0.96,0,0.0,5,1.01126,-57.6113,161.0,12,1.1,0.9,0.0,0,0,0,bus_5190
755,5191,1,7.58,2.15,0,82.26,5,1.03,-56.5383,161.0,18,1.1,0.9,0.0,0,0,0,bus_5191
756,5192,1,0.0,0.0,0,0.0,5,1.02359,-50.9049,500.0,13,1.1,0.9,0.0,0,0,0,bus_5192
757,5193,1,134.77,38.19,0,0.0,5,1.02016,-52.1838,161.0,13,1.1,0.9,0.0,0,0,0,bus_5193
758,5194,1,59.01,16.72,0,0.0,5,1.0137399999999999,-68.384,161.0,17,1.1,0.9,0.0,0,0,0,bus_5194
759,5195,1,55.26,15.66,0,0.0,5,1.015,-67.5574,161.0,17,1.1,0.9,0.0,0,0,0,bus_5195
760,5196,1,0.0,0.0,0,0.0,5,1.00748,-51.5809,500.0,12,1.1,0.9,0.0,0,0,0,bus_5196
761,5197,1,0.0,0.0,0,0.0,5,1.00704,-53.288999999999994,161.0,12,1.1,0.9,0.0,0,0,0,bus_5197
762,5198,2,0.0,0.0,0,0.0,5,1.00521,-50.8683,18.0,12,1.1,0.9,0.0,0,0,0,bus_5198
763,5199,1,24.33,6.89,0,0.0,5,1.01552,-67.725,161.0,17,1.1,0.9,0.0,0,0,0,bus_5199
764,5200,1,66.35,18.8,0,0.0,5,0.992763,-55.6625,161.0,12,1.1,0.9,0.0,0,0,0,bus_5200
765,5201,1,4.81,1.36,0,0.0,5,1.01021,-54.9101,161.0,14,1.1,0.9,0.0,0,0,0,bus_5201
766,5202,1,8.64,2.45,0,0.0,5,1.0079,-63.06,161.0,14,1.1,0.9,0.0,0,0,0,bus_5202
767,5203,1,147.01,41.65,0,0.0,5,1.01457,-70.3835,161.0,16,1.1,0.9,0.0,0,0,0,bus_5203
768,5204,1,0.0,0.0,0,0.0,5,1.00821,-54.7288,500.0,12,1.1,0.9,0.0,0,0,0,bus_5204
769,5205,1,0.0,0.0,0,0.0,5,1.00942,-56.4561,161.0,12,1.1,0.9,0.0,0,0,0,bus_5205
770,5206,2,0.0,0.0,0,0.0,5,1.01,-52.3958,13.8,12,1.1,0.9,0.0,0,0,0,bus_5206
771,5207,2,0.0,0.0,0,0.0,5,1.01,-53.6379,13.8,12,1.1,0.9,0.0,0,0,0,bus_5207
772,5208,2,0.0,0.0,0,0.0,5,1.01,-53.356,13.8,12,1.1,0.9,0.0,0,0,0,bus_5208
773,5209,1,3.59,1.02,0,0.0,5,1.0146899999999999,-56.2524,161.0,18,1.1,0.9,0.0,0,0,0,bus_5209
774,5210,1,39.64,11.23,0,0.0,5,1.01496,-68.0918,161.0,17,1.1,0.9,0.0,0,0,0,bus_5210
775,5211,1,6.91,1.96,0,0.0,5,1.00376,-57.6053,161.0,14,1.1,0.9,0.0,0,0,0,bus_5211
776,5212,1,33.89,9.6,0,0.0,5,0.998101,-67.1354,161.0,14,1.1,0.9,0.0,0,0,0,bus_5212
777,5213,1,92.1,26.09,0,0.0,5,1.0102799999999998,-69.8402,161.0,16,1.1,0.9,0.0,0,0,0,bus_5213
778,5214,1,102.1,28.93,0,0.0,5,1.01194,-69.4259,161.0,16,1.1,0.9,0.0,0,0,0,bus_5214
779,5215,1,19.98,5.66,0,0.0,5,1.00363,-67.5726,161.0,16,1.1,0.9,0.0,0,0,0,bus_5215
780,5216,1,66.58,18.86,0,0.0,5,1.0151,-68.1581,161.0,17,1.1,0.9,0.0,0,0,0,bus_5216
781,5217,1,100.33,28.43,0,439.01,5,1.03,-68.545,161.0,17,1.1,0.9,0.0,0,0,0,bus_5217
782,5218,1,39.29,11.13,0,0.0,5,1.01,-66.3917,161.0,17,1.1,0.9,0.0,0,0,0,bus_5218
783,5219,1,13.35,3.78,0,87.82,5,1.03,-67.9938,161.0,14,1.1,0.9,0.0,0,0,0,bus_5219
784,5220,1,40.49,11.47,0,0.0,5,1.0132700000000001,-66.9774,161.0,17,1.1,0.9,0.0,0,0,0,bus_5220
785,5221,1,91.29,25.87,0,0.0,5,1.0111,-55.228,161.0,13,1.1,0.9,0.0,0,0,0,bus_5221
786,5222,1,33.14,9.39,0,0.0,5,1.00266,-66.0456,161.0,14,1.1,0.9,0.0,0,0,0,bus_5222
787,5223,1,34.79,9.86,0,0.0,5,0.997891,-57.9348,161.0,14,1.1,0.9,0.0,0,0,0,bus_5223
788,5224,1,154.87,43.88,0,0.0,5,1.01532,-70.3743,161.0,16,1.1,0.9,0.0,0,0,0,bus_5224
789,5225,1,13.06,3.7,0,0.0,5,1.0241,-67.7629,161.0,16,1.1,0.9,0.0,0,0,0,bus_5225
790,5226,1,5.49,1.56,0,0.0,5,1.03023,-50.843,161.0,15,1.1,0.9,0.0,0,0,0,bus_5226
791,5227,1,70.88,20.08,0,0.0,5,1.01083,-70.4977,161.0,16,1.1,0.9,0.0,0,0,0,bus_5227
792,5228,1,81.2,23.01,0,0.0,5,1.01294,-67.6004,161.0,16,1.1,0.9,0.0,0,0,0,bus_5228
793,5229,1,43.94,12.45,0,0.0,5,1.01462,-69.0264,161.0,16,1.1,0.9,0.0,0,0,0,bus_5229
794,5230,1,66.37,18.81,0,0.0,5,1.0235100000000001,-70.0717,161.0,16,1.1,0.9,0.0,0,0,0,bus_5230
795,5231,1,14.93,4.23,0,0.0,5,1.02074,-54.13,161.0,18,1.1,0.9,0.0,0,0,0,bus_5231
796,5232,1,49.97,14.16,0,0.0,5,1.02393,-69.3665,161.0,17,1.1,0.9,0.0,0,0,0,bus_5232
797,5233,1,98.77,27.99,0,0.0,5,1.01966,-68.8285,161.0,17,1.1,0.9,0.0,0,0,0,bus_5233
798,5234,1,142.66,40.42,0,0.0,5,1.00627,-67.6459,161.0,16,1.1,0.9,0.0,0,0,0,bus_5234
799,5235,1,20.37,5.77,0,0.0,5,1.02175,-53.6122,161.0,13,1.1,0.9,0.0,0,0,0,bus_5235
800,5236,1,0.0,0.0,0,0.0,5,1.01006,-45.4016,500.0,12,1.1,0.9,0.0,0,0,0,bus_5236
801,5237,1,0.0,0.0,0,0.0,5,1.0021200000000001,-43.1015,161.0,12,1.1,0.9,0.0,0,0,0,bus_5237
802,5238,2,0.0,0.0,0,0.0,5,1.00705,-44.4709,18.0,12,1.1,0.9,0.0,0,0,0,bus_5238
803,5239,1,0.0,0.0,0,0.0,5,1.03421,-48.0617,500.0,18,1.1,0.9,0.0,0,0,0,bus_5239
804,5240,1,0.0,0.0,0,0.0,5,1.0345799999999998,-49.8467,161.0,18,1.1,0.9,0.0,0,0,0,bus_5240
805,5241,1,0.0,0.0,0,0.0,5,1.0359399999999999,-51.3313,115.0,18,1.1,0.9,0.0,0,0,0,bus_5241
806,5242,1,0.0,0.0,0,0.0,5,1.0359399999999999,-51.3313,115.0,18,1.1,0.9,0.0,0,0,0,bus_5242
807,5243,2,0.0,0.0,0,0.0,5,1.02877,-46.4807,13.8,18,1.1,0.9,0.0,0,0,0,bus_5243
808,5244,1,65.13,18.45,0,0.0,5,1.01191,-67.3301,161.0,17,1.1,0.9,0.0,0,0,0,bus_5244
809,5245,1,138.96,39.37,0,0.0,5,1.01739,-70.0693,161.0,17,1.1,0.9,0.0,0,0,0,bus_5245
810,5246,1,21.21,6.01,0,0.0,5,1.01617,-55.3767,161.0,18,1.1,0.9,0.0,0,0,0,bus_5246
811,5247,1,3.26,0.92,0,0.0,5,1.0135100000000001,-57.1113,161.0,18,1.1,0.9,0.0,0,0,0,bus_5247
812,5248,1,101.02,28.62,0,0.0,5,1.01263,-68.2441,161.0,17,1.1,0.9,0.0,0,0,0,bus_5248
813,5249,1,114.68,32.49,0,0.0,5,1.00908,-64.2163,161.0,17,1.1,0.9,0.0,0,0,0,bus_5249
814,5250,1,165.09,46.77,0,0.0,5,1.01515,-67.7336,161.0,16,1.1,0.9,0.0,0,0,0,bus_5250
815,5251,1,123.12,34.88,0,0.0,5,1.02378,-69.0958,161.0,17,1.1,0.9,0.0,0,0,0,bus_5251
816,5252,1,80.8,22.89,0,0.0,5,1.02146,-70.5309,161.0,16,1.1,0.9,0.0,0,0,0,bus_5252
817,5253,1,126.68,35.89,0,0.0,5,1.00478,-68.4389,161.0,17,1.1,0.9,0.0,0,0,0,bus_5253
818,5254,1,82.94,23.5,0,0.0,5,1.01356,-67.7394,161.0,17,1.1,0.9,0.0,0,0,0,bus_5254
819,5255,1,9.43,2.67,0,0.0,5,0.998194,-56.4066,161.0,12,1.1,0.9,0.0,0,0,0,bus_5255
820,5256,1,1.3,0.37,0,0.0,5,1.00189,-64.4052,161.0,14,1.1,0.9,0.0,0,0,0,bus_5256
821,5257,1,9.9,2.8,0,0.0,5,1.00157,-63.7587,161.0,14,1.1,0.9,0.0,0,0,0,bus_5257
822,5258,1,100.19,28.39,0,0.0,5,1.00509,-69.3098,161.0,16,1.1,0.9,0.0,0,0,0,bus_5258
823,5259,1,9.21,2.61,0,0.0,5,1.01825,-68.2609,161.0,16,1.1,0.9,0.0,0,0,0,bus_5259
824,5260,1,0.0,0.0,0,0.0,5,1.0124600000000001,-53.305,500.0,18,1.1,0.9,0.0,0,0,0,bus_5260
825,5261,1,0.0,0.0,0,0.0,5,1.01594,-54.5504,161.0,18,1.1,0.9,0.0,0,0,0,bus_5261
826,5262,2,0.0,0.0,0,0.0,5,1.01,-49.0041,13.8,18,1.1,0.9,0.0,0,0,0,bus_5262
827,5263,2,0.0,0.0,0,0.0,5,1.01,-50.68899999999999,13.8,18,1.1,0.9,0.0,0,0,0,bus_5263
828,5264,1,12.13,3.44,0,67.38,5,1.03,-54.0717,161.0,15,1.1,0.9,0.0,0,0,0,bus_5264
829,5265,1,103.94,29.45,0,0.0,5,1.01804,-66.737,161.0,17,1.1,0.9,0.0,0,0,0,bus_5265
830,5266,1,136.12,38.57,0,0.0,5,1.0217,-68.3703,161.0,17,1.1,0.9,0.0,0,0,0,bus_5266
831,5267,1,39.32,11.14,0,0.0,5,1.01195,-56.7603,161.0,13,1.1,0.9,0.0,0,0,0,bus_5267
832,5268,1,32.23,9.13,0,0.0,5,0.9978389999999999,-63.821999999999996,161.0,16,1.1,0.9,0.0,0,0,0,bus_5268
833,5269,1,86.96,24.64,0,0.0,5,1.00437,-63.9507,161.0,17,1.1,0.9,0.0,0,0,0,bus_5269
834,5270,1,22.41,6.35,0,0.0,5,1.00695,-57.9577,161.0,13,1.1,0.9,0.0,0,0,0,bus_5270
835,5271,1,10.01,2.83,0,0.0,5,1.0189,-53.1929,161.0,13,1.1,0.9,0.0,0,0,0,bus_5271
836,5272,1,18.83,5.33,0,0.0,5,1.0209700000000002,-70.0527,161.0,16,1.1,0.9,0.0,0,0,0,bus_5272
837,5273,1,116.0,32.87,0,0.0,5,1.0256100000000001,-70.0793,161.0,17,1.1,0.9,0.0,0,0,0,bus_5273
838,5274,1,11.87,3.36,0,0.0,5,1.00709,-68.4765,161.0,16,1.1,0.9,0.0,0,0,0,bus_5274
839,5275,1,4.75,1.35,0,0.0,5,1.0000799999999999,-58.7051,161.0,14,1.1,0.9,0.0,0,0,0,bus_5275
840,5276,1,10.54,2.99,0,0.0,5,1.01368,-53.7185,161.0,14,1.1,0.9,0.0,0,0,0,bus_5276
841,5277,1,104.8,29.69,0,0.0,5,1.00462,-68.8296,161.0,16,1.1,0.9,0.0,0,0,0,bus_5277
842,5278,1,50.69,14.36,0,0.0,5,1.0181799999999999,-51.98,161.0,13,1.1,0.9,0.0,0,0,0,bus_5278
843,5279,1,0.0,0.0,0,0.0,5,1.02446,-49.9794,500.0,13,1.1,0.9,0.0,0,0,0,bus_5279
844,5280,1,94.63,26.81,0,0.0,5,1.02061,-51.2763,161.0,13,1.1,0.9,0.0,0,0,0,bus_5280
845,5281,2,0.0,0.0,0,0.0,5,1.0179200000000002,-47.0708,13.8,13,1.1,0.9,0.0,0,0,0,bus_5281
846,5282,2,0.0,0.0,0,0.0,5,1.01919,-47.5224,13.8,13,1.1,0.9,0.0,0,0,0,bus_5282
847,5283,2,0.0,0.0,0,0.0,5,1.02446,-49.9794,13.8,13,1.1,0.9,0.0,0,0,0,bus_5283
848,5284,1,44.65,12.65,0,0.0,5,1.0056100000000001,-67.2673,161.0,16,1.1,0.9,0.0,0,0,0,bus_5284
849,5285,1,10.15,2.88,0,0.0,5,0.998135,-59.7251,161.0,12,1.1,0.9,0.0,0,0,0,bus_5285
850,5286,1,30.18,8.55,0,0.0,5,1.01518,-53.2706,161.0,18,1.1,0.9,0.0,0,0,0,bus_5286
851,5287,1,186.78,52.92,0,0.0,5,1.00889,-69.1343,161.0,17,1.1,0.9,0.0,0,0,0,bus_5287
852,5288,1,13.61,3.86,0,0.0,5,1.00016,-63.8473,161.0,16,1.1,0.9,0.0,0,0,0,bus_5288
853,5289,1,69.76,19.77,0,644.83,5,1.03,-70.285,161.0,16,1.1,0.9,0.0,0,0,0,bus_5289
854,5290,1,30.34,8.6,0,0.0,5,1.0062799999999998,-59.3078,161.0,18,1.1,0.9,0.0,0,0,0,bus_5290
855,5291,1,144.17,40.85,0,0.0,5,1.0128700000000002,-67.4049,161.0,17,1.1,0.9,0.0,0,0,0,bus_5291
856,5292,1,62.05,17.58,0,0.0,5,1.00795,-65.4844,161.0,17,1.1,0.9,0.0,0,0,0,bus_5292
857,5293,1,62.97,17.84,0,0.0,5,1.00163,-61.5521,161.0,18,1.1,0.9,0.0,0,0,0,bus_5293
858,5294,1,111.16,31.49,0,0.0,5,1.0167899999999999,-70.7714,161.0,16,1.1,0.9,0.0,0,0,0,bus_5294
