cost_formatted,name,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
East North Central,Electricity (commercial),0.108792112,0.110137828,0.110606103,0.109858006,0.10749843,0.106990751,0.109852305,0.108000167,0.107037967,0.107155423,0.104963233,0.103219701,0.1027,0.105175314,0.104626918,0.100390541,0.097646258,0.096738544,0.095880988,0.095086246,0.094967698,0.094288208,0.095886761,0.095748305,0.0956944,0.095422367,0.094710432,0.09402822,0.093399737,0.092826309,0.092425814,0.092108369,0.092200739,0.091993827,0.091478349,0.090975219,0.090401057,0.089996552,0.08977205,0.089477909,0.089318599,0.088870237,0.088365312,0.08792886,0.087494564,0.087062413,0.086632397,0.086204504,0.085778725,0.085355049,0.084933465,0.084513964,0.084096535,0.083681167,0.083267851,0.082856577,0.082447334,0.082040112,0.081634901,0.081231692,0.080830475,0.080431239,0.080033975,0.079638673,0.079245324,0.078853917,0.078464444,0.078076895,0.077691259,0.077307528,0.076925693,0.076545744,0.076167671,0.075791465,0.075417118,0.07504462,0.074673961,0.074305133,0.073938127,0.073572934,0.073209544,0.07284795,0.072488141,0.072130109,0.071773846,0.071419343,0.07106659,0.07071558,0.070366303,0.070018752,0.069672917,0.06932879,0.068986363,0.068645627,0.068306574,0.067969196,0.067633485,0.067299431,0.066967027,0.066636265,0.066307137,0.065979635,0.06565375,0.065329474,0.065006801,0.064685721,0.064366227,0.064048311,0.063731965,0.063417182,0.063103953,0.062792272,0.06248213,0.062173519,0.061866433,0.061560864,0.061256804,0.060954246,0.060653183,0.060353606,0.060055509,0.059758884,0.059463725,0.059170023,0.058877772,0.058586964,0.058297593,0.058009651,0.057723131,0.057438027,0.05715433,0.056872035,0.056591134,0.056311621,0.056033488,0.055756728,0.055481336,0.055207304,0.054934626,0.054663294,0.054393302,0.054124644,0.053857313,0.053591303,0.053326606,0.053063216,0.052801128,0.052540334,0.052280828,0.052022604,0.051765655,0.051509975,0.051255559,0.051002398,0.050750489,0.050499823,0.050250396,0.0500022,0.049755231,0.049509481,0.049264945,0.049021617,0.04877949,0.04853856,0.048298819,0.048060263,0.047822885,0.047586679,0.047351641,0.047117763,0.04688504,0.046653466,0.046423037,0.046193745,0.045965586,0.045738554,0.045512643,0.045287848,0.045064164,0.044841584,0.044620104,0.044399717,0.044180419,0.043962204,0.043745067,0.043529003,0.043314005,0.04310007,0.042887191,0.042675364,0.042464583,0.042254843,0.042046139
East North Central,Electricity (industrial),0.076900619,0.079045716,0.077164301,0.075592495,0.073976193,0.07426811,0.077510558,0.075654388,0.074367744,0.074671299,0.073134343,0.069926287,0.0678,0.074648498,0.074373386,0.069783188,0.067689828,0.066646745,0.065416107,0.064541128,0.064368913,0.064090364,0.064745631,0.064633934,0.064479686,0.064004658,0.06364438,0.063082787,0.062610189,0.062146553,0.061869691,0.061650165,0.061649009,0.061494267,0.061117093,0.060753169,0.060272803,0.059913275,0.05968935,0.059445202,0.059256648,0.058971832,0.058623791,0.058246228,0.057871097,0.057498381,0.057128067,0.056760137,0.056394576,0.05603137,0.055670504,0.055311961,0.054955728,0.054601789,0.054250129,0.053900734,0.05355359,0.053208681,0.052865994,0.052525514,0.052187226,0.051851117,0.051517173,0.05118538,0.050855724,0.05052819,0.050202767,0.049879439,0.049558193,0.049239017,0.048921896,0.048606817,0.048293768,0.047982735,0.047673705,0.047366665,0.047061603,0.046758505,0.04645736,0.046158154,0.045860875,0.045565511,0.045272049,0.044980477,0.044690783,0.044402955,0.04411698,0.043832847,0.043550545,0.04327006,0.042991382,0.042714498,0.042439398,0.04216607,0.041894502,0.041624683,0.041356601,0.041090247,0.040825607,0.040562672,0.040301431,0.040041872,0.039783985,0.039527758,0.039273182,0.039020246,0.038768938,0.038519249,0.038271168,0.038024685,0.037779789,0.037536471,0.037294719,0.037054525,0.036815877,0.036578767,0.036343184,0.036109117,0.035876559,0.035645498,0.035415925,0.035187831,0.034961206,0.03473604,0.034512325,0.03429005,0.034069207,0.033849787,0.033631779,0.033415176,0.033199967,0.032986145,0.0327737,0.032562622,0.032352905,0.032144538,0.031937513,0.031731821,0.031527454,0.031324404,0.031122661,0.030922217,0.030723064,0.030525194,0.030328599,0.030133269,0.029939198,0.029746376,0.029554796,0.02936445,0.02917533,0.028987428,0.028800737,0.028615247,0.028430952,0.028247844,0.028065916,0.027885159,0.027705566,0.02752713,0.027349843,0.027173698,0.026998688,0.026824804,0.026652041,0.02648039,0.026309845,0.026140398,0.025972042,0.025804771,0.025638576,0.025473453,0.025309392,0.025146389,0.024984435,0.024823524,0.02466365,0.024504805,0.024346983,0.024190178,0.024034383,0.023879591,0.023725796,0.023572991,0.023421171,0.023270328,0.023120457,0.022971551,0.022823604,0.02267661,0.022530562,0.022385456,0.022241284
East North Central,Electricity (solar),0.172301862,0.192660525,0.160405271,0.129837798,0.100587515,0.0826816,0.067214537,0.056207517,0.047708702,0.047031641,0.030942478,0.045314463,0.044755739,0.042525903,0.040344039,0.0382086,0.036118103,0.034071132,0.032066327,0.030102388,0.028178067,0.026292166,0.024443536,0.024168245,0.023895078,0.023624009,0.023355015,0.02308807,0.022823151,0.022560235,0.022299297,0.022040315,0.021783267,0.02152813,0.021274883,0.021023504,0.020773972,0.020526266,0.020280367,0.020036253,0.019793905,0.019553303,0.019314429,0.018333826,0.017403009,0.016519449,0.015680749,0.01488463,0.01412893,0.013411598,0.012730684,0.012084341,0.011470813,0.010888435,0.010335624,0.009810879,0.009312776,0.008839962,0.008391153,0.00796513,0.007560737,0.007176874,0.006812501,0.006466627,0.006138313,0.005826668,0.005530845,0.005250042,0.004983495,0.00473048,0.004490311,0.004262336,0.004045935,0.003840521,0.003645536,0.00346045,0.003284762,0.003117993,0.002959691,0.002809426,0.00266679,0.002531396,0.002402876,0.00228088,0.002165079,0.002055157,0.001950816,0.001851772,0.001757756,0.001668514,0.001583803,0.001503393,0.001427065,0.001354612,0.001285838,0.001220555,0.001158587,0.001099765,0.001043929,0.000990928,0.000940619,0.000892863,0.000847532,0.000804502,0.000763657,0.000724886,0.000688083,0.000653149,0.000619988,0.000588511,0.000558632,0.00053027,0.000503348,0.000477793,0.000453535,0.000430509,0.000408652,0.000387904,0.00036821,0.000349516,0.000331771,0.000314927,0.000298938,0.000283761,0.000269354,0.000255679,0.000242698,0.000230376,0.00021868,0.000207577,0.000197038,0.000187035,0.000177539,0.000168525,0.000159969,0.000151847,0.000144138,0.00013682,0.000129873,0.00012328,0.000117021,0.00011108,0.00010544,0.000100087,9.50E-05,9.02E-05,8.56E-05,8.13E-05,7.71E-05,7.32E-05,6.95E-05,6.60E-05,6.26E-05,5.94E-05,5.64E-05,5.36E-05,5.08E-05,4.83E-05,4.58E-05,4.35E-05,4.13E-05,3.92E-05,3.72E-05,3.53E-05,3.35E-05,3.18E-05,3.02E-05,2.87E-05,2.72E-05,2.58E-05,2.45E-05,2.33E-05,2.21E-05,2.10E-05,1.99E-05,1.89E-05,1.79E-05,1.70E-05,1.62E-05,1.53E-05,1.46E-05,1.38E-05,1.31E-05,1.25E-05,1.18E-05,1.12E-05,1.06E-05,1.01E-05,9.60E-06,9.11E-06,8.65E-06,8.21E-06,7.79E-06
East North Central,Electricity (on-shore wind),0.089692206,0.094022641,0.081779469,0.058781616,0.048394796,0.033842839,0.030528446,0.035558684,0.029045362,0.020298907,0.018559661,0.032793548,0.031785579,0.030794738,0.029820592,0.028862722,0.027920724,0.026994207,0.026082792,0.025186114,0.024303816,0.023435557,0.022581003,0.02235293,0.022125426,0.021898488,0.021672115,0.021446304,0.021221054,0.020996361,0.020772225,0.020548643,0.020325613,0.020103134,0.019881202,0.019659816,0.019438974,0.019218674,0.018998913,0.018779691,0.018561005,0.018342853,0.018125233,0.017448117,0.016796297,0.016168827,0.015564798,0.014983334,0.014423592,0.013884761,0.013366059,0.012866735,0.012386064,0.01192335,0.011477922,0.011049134,0.010636365,0.010239015,0.00985651,0.009488294,0.009133834,0.008792616,0.008464144,0.008147944,0.007843556,0.00755054,0.007268469,0.006996937,0.006735548,0.006483924,0.0062417,0.006008524,0.00578406,0.005567981,0.005359975,0.005159739,0.004966983,0.004781429,0.004602806,0.004430856,0.00426533,0.004105987,0.003952597,0.003804937,0.003662794,0.003525961,0.003394239,0.003267438,0.003145375,0.003027871,0.002914757,0.002805868,0.002701048,0.002600143,0.002503008,0.002409501,0.002319488,0.002232838,0.002149424,0.002069127,0.001991829,0.001917419,0.001845789,0.001776835,0.001710456,0.001646558,0.001585046,0.001525833,0.001468831,0.001413959,0.001361137,0.001310288,0.001261339,0.001214218,0.001168858,0.001125192,0.001083158,0.001042693,0.001003741,0.000966243,0.000930147,0.000895399,0.000861949,0.000829748,0.000798751,0.000768912,0.000740187,0.000712535,0.000685917,0.000660292,0.000635625,0.00061188,0.000589022,0.000567017,0.000545835,0.000525444,0.000505814,0.000486918,0.000468728,0.000451218,0.000434361,0.000418134,0.000402514,0.000387477,0.000373002,0.000359067,0.000345653,0.000332741,0.00032031,0.000308344,0.000296825,0.000285736,0.000275062,0.000264786,0.000254895,0.000245372,0.000236206,0.000227382,0.000218887,0.00021071,0.000202839,0.000195261,0.000187966,0.000180945,0.000174185,0.000167678,0.000161414,0.000155384,0.000149579,0.000143991,0.000138612,0.000133434,0.000128449,0.00012365,0.000119031,0.000114584,0.000110304,0.000106183,0.000102216,9.84E-05,9.47E-05,9.12E-05,8.78E-05,8.45E-05,8.13E-05,7.83E-05,7.54E-05,7.26E-05,6.99E-05,6.72E-05,6.47E-05,6.23E-05,6.00E-05
East North Central,Natural Gas (commercial),13.33430086,10.74535647,9.809045416,9.383743494,8.387271248,7.78215589,8.857334593,7.467164099,6.761043202,7.125442238,6.730660031,6.423053588,6.158148505,7.068927523,7.602365288,7.240939516,6.884343573,6.675895661,6.590231977,6.573769271,6.697694223,6.877982218,6.933247748,7.015800369,7.03698248,7.127227299,7.123113783,7.078521887,7.082978196,7.113699938,7.131148774,7.151785489,7.169126782,7.19498605,7.197620851,7.207920004,7.181727546,7.183161131,7.190648806,7.195603461,7.20038624,7.21663482,7.230452163,7.125851566,7.022764192,6.921168149,6.821041863,6.722364072,6.62511382,6.529270456,6.434813626,6.341723273,6.249979627,6.159563207,6.070454812,5.982635519,5.896086679,5.810789914,5.726727108,5.643880412,5.562232232,5.481765229,5.402462317,5.324306654,5.247281643,5.171370929,5.096558389,5.022828139,4.95016452,4.878552102,4.807975677,4.738420259,4.669871076,4.602313572,4.5357334,4.470116422,4.405448703,4.341716511,4.278906312,4.217004768,4.155998733,4.095875253,4.03662156,3.97822507,3.920673383,3.863954278,3.80805571,3.752965808,3.698672874,3.645165378,3.592431957,3.540461414,3.489242712,3.438764974,3.389017481,3.339989668,3.291671125,3.244051591,3.197120953,3.150869246,3.105286646,3.060363476,3.016090194,2.972457399,2.929455826,2.887076342,2.845309949,2.804147777,2.763581084,2.723601256,2.684199804,2.645368359,2.607098677,2.569382629,2.532212207,2.495579518,2.459476782,2.423896332,2.388830613,2.354272179,2.32021369,2.286647914,2.253567723,2.220966093,2.188836099,2.15717092,2.125963831,2.095208205,2.06489751,2.03502531,2.005585261,1.976571113,1.947976702,1.919795957,1.892022894,1.864651615,1.837676308,1.811091243,1.784890776,1.759069342,1.733621459,1.708541722,1.683824805,1.65946546,1.635458513,1.611798868,1.588481498,1.565501454,1.542853854,1.52053389,1.498536821,1.476857977,1.455492753,1.434436614,1.413685086,1.393233765,1.373078305,1.353214429,1.333637916,1.314344611,1.295330415,1.276591292,1.258123261,1.239922402,1.221984848,1.204306791,1.186884477,1.169714206,1.152792332,1.13611526,1.119679451,1.103481413,1.087517706,1.071784942,1.056279778,1.040998923,1.02593913,1.011097203,0.996469989,0.982054382,0.967847321,0.953845789,0.940046813,0.926447462,0.913044848,0.899836125,0.886818489,0.873989175,0.861345458,0.848884654,0.836604116,0.824501237,0.812573446
East North Central,Natural Gas (industrial),12.67280813,9.313103544,8.430218167,7.916905646,6.682202779,6.79780902,8.045394635,6.160881397,5.31224823,6.055507149,5.840655399,5.505753319,4.993249759,5.171190889,4.993080638,4.700126088,4.407168658,4.252795622,4.227895599,4.313047494,4.447836199,4.562375152,4.625424099,4.686558399,4.690501959,4.739939047,4.697357819,4.655326788,4.640129631,4.635760701,4.635806791,4.626805834,4.634361683,4.624804768,4.604164212,4.593219801,4.543578189,4.520316275,4.50597178,4.485434926,4.475044554,4.460293892,4.452191687,4.342673829,4.235849961,4.131653815,4.030020752,3.930887724,3.834193234,3.739877297,3.647881404,3.558148484,3.470622872,3.385250272,3.301977721,3.220753561,3.141527405,3.064250105,2.988873722,2.915351494,2.843637814,2.773688193,2.705459237,2.63890862,2.573995058,2.510678282,2.448919012,2.388678936,2.329920684,2.272607805,2.216704745,2.162176824,2.108990216,2.057111926,2.006509771,1.957152361,1.909009075,1.862050049,1.816246152,1.771568967,1.727990781,1.685484559,1.644023932,1.60358318,1.564137215,1.525661568,1.488132369,1.451526337,1.415820764,1.380993499,1.347022938,1.313888007,1.281568149,1.250043316,1.219293951,1.189300979,1.160045793,1.131510245,1.103676632,1.076527689,1.050046572,1.024216855,0.999022514,0.974447919,0.950477826,0.927097365,0.904292031,0.882047677,0.860350504,0.839187053,0.818544193,0.798409119,0.778769341,0.759612675,0.740927237,0.722701435,0.704923963,0.687583792,0.670670166,0.654172593,0.638080837,0.622384916,0.607075094,0.592141873,0.577575988,0.563368405,0.549510309,0.535993103,0.522808402,0.509948026,0.497403998,0.485168537,0.473234051,0.461593137,0.450238574,0.439163318,0.428360497,0.417823412,0.407545525,0.397520459,0.387741997,0.378204071,0.368900765,0.359826308,0.350975071,0.342341562,0.333920425,0.325706437,0.317694502,0.309879649,0.302257031,0.29482192,0.287569701,0.280495878,0.273596061,0.26686597,0.26030143,0.253898369,0.247652815,0.241560893,0.235618823,0.229822921,0.22416959,0.218655323,0.213276699,0.208030383,0.202913118,0.197921732,0.193053126,0.188304282,0.183672253,0.179154165,0.174747217,0.170448673,0.166255867,0.162166199,0.158177131,0.154286189,0.150490959,0.146789086,0.143178274,0.139656283,0.136220929,0.132870079,0.129601656,0.126413632,0.123304028,0.120270917,0.117312416,0.11442669,0.111611949,0.108866447,0.106188481
East North Central,Biomass,34.28793826,33.96043083,33.63605164,33.31477083,32.99655878,32.68138619,32.36922404,32.06004355,31.75381626,31.45051395,31.15010869,30.85257281,30.55787889,30.2659998,28.93921555,28.29305855,28.44001958,28.49049067,28.58842821,28.68579573,28.7747485,22.1203414,22.19180513,22.09450498,22.16458851,22.21533124,22.25483608,22.30103632,22.365732,22.42745844,22.4420949,22.46209171,22.55729934,22.60665852,22.63390154,22.70978302,22.80785691,22.84135076,22.9123214,22.9339075,22.93022436,22.93225721,22.91278024,22.69392468,22.47715957,22.26246492,22.04982097,21.83920812,21.63060699,21.42399834,21.21936315,21.01668258,20.81593794,20.61711075,20.4201827,20.22513564,20.03195161,19.84061281,19.65110161,19.46340057,19.27749239,19.09335994,18.91098627,18.73035457,18.55144821,18.3742507,18.19874573,18.02491713,17.85274888,17.68222512,17.51333016,17.34604843,17.18036452,17.01626316,16.85372925,16.69274782,16.53330403,16.37538319,16.21897076,16.06405233,15.91061364,15.75864054,15.60811904,15.45903528,15.31137551,15.16512615,15.02027371,14.87680485,14.73470637,14.59396516,14.45456827,14.31650285,14.17975619,14.04431569,13.91016887,13.77730339,13.64570699,13.51536755,13.38627308,13.25841168,13.13177157,13.00634108,12.88210867,12.75906288,12.63719239,12.51648597,12.39693249,12.27852095,12.16124044,12.04508016,11.93002941,11.81607758,11.70321418,11.59142882,11.48071119,11.37105111,11.26243846,11.15486325,11.04831556,10.94278558,10.83826359,10.73473996,10.63220515,10.53064973,10.43006432,10.33043968,10.23176662,10.13403606,10.03723898,9.941366485,9.846409729,9.752359969,9.659208543,9.56694687,9.47556645,9.385058867,9.295415784,9.206628943,9.118690165,9.03159135,8.945324476,8.859881595,8.775254837,8.691436407,8.608418583,8.52619372,8.444754242,8.364092648,8.284201507,8.205073462,8.126701222,8.049077569,7.972195352,7.896047489,7.820626967,7.745926837,7.671940219,7.598660297,7.526080322,7.454193608,7.382993533,7.312473538,7.242627127,7.173447867,7.104929385,7.03706537,6.96984957,6.903275794,6.83733791,6.772029843,6.707345578,6.643279156,6.579824676,6.516976294,6.454728218,6.393074717,6.33201011,6.271528773,6.211625134,6.152293676,6.093528932,6.035325491,5.977677991,5.920581121,5.864029622,5.808018284,5.75254195,5.697595507,5.643173896,5.589272102,5.535885161,5.483008154,5.430636213
East North Central,Coal,2.302599847,2.473051307,2.449124426,2.683318513,2.722193929,2.576916022,2.58600279,2.392373716,2.29448845,2.165161862,2.068427181,2.0519619,1.950113379,1.967501251,1.93805466,1.912529544,1.910700355,1.897271895,1.881890379,1.876690872,1.879488908,1.872107816,1.866894866,1.860532551,1.855790101,1.865189543,1.858939571,1.85465994,1.851348195,1.844448165,1.836792455,1.833807179,1.832331345,1.830270746,1.824518161,1.821898723,1.819244718,1.819967752,1.817355035,1.813051399,1.808816897,1.805362081,1.801354188,1.790855551,1.780418102,1.770041485,1.759725344,1.749469328,1.739273086,1.72913627,1.719058533,1.709039531,1.699078921,1.689176364,1.679331521,1.669544056,1.659813634,1.650139922,1.640522591,1.630961311,1.621455757,1.612005602,1.602610525,1.593270204,1.583984321,1.574752557,1.565574598,1.55645013,1.54737884,1.53836042,1.529394562,1.520480957,1.511619303,1.502809297,1.494050637,1.485343024,1.47668616,1.468079751,1.459523501,1.451017119,1.442560314,1.434152796,1.425794279,1.417484477,1.409223107,1.401009885,1.392844531,1.384726767,1.376656314,1.368632898,1.360656243,1.352726078,1.344842132,1.337004135,1.329211819,1.321464918,1.313763167,1.306106304,1.298494067,1.290926195,1.28340243,1.275922515,1.268486195,1.261093214,1.253743322,1.246436266,1.239171797,1.231949666,1.224769628,1.217631436,1.210534847,1.203479619,1.196465509,1.189492279,1.182559691,1.175667506,1.168815491,1.162003411,1.155231033,1.148498125,1.141804458,1.135149803,1.128533933,1.121956621,1.115417644,1.108916776,1.102453797,1.096028485,1.089640622,1.083289988,1.076976366,1.070699542,1.0644593,1.058255428,1.052087713,1.045955944,1.039859913,1.03379941,1.027774229,1.021784164,1.015829011,1.009908565,1.004022625,0.998170989,0.992353457,0.986569831,0.980819914,0.975103507,0.969420418,0.96377045,0.958153411,0.95256911,0.947017355,0.941497957,0.936010726,0.930555477,0.925132021,0.919740175,0.914379753,0.909050573,0.903752452,0.89848521,0.893248666,0.888042642,0.88286696,0.877721442,0.872605914,0.867520199,0.862464126,0.85743752,0.85244021,0.847472025,0.842532796,0.837622354,0.83274053,0.827887159,0.823062074,0.818265111,0.813496106,0.808754895,0.804041316,0.79935521,0.794696415,0.790064772,0.785460123,0.780882311,0.77633118,0.771806573,0.767308337,0.762836317,0.758390361,0.753970317,0.749576033
East North Central,Diesel,4.539423082,2.91667929,3.503708293,4.401265941,4.430617129,4.358923797,4.172633449,2.865532073,2.427698478,2.73794762,3.203490222,2.990335448,2.426,3.074245885,2.967766606,2.870014219,2.978670209,2.985400586,2.99339971,3.011613452,3.035121951,3.052697625,3.047781196,3.082337745,3.096181312,3.107734591,3.11204514,3.125050131,3.149923016,3.174972929,3.192285171,3.203516053,3.230651524,3.245474288,3.246342677,3.280794486,3.318396266,3.329986217,3.352989487,3.361117886,3.354691044,3.349968659,3.340212707,3.315904876,3.291773942,3.267818616,3.244037621,3.220429689,3.196993559,3.173727981,3.150631715,3.127703528,3.104942197,3.082346508,3.059915255,3.037647241,3.015541279,2.99359619,2.971810802,2.950183954,2.928714492,2.90740127,2.886243151,2.865239007,2.844387716,2.823688168,2.803139257,2.782739887,2.762488971,2.742385427,2.722428182,2.702616174,2.682948344,2.663423643,2.64404103,2.624799471,2.605697938,2.586735414,2.567910887,2.549223352,2.530671812,2.512255278,2.493972767,2.475823304,2.45780592,2.439919655,2.422163554,2.40453667,2.387038063,2.369666799,2.352421952,2.335302601,2.318307833,2.301436741,2.284688427,2.268061995,2.251556559,2.235171239,2.21890516,2.202757454,2.186727261,2.170813725,2.155015997,2.139333234,2.1237646,2.108309264,2.092966401,2.077735194,2.062614829,2.0476045,2.032703406,2.017910752,2.00322575,1.988647615,1.97417557,1.959808842,1.945546666,1.931388281,1.917332931,1.903379866,1.889528343,1.875777621,1.862126968,1.848575656,1.83512296,1.821768165,1.808510556,1.795349428,1.782284078,1.769313808,1.756437927,1.743655749,1.73096659,1.718369775,1.705864631,1.693450491,1.681126693,1.668892579,1.656747497,1.644690798,1.63272184,1.620839984,1.609044597,1.597335048,1.585710714,1.574170973,1.562715212,1.551342817,1.540053183,1.528845708,1.517719793,1.506674845,1.495710275,1.484825497,1.474019932,1.463293002,1.452644136,1.442072765,1.431578326,1.421160258,1.410818005,1.400551017,1.390358745,1.380240645,1.370196179,1.360224809,1.350326004,1.340499236,1.33074398,1.321059717,1.311445929,1.301902104,1.292427733,1.28302231,1.273685333,1.264416304,1.255214729,1.246080117,1.237011981,1.228009837,1.219073204,1.210201605,1.201394569,1.192651624,1.183972304,1.175356147,1.166802692,1.158311484,1.149882069,1.141513998,1.133206823,1.124960103,1.116773397
East North Central,Water,0.002533173,0.002619301,0.002708358,0.002800442,0.002895657,0.002994109,0.003095909,0.00320117,0.003310009,0.00342255,0.003538916,0.00365924,0.003783654,0.003912298,0.004045316,0.004182857,0.004325074,0.004472127,0.004624179,0.004781401,0.004943969,0.005112063,0.005285874,0.005465593,0.005651423,0.005843572,0.006042253,0.00624769,0.006460111,0.006679755,0.006906867,0.0071417,0.007384518,0.007635592,0.007895202,0.008163639,0.008441202,0.008728203,0.009024962,0.009331811,0.009649093,0.009977162,0.010316385,0.010667142,0.011029825,0.011404839,0.011792604,0.012193552,0.012608133,0.01303681,0.013480061,0.013938383,0.014412288,0.014902306,0.015408984,0.01593289,0.016474608,0.017034745,0.017613926,0.0182128,0.018832035,0.019472324,0.020134383,0.020818952,0.021526796,0.022258707,0.023015503,0.023798031,0.024607164,0.025443807,0.026308897,0.027203399,0.028128315,0.029084677,0.030073556,0.031096057,0.032153323,0.033246536,0.034376919,0.035545734,0.036754289,0.038003934,0.039296068,0.040632135,0.042013627,0.04344209,0.044919122,0.046446372,0.048025548,0.049658417,0.051346803,0.053092594,0.054897743,0.056764266,0.058694251,0.060689856,0.062753311,0.064886923,0.067093079,0.069374243,0.071732967,0.074171888,0.076693733,0.079301319,0.081997564,0.084785482,0.087668188,0.090648906,0.093730969,0.096917822,0.100213028,0.103620271,0.10714336,0.110786234,0.114552966,0.118447767,0.122474991,0.126639141,0.130944872,0.135396997,0.140000495,0.144760512,0.14968237,0.15477157,0.160033804,0.165474953,0.171101101,0.176918539,0.182933769,0.189153517,0.195584737,0.202234618,0.209110595,0.216220355,0.223571847,0.23117329,0.239033182,0.24716031,0.255563761,0.264252928,0.273237528,0.282527604,0.292133542,0.302066083,0.31233633,0.322955765,0.333936261,0.345290094,0.357029957,0.369168976,0.381720721,0.394699225,0.408118999,0.421995045,0.436342876,0.451178534,0.466518604,0.482380237,0.498781165,0.515739725,0.533274875,0.551406221,0.570154032,0.58953927,0.609583605,0.630309447,0.651739969,0.673899127,0.696811698,0.720503296,0.745000408,0.770330421,0.796521656,0.823603392,0.851605907,0.880560508,0.910499566,0.941456551,0.973466073,1.00656392,1.040787093,1.076173854,1.112763765,1.150597733,1.189718056,1.23016847,1.271994198,1.315242001,1.359960229,1.406198877,1.454009639,1.503445966,1.554563129
