Bus2001,Bus2002,Bus2003,Bus2004,Bus2005,Bus2006,Bus2007,Bus2008,Bus2009,Bus2010,Bus2011,Bus2012,Bus2013,Bus2014,Bus2015,Bus2016,Bus2017,Bus2018,Bus2019,Bus2020,Bus2021,Bus2022,Bus2023,Bus2024,Bus2025,Bus2026,Bus2027,Bus2028,Bus2029,Bus2030,Bus2031,Bus2032,Bus2033,Bus2034,Bus2035,Bus2036,Bus2037,Bus2038,Bus2039,Bus2040,Bus2041,Bus2042,Bus2043,Bus2044,Bus2045,Bus2046,Bus2047,Bus2048,Bus2049,Bus2050,Bus2051,Bus2052,Bus2053,Bus2054,Bus2055,Bus2056,Bus2057,Bus2058,Bus2059,Bus2060
0.0,105.8,15.667,0.0,6.409,0.0,0.0,1.457,0.523,0.655,11.993,0.0,0.0,1.646,1.153,0.989,4.072,2.445,0.0,5.336,0.0,4.487,0.396,2.259,1.166,0.0,0.0,0.893,19.997,14.814,7.516,1.83,0.0,11.207,13.124,0.0,3.638,0.0,0.0,75.92,7.233,6.238,19.189,0.0,3.129,4.408,10.217,3.647,7.72,1.331,7.795,114.762,58.32,5.782,2.541,5.117,0.0,89.76,3.73,0.954
0.0,112.08,16.119,0.0,7.267,0.0,0.0,1.382,0.635,0.938,11.29,0.0,0.0,2.458,1.326,1.097,3.672,1.779,0.0,4.057,0.0,3.118,0.323,3.249,1.077,0.0,0.0,1.292,20.307,14.852,8.07,0.814,0.0,12.34,15.569,0.0,2.436,0.0,0.0,76.48,6.964,6.484,23.296,0.0,2.612,4.063,9.126,2.592,6.7,1.383,3.275,107.687,71.64,6.172,2.213,4.294,0.0,61.0,3.797,0.189
0.0,113.08,17.2,0.0,6.828,0.0,0.0,1.448,1.274,1.252,11.279,0.0,0.0,2.689,1.454,1.431,4.239,2.092,0.0,2.631,0.0,1.072,0.314,3.699,1.003,0.0,0.0,1.376,19.851,17.463,7.52,0.638,0.0,12.651,20.965,0.0,4.584,0.0,0.0,72.28,7.151,7.966,24.173,0.0,2.294,4.97,4.204,3.023,6.077,2.119,3.001,98.315,60.64,5.297,4.616,3.976,0.0,66.28,3.079,0.227
0.0,93.22,17.85,0.0,7.017,0.0,0.0,1.423,0.964,0.803,11.023,0.0,0.0,2.831,1.505,1.321,3.318,2.363,0.0,3.435,0.0,1.36,0.34,2.621,0.952,0.0,0.0,1.651,20.683,15.929,10.148,0.527,0.0,11.812,18.906,0.0,3.081,0.0,0.0,69.08,6.722,7.976,21.937,0.0,2.631,3.724,6.19,3.273,5.673,2.883,3.945,86.028,46.68,5.957,2.625,8.228,0.0,60.4,2.517,0.205
0.0,77.5,16.48,0.0,3.141,0.0,0.0,1.422,0.663,1.057,9.535,0.0,0.0,2.344,2.04,1.795,3.645,2.734,0.0,2.721,0.0,0.967,0.638,1.848,1.095,0.0,0.0,1.67,19.763,14.841,5.716,0.554,0.0,10.914,19.387,0.0,2.36,0.0,0.0,76.68,6.977,9.027,13.894,0.0,2.349,4.082,7.208,2.711,3.892,1.34,3.052,78.013,14.88,6.781,2.53,6.742,0.0,55.8,3.118,0.737
0.0,56.68,8.263,0.0,7.473,0.0,0.0,1.722,0.899,1.305,4.025,0.0,0.0,4.028,1.519,1.397,3.576,4.71,0.0,4.668,0.0,1.758,0.357,3.575,1.616,0.0,0.0,1.781,11.017,10.02,2.644,1.023,0.0,7.269,11.167,0.0,2.129,0.0,0.0,74.68,2.476,8.619,7.895,0.0,2.245,4.451,8.847,4.162,3.616,2.034,3.051,70.505,4.96,7.789,11.861,6.633,0.0,56.48,2.617,1.172
0.0,52.68,5.119,0.0,4.977,0.0,0.0,1.678,4.362,1.339,3.853,0.0,0.0,4.898,1.463,1.343,4.412,4.211,0.0,4.497,0.0,3.536,0.553,3.73,3.456,0.0,0.0,1.999,4.29,2.193,2.671,1.704,0.0,5.818,9.712,0.0,1.919,0.0,0.0,67.4,1.649,13.548,7.771,0.0,3.76,7.082,8.613,5.678,3.807,6.214,6.129,73.52,4.32,8.213,11.665,3.545,0.0,55.16,1.998,1.421
0.0,48.9,5.096,0.0,4.787,0.0,0.0,1.673,4.568,1.224,4.094,0.0,0.0,5.17,1.479,2.6,7.278,2.632,0.0,3.931,0.0,3.944,0.296,4.568,3.471,0.0,0.0,1.837,3.644,1.783,1.798,2.648,0.0,7.389,13.625,0.0,2.166,0.0,0.0,65.08,1.642,12.669,7.842,0.0,3.227,6.752,6.88,5.784,3.753,4.425,5.259,78.577,12.24,8.329,13.163,3.794,0.0,55.8,5.097,1.43
0.0,46.06,14.773,0.0,8.66,0.0,0.0,1.889,1.956,1.495,4.755,0.0,0.0,3.658,1.525,1.795,4.118,4.625,0.0,4.343,0.0,3.277,0.587,2.371,1.113,0.0,0.0,0.883,6.482,2.613,1.68,3.153,0.0,3.835,4.443,0.0,5.023,0.0,0.0,70.48,1.6,13.734,5.998,0.0,2.183,8.659,12.169,4.929,5.462,5.293,5.649,57.146,40.96,8.506,5.592,5.089,0.0,57.16,4.395,0.546
0.0,48.66,13.192,0.0,9.86,0.0,0.0,1.745,1.14,1.565,7.631,0.0,0.0,5.875,1.721,4.64,6.62,1.988,0.0,3.172,0.0,4.348,0.707,3.044,1.598,0.0,0.0,0.801,7.937,3.062,2.052,3.018,0.0,2.698,1.723,0.0,3.853,0.0,0.0,69.48,1.479,12.518,5.697,0.0,2.159,6.007,6.817,5.169,6.262,4.348,6.446,47.625,41.48,8.471,2.695,4.167,0.0,51.84,1.92,0.772
0.0,51.44,11.126,0.0,10.468,0.0,0.0,1.625,0.814,3.732,4.446,0.0,0.0,2.232,1.992,1.351,5.376,2.687,0.0,2.802,0.0,2.01,0.722,3.753,5.409,0.0,0.0,0.833,8.005,3.216,1.702,3.048,0.0,2.572,1.898,0.0,2.184,0.0,0.0,59.04,2.113,11.495,5.029,0.0,2.478,4.37,9.852,4.432,6.912,6.821,3.458,48.451,40.52,7.943,2.872,3.465,0.0,48.48,2.235,0.226
0.0,46.22,10.44,0.0,7.49,0.0,0.0,1.304,0.557,2.835,4.185,0.0,0.0,2.41,2.859,1.041,4.751,2.06,0.0,2.755,0.0,1.789,0.728,3.773,2.345,0.0,0.0,0.907,7.672,3.697,1.757,1.231,0.0,2.859,1.872,0.0,2.122,0.0,0.0,41.4,1.677,9.213,4.814,0.0,2.192,4.185,5.101,3.657,3.019,4.269,4.119,47.881,41.04,4.444,3.603,3.818,0.0,47.04,1.722,0.223
0.0,44.46,10.445,0.0,6.145,0.0,0.0,1.565,0.694,1.07,4.273,0.0,0.0,1.806,4.021,0.919,4.42,1.61,0.0,3.56,0.0,1.475,0.673,3.153,2.545,0.0,0.0,0.882,7.315,3.296,1.597,1.168,0.0,2.886,1.95,0.0,2.142,0.0,0.0,38.0,1.654,5.368,5.525,0.0,2.214,6.367,4.45,3.061,2.623,1.677,3.978,52.798,43.32,4.408,4.392,3.282,0.0,45.92,1.201,0.199
0.0,43.7,9.999,0.0,6.378,0.0,0.0,1.443,0.581,0.884,3.915,0.0,0.0,2.294,1.592,0.955,4.493,2.507,0.0,2.853,0.0,1.074,0.694,4.107,3.1,0.0,0.0,0.817,7.3,3.088,2.475,1.094,0.0,2.577,2.205,0.0,2.135,0.0,0.0,44.12,1.9,5.467,5.48,0.0,2.25,5.196,3.957,2.548,2.528,2.164,4.372,53.177,43.04,3.871,2.395,3.226,0.0,44.08,1.144,0.221
0.0,44.66,11.478,0.0,5.726,0.0,0.0,1.25,0.742,1.03,4.046,0.0,0.0,1.721,1.617,1.033,3.582,2.406,0.0,2.841,0.0,0.956,0.815,3.31,1.306,0.0,0.0,0.836,7.704,3.262,1.663,1.058,0.0,2.589,2.5,0.0,2.237,0.0,0.0,43.96,1.939,5.358,4.982,0.0,2.435,4.972,4.716,2.794,2.44,2.189,3.16,49.908,42.32,4.433,2.192,3.704,0.0,41.8,1.432,0.222
0.0,47.46,11.416,0.0,5.457,0.0,0.0,1.475,0.791,0.804,3.881,0.0,0.0,1.883,1.49,0.968,3.415,2.486,0.0,2.813,0.0,1.155,0.7325,2.826,1.214,0.0,0.0,0.821,7.326,3.634,1.781,1.024,0.0,2.511,2.427,0.0,2.189,0.0,0.0,60.28,1.71,5.14,5.288,0.0,2.101,4.865,4.973,2.92,2.295,1.714,3.334,46.981,43.76,4.175,2.282,3.073,0.0,41.68,1.204,0.871
0.0,45.04,11.134,0.0,7.955,0.0,0.0,1.437,1.444,0.843,4.11,0.0,0.0,2.205,1.496,1.202,3.235,3.103,0.0,2.846,0.0,0.994,0.76325,3.577,1.5,0.0,0.0,0.872,7.35,3.656,1.776,0.899,0.0,3.21,2.645,0.0,2.157,0.0,0.0,58.24,1.691,5.059,5.311,0.0,2.092,4.242,5.668,4.111,2.435,1.685,3.253,47.809,42.24,4.578,2.402,3.23,0.0,43.08,1.313,0.268
0.0,45.04,13.08,0.0,10.541,0.0,0.0,1.371,0.648,0.989,3.969,0.0,0.0,4.208,1.593,3.745,4.022,3.026,0.0,2.668,0.0,1.5,0.808625,2.785,1.767,0.0,0.0,0.912,8.643,6.922,1.591,1.026,0.0,2.899,2.573,0.0,2.562,0.0,0.0,68.64,1.834,4.771,5.68,0.0,2.078,4.225,4.445,4.596,2.405,2.799,3.194,48.621,46.36,9.727,3.842,4.737,0.0,41.88,4.663,0.219
0.0,45.48,14.684,0.0,8.287,0.0,0.0,1.241,0.605,0.951,3.343,0.0,0.0,1.937,1.838,5.044,4.692,4.527,0.0,2.428,0.0,1.816,0.5393125,2.365,1.386,0.0,0.0,2.446,7.692,4.534,3.71,1.078,0.0,2.419,2.504,0.0,2.271,0.0,0.0,67.44,2.356,4.454,9.075,0.0,2.123,6.965,5.287,4.244,3.015,7.344,7.449,51.229,49.44,12.803,3.121,3.64,0.0,47.72,3.04,0.284
0.0,93.32,15.264,0.0,6.37,0.0,0.0,1.47,0.804,2.594,5.255,0.0,0.0,1.923,1.705,4.984,3.38,7.582,0.0,2.422,0.0,1.932,0.59015625,2.928,2.611,0.0,0.0,1.295,15.625,9.268,6.2,0.999,0.0,11.038,10.189,0.0,2.037,0.0,0.0,68.08,6.941,3.789,13.871,0.0,2.291,14.699,7.673,3.63,5.189,3.358,8.942,82.594,61.84,11.276,2.345,3.439,0.0,53.36,3.057,0.27
0.0,128.1,15.503,0.0,7.844,0.0,0.0,1.38,2.336,1.556,10.295,0.0,0.0,1.604,1.341,2.485,3.065,4.366,0.0,2.16,0.0,2.028,0.566078125,3.982,1.254,0.0,0.0,0.467,19.921,13.051,7.769,0.74,0.0,11.839,10.284,0.0,2.235,0.0,0.0,68.4,6.845,6.565,22.612,0.0,2.309,13.06,10.053,3.161,5.337,2.361,5.767,121.348,72.52,5.197,1.94,3.677,0.0,56.76,2.579,0.268
0.0,139.22,15.205,0.0,8.165,0.0,0.0,2.025,2.118,0.479,11.674,0.0,0.0,1.849,1.05,1.853,3.638,3.112,0.0,2.395,0.0,1.652,0.564039063,2.69,1.587,0.0,0.0,0.352,21.365,12.877,8.006,0.592,0.0,9.839,11.263,0.0,4.677,0.0,0.0,71.68,6.611,6.883,25.0,0.0,2.202,10.626,10.116,3.039,3.559,1.554,2.878,115.289,59.6,6.411,2.516,3.324,0.0,53.92,2.628,0.75
0.0,146.76,15.891,0.0,7.37,0.0,0.0,3.162,0.536,0.957,10.713,0.0,0.0,1.581,1.295,3.295,3.231,4.018,0.0,3.905,0.0,1.051,0.541019531,4.084,1.082,0.0,0.0,0.535,20.513,13.554,7.228,0.643,0.0,8.594,10.853,0.0,5.434,0.0,0.0,80.68,7.132,9.281,26.873,0.0,2.661,10.925,6.048,3.664,2.789,1.574,3.681,119.512,66.56,5.937,2.299,3.406,0.0,57.72,2.918,0.366
0.0,137.42,14.459,0.0,6.599,0.0,0.0,3.522,0.432,0.721,10.128,0.0,0.0,2.511,1.359,4.385,3.687,3.958,0.0,3.14,0.0,0.997,0.534009766,6.285,1.122,0.0,0.0,0.536,21.176,12.961,8.13,0.465,0.0,8.915,10.312,0.0,4.196,0.0,0.0,86.96,6.95,8.109,26.195,0.0,2.586,5.141,7.986,3.029,2.619,2.11,3.106,119.076,60.64,6.368,1.896,4.061,0.0,61.96,2.404,0.209
0.0,98.34,12.302,0.0,5.209,0.0,0.0,3.425,0.536,3.816,10.116,0.0,0.0,1.731,1.116,1.163,4.951,2.255,0.0,2.748,0.0,1.57,0.535004883,3.291,1.212,0.0,0.0,0.4,20.878,14.827,7.008,2.226,0.0,8.743,10.161,0.0,6.195,0.0,0.0,80.04,6.699,7.915,21.716,0.0,5.23,5.588,5.866,2.813,2.582,1.479,3.869,115.404,70.08,6.494,1.926,3.882,0.0,57.6,3.428,0.349
0.0,113.76,12.768,0.0,4.179,0.0,0.0,3.082,1.081,4.892,10.081,0.0,0.0,1.636,0.978,1.903,3.736,1.744,0.0,2.838,0.0,1.209,0.507002441,3.077,0.956,0.0,0.0,0.397,20.48,12.94,6.726,0.686,0.0,8.652,11.804,0.0,6.94,0.0,0.0,80.32,6.749,7.377,24.755,0.0,3.194,4.244,5.198,2.694,2.428,1.423,3.608,110.989,72.92,6.671,3.071,2.971,0.0,69.72,2.478,0.285
0.0,118.06,14.201,0.0,4.049,0.0,0.0,1.439,0.608,2.243,9.934,0.0,0.0,1.456,1.184,1.254,9.03,2.391,0.0,2.811,0.0,1.075,0.496001221,3.686,1.075,0.0,0.0,0.509,21.62,13.889,6.615,0.799,0.0,9.148,11.838,0.0,5.301,0.0,0.0,74.44,6.981,7.786,21.09,0.0,2.39,5.322,6.119,2.968,2.714,1.382,3.43,82.248,67.6,5.596,5.617,3.456,0.0,77.2,3.056,0.299
0.0,76.84,16.983,0.0,4.306,0.0,0.0,1.545,0.686,1.935,10.384,0.0,0.0,1.791,1.167,2.493,9.178,2.346,0.0,1.943,0.0,0.949,0.52900061,3.217,1.384,0.0,0.0,0.468,20.581,14.143,6.953,0.697,0.0,8.466,10.834,0.0,5.792,0.0,0.0,73.48,6.721,8.247,18.333,0.0,3.022,4.326,7.919,3.512,2.446,2.403,3.906,69.644,32.48,6.683,1.914,3.527,0.0,84.68,2.315,0.414
0.0,61.7,16.455,0.0,3.426,0.0,0.0,1.585,0.824,0.551,9.207,0.0,0.0,2.896,1.16,3.092,4.939,4.425,0.0,2.096,0.0,1.096,0.544000305,1.979,1.686,0.0,0.0,0.436,20.439,14.329,4.039,0.639,0.0,6.483,11.03,0.0,3.372,0.0,0.0,77.36,7.198,8.019,16.056,0.0,2.688,3.925,4.229,3.34,4.054,1.389,3.288,60.413,14.24,6.181,1.968,6.525,0.0,56.04,2.879,0.959
0.0,54.06,10.271,0.0,3.109,0.0,0.0,1.577,0.69,0.754,5.113,0.0,0.0,5.415,1.2,1.826,4.279,3.359,0.0,1.972,0.0,1.188,0.512000153,2.235,1.644,0.0,0.0,0.887,9.88,7.956,2.996,0.998,0.0,3.828,11.305,0.0,2.299,0.0,0.0,79.56,2.465,4.762,7.428,0.0,2.844,7.062,4.318,3.359,4.406,1.776,3.091,47.211,10.6,5.353,4.612,4.724,0.0,54.64,1.237,1.872
0.0,51.74,12.356,0.0,2.679,0.0,0.0,1.938,0.668,0.757,3.718,0.0,0.0,6.501,1.16,1.396,4.115,2.075,0.0,2.936,0.0,4.025,0.522000076,2.262,2.461,0.0,0.0,1.713,4.128,2.287,1.431,0.787,0.0,2.989,9.411,0.0,2.502,0.0,0.0,76.52,1.716,3.144,6.72,0.0,2.674,6.021,4.545,3.227,3.742,2.146,4.678,45.452,8.56,5.06,9.27,4.714,0.0,55.12,0.884,1.557
0.0,50.82,10.998,0.0,2.726,0.0,0.0,2.231,0.56,0.959,3.794,0.0,0.0,6.083,0.847,1.559,4.525,1.304,0.0,2.118,0.0,4.804,0.519000038,4.832,1.433,0.0,0.0,0.603,3.731,2.516,1.649,0.857,0.0,3.791,5.164,0.0,2.006,0.0,0.0,75.2,1.903,3.802,8.154,0.0,2.456,6.975,11.91,4.273,3.614,3.348,4.129,55.208,14.32,4.38,2.792,5.374,0.0,57.52,1.488,1.568
0.0,44.84,11.853,0.0,4.576,0.0,0.0,2.262,1.047,1.213,4.537,0.0,0.0,4.869,0.944,2.015,4.154,1.449,0.0,2.382,0.0,1.888,0.948000019,3.469,1.858,0.0,0.0,0.817,5.371,6.775,1.609,1.361,0.0,6.799,5.091,0.0,1.995,0.0,0.0,72.2,1.57,4.162,7.136,0.0,2.442,10.475,6.392,9.211,3.131,2.407,4.482,53.345,41.6,5.729,6.106,4.221,0.0,57.4,1.744,1.88
0.0,48.06,10.178,0.0,10.97,0.0,0.0,1.897,1.134,1.26,5.023,0.0,0.0,2.654,1.139,1.205,4.595,1.53,0.0,3.087,0.0,2.169,0.70100001,3.277,1.509,0.0,0.0,0.867,8.334,4.255,2.137,1.755,0.0,3.46,3.386,0.0,2.193,0.0,0.0,68.84,1.898,4.377,7.112,0.0,2.795,10.791,7.8,6.163,3.76,3.464,5.378,55.93,45.16,6.76,5.946,3.727,0.0,51.88,1.624,2.7225
0.0,51.64,10.167,0.0,8.131,0.0,0.0,1.416,0.858,1.387,5.314,0.0,0.0,3.062,1.61,1.061,5.112,1.84,0.0,3.102,0.0,1.969,0.729000005,2.368,4.141,0.0,0.0,0.865,8.047,3.661,1.749,1.269,0.0,2.722,1.723,0.0,2.006,0.0,0.0,59.68,1.663,5.324,6.598,0.0,2.348,5.968,7.937,4.807,6.324,2.82,3.908,44.298,44.36,5.601,2.855,3.705,0.0,45.48,1.034,3.565
0.0,44.58,10.628,0.0,4.683,0.0,0.0,1.378,0.58,1.059,4.545,0.0,0.0,1.833,1.366,0.894,5.405,2.509,0.0,3.068,0.0,1.823,0.718000002,2.448,1.459,0.0,0.0,0.899,7.707,3.771,1.566,0.885,0.0,2.707,1.855,0.0,2.113,0.0,0.0,45.24,1.652,5.315,6.343,0.0,2.167,3.619,4.513,5.25,2.408,3.016,3.688,44.381,43.92,4.647,2.708,4.01,0.0,43.08,1.44,1.214
0.0,43.98,10.715,0.0,4.88,0.0,0.0,1.239,0.548,1.003,4.485,0.0,0.0,2.129,1.193,0.973,4.27,1.557,0.0,2.913,0.0,1.462,0.685000001,3.495,1.378,0.0,0.0,0.827,7.151,4.0,1.625,0.928,0.0,2.647,1.914,0.0,2.019,0.0,0.0,40.88,2.192,5.223,6.774,0.0,2.193,5.886,4.628,4.268,2.518,1.524,3.963,45.909,43.28,3.929,2.089,3.308,0.0,43.32,1.092,1.67
0.0,44.16,11.432,0.0,5.559,0.0,0.0,1.272,0.536,0.963,4.536,0.0,0.0,1.864,1.03,0.9705,4.083,1.698,0.0,2.93,0.0,1.441,0.715000001,3.559,1.707,0.0,0.0,0.838,7.187,4.087,2.096,1.102,0.0,2.794,1.928,0.0,2.104,0.0,0.0,47.72,1.541,5.409,6.213,0.0,2.088,6.377,4.854,3.747,2.544,1.536,3.752,47.575,45.44,3.94,2.073,3.101,0.0,42.16,1.347,1.276
0.0,44.26,11.389,0.0,4.573,0.0,0.0,1.28,1.39,0.999,4.414,0.0,0.0,1.757,0.872,0.904,4.592,1.752,0.0,2.947,0.0,1.57,0.752,4.635,1.267,0.0,0.0,0.911,7.158,4.135,1.84,0.968,0.0,2.421,1.947,0.0,2.036,0.0,0.0,44.68,1.651,5.014,5.782,0.0,2.319,3.969,4.0,3.669,2.354,1.969,3.454,47.927,44.84,4.095,2.114,3.856,0.0,42.6,1.137,1.185
0.0,44.82,11.101,0.0,4.632,0.0,0.0,1.38,1.087,1.08,4.422,0.0,0.0,2.255,0.852,1.016,2.957,1.982,0.0,3.702,0.0,1.689,0.728,3.296,1.32,0.0,0.0,0.944,7.222,4.251,1.714,1.025,0.0,2.482,2.119,0.0,2.119,0.0,0.0,60.12,1.69,4.825,6.099,0.0,2.027,5.312,5.331,4.2,2.473,1.473,4.213,50.01,46.32,3.771,2.32,3.046,0.0,40.6,1.175,1.172
0.0,47.94,9.954,0.0,4.49,0.0,0.0,1.308,0.534,0.852,4.311,0.0,0.0,2.056,0.904,1.226,3.511,2.388,0.0,3.009,0.0,2.059,0.753,2.523,1.282,0.0,0.0,0.907,7.501,4.16,1.738,1.034,0.0,2.464,2.94,0.0,2.27,0.0,0.0,60.16,1.648,4.921,6.092,0.0,2.141,4.325,5.242,4.359,2.213,1.597,3.35,48.279,45.28,4.96,2.586,3.0,0.0,41.6,1.191,1.167
0.0,46.22,14.953,0.0,5.334,0.0,0.0,1.387,0.66,1.001,4.369,0.0,0.0,3.692,0.928,2.0265,3.844,2.342,0.0,2.683,0.0,1.629,0.71,2.657,1.315,0.0,0.0,0.809,7.635,7.211,1.794,1.426,0.0,3.078,2.218,0.0,2.158,0.0,0.0,64.64,1.967,5.217,6.835,0.0,2.182,7.526,5.033,5.49,2.67,2.396,3.537,46.209,46.4,5.873,2.402,4.566,0.0,41.8,4.364,1.694
0.0,44.66,14.467,0.0,6.804,0.0,0.0,1.098,0.597,1.007,4.057,0.0,0.0,2.138,0.906,1.21125,3.778,2.791,0.0,2.269,0.0,2.474,0.365,2.462,2.091,0.0,0.0,2.462,6.734,5.061,3.563,1.086,0.0,2.669,2.501,0.0,2.052,0.0,0.0,65.84,1.71,4.323,5.773,0.0,2.071,6.441,4.901,4.965,2.585,5.631,9.477,50.089,49.56,9.893,3.401,3.734,0.0,48.4,3.053,1.363
0.0,113.52,16.82,0.0,7.963,0.0,0.0,1.307,0.668,0.902,4.323,0.0,0.0,2.342,0.923,1.359625,3.724,2.322,0.0,2.488,0.0,2.92,0.401,3.741,1.089,0.0,0.0,5.089,16.223,10.918,5.555,0.779,0.0,6.416,9.248,0.0,2.44,0.0,0.0,67.12,6.901,4.635,12.092,0.0,2.264,7.49,6.292,3.805,2.854,3.286,8.754,77.96,73.0,9.483,2.426,5.727,0.0,53.28,2.515,4.922
0.0,106.38,17.755,0.0,5.436,0.0,0.0,1.243,0.548,0.898,9.988,0.0,0.0,1.385,0.893,1.1643125,3.387,3.128,0.0,3.967,0.0,4.445,0.399,2.73,1.731,0.0,0.0,4.573,20.245,13.997,6.669,0.452,0.0,7.045,12.187,0.0,2.803,0.0,0.0,68.44,6.988,7.304,18.92,0.0,2.314,4.554,5.328,3.537,3.721,1.842,7.586,102.31,75.48,6.038,6.517,4.322,0.0,57.24,3.404,4.557
0.0,119.74,16.452,0.0,7.021,0.0,0.0,1.487,1.35,0.871,11.637,0.0,0.0,1.392,0.882,1.30565625,3.533,3.737,0.0,4.272,0.0,3.319,0.356,2.373,0.852,0.0,0.0,5.593,20.477,15.078,6.35,0.62,0.0,7.32,10.486,0.0,3.516,0.0,0.0,69.48,6.845,7.68,24.737,0.0,2.724,5.952,8.551,3.554,5.485,1.31,3.252,99.519,64.76,6.205,2.66,3.353,0.0,59.84,3.123,2.042
0.0,116.2,16.039,0.0,8.403,0.0,0.0,1.376,4.149,4.11,10.936,0.0,0.0,1.773,0.785,1.651328125,3.42,4.649,0.0,2.495,0.0,4.291,0.319,2.518,1.248,0.0,0.0,4.476,19.864,15.128,8.12,0.421,0.0,7.846,12.591,0.0,5.388,0.0,0.0,83.88,6.963,8.632,22.697,0.0,2.102,9.368,6.225,2.984,2.936,1.32,3.897,128.47,75.8,5.847,3.821,3.342,0.0,68.32,2.436,1.244
0.0,117.94,15.26,0.0,8.044,0.0,0.0,1.429,0.87,4.307,11.172,0.0,0.0,1.25,1.9,1.797664063,3.596,3.549,0.0,2.35,0.0,2.983,0.334,2.317,0.944,0.0,0.0,4.292,19.77,13.508,7.268,0.552,0.0,7.799,13.524,0.0,4.832,0.0,0.0,80.56,6.174,8.073,23.345,0.0,2.295,5.183,5.434,6.441,4.188,1.649,3.543,127.704,63.08,5.751,8.088,3.307,0.0,67.16,2.439,1.298
0.0,102.5,17.608,0.0,6.293,0.0,0.0,1.493,0.603,0.988,9.407,0.0,0.0,2.755,1.193,2.800832031,6.312,1.574,0.0,2.518,0.0,1.426,0.307,2.871,1.019,0.0,0.0,4.1,20.013,13.603,6.655,1.133,0.0,8.176,14.405,0.0,3.828,0.0,0.0,85.64,6.752,8.76,20.325,0.0,2.163,5.284,4.886,3.703,6.188,1.423,3.685,120.441,76.6,6.964,9.669,3.22,0.0,58.2,2.952,1.51
0.0,105.14,14.632,0.0,7.291,0.0,0.0,1.461,0.446,0.58,8.047,0.0,0.0,4.161,1.082,1.433916016,3.672,2.559,0.0,3.05,0.0,2.093,0.354,2.553,0.934,0.0,0.0,4.926,19.453,13.624,8.455,0.441,0.0,8.04,18.689,0.0,4.138,0.0,0.0,79.28,6.309,7.368,22.812,0.0,3.01,5.982,5.519,3.731,4.968,1.404,2.96,104.262,71.0,6.59,4.707,3.314,0.0,61.72,2.743,1.109
0.0,103.8,14.802,0.0,7.206,0.0,0.0,1.529,0.561,0.805,9.528,0.0,0.0,2.743,0.862,1.352958008,3.276,1.469,0.0,2.947,0.0,1.438,0.303,3.135,0.995,0.0,0.0,3.746,20.289,15.137,6.554,0.696,0.0,7.284,13.801,0.0,5.564,0.0,0.0,78.16,7.503,7.086,16.821,0.0,2.627,5.094,6.554,4.634,2.948,1.818,3.662,102.698,60.8,6.582,2.306,3.358,0.0,103.64,3.188,2.207
0.0,76.54,17.165,0.0,5.096,0.0,0.0,1.553,0.654,0.685,10.216,0.0,0.0,3.466,0.914,1.442979004,3.174,1.636,0.0,3.049,0.0,1.358,0.331,2.159,0.921,0.0,0.0,4.792,20.147,13.96,8.354,0.528,0.0,8.213,13.95,0.0,4.81,0.0,0.0,77.6,7.915,7.356,17.347,0.0,2.671,4.61,8.264,4.75,3.133,1.476,3.822,76.271,18.24,5.368,2.075,7.208,0.0,113.74,2.841,3.684
0.0,74.66,17.869,0.0,6.124,0.0,0.0,1.4,3.726,0.871,9.916,0.0,0.0,2.99,1.092,2.034989502,3.684,1.771,0.0,2.746,0.0,2.239,0.353,4.105,1.426,0.0,0.0,4.348,20.337,12.266,5.603,0.528,0.0,6.684,8.354,0.0,2.175,0.0,0.0,87.6,9.261,7.396,15.459,0.0,3.065,4.334,4.931,4.61,2.581,1.509,4.842,51.058,9.6,5.368,9.696,4.108,0.0,123.84,2.172,1.106
0.0,67.44,11.117,0.0,7.642,0.0,0.0,1.832,1.177,1.382,5.553,0.0,0.0,3.911,0.86,1.662994751,3.385,1.799,0.0,2.603,0.0,2.592,0.334,4.347,0.976,0.0,0.0,3.434,13.567,7.042,2.624,0.697,0.0,5.325,1.065,0.0,2.245,0.0,0.0,84.44,6.913,5.387,5.691,0.0,2.495,5.211,4.12,5.536,3.73,2.549,5.358,46.709,7.72,7.596,5.941,4.036,0.0,62.0,1.487,1.201
0.0,55.48,5.88,0.0,5.427,0.0,0.0,1.613,1.392,1.34,3.788,0.0,0.0,3.965,1.127,1.375,3.401,3.629,0.0,2.282,0.0,1.625,0.34,4.023,1.363,0.0,0.0,4.115,7.514,1.478,1.791,0.678,0.0,8.251,2.147,0.0,2.828,0.0,0.0,80.8,1.632,5.663,5.122,0.0,2.118,5.386,9.322,6.926,3.01,2.38,3.782,41.177,5.0,5.257,5.11,3.517,0.0,61.52,0.931,1.859
0.0,51.16,3.202,0.0,4.121,0.0,0.0,1.496,1.153,1.544,4.106,0.0,0.0,5.136,1.144,1.288,3.589,2.153,0.0,2.285,0.0,1.79,0.346,3.746,1.299,0.0,0.0,3.618,8.06,1.429,2.718,0.49,0.0,3.856,1.559,0.0,2.465,0.0,0.0,79.52,1.626,5.51,5.094,0.0,2.492,8.505,7.433,7.73,2.68,2.052,3.883,40.494,4.24,5.189,4.245,3.496,0.0,60.52,0.54,0.313
