Bus6001,Bus6002,Bus6003,Bus6004,Bus6005,Bus6006,Bus6007,Bus6008,Bus6009,Bus6010,Bus6011,Bus6012,Bus6013,Bus6014,Bus6015,Bus6016,Bus6017
0.0,0.0,13.756,6.083,3.802,3.68,2.938,4.635,8.006,5.407,3.188,1.266,2.152,0.377,0.542,1.266,1.949
0.0,0.0,14.086,6.894,3.898,3.84,2.839,4.725,7.765,5.657,2.35,1.095,2.201,0.315,0.503,1.095,2.73
0.0,0.0,12.758,6.004,3.905,4.48,2.623,4.958,7.13,6.057,3.446,2.26,3.069,0.298,0.464,2.26,4.43
0.0,0.0,12.768,6.343,3.882,4.08,3.139,4.96,7.009,7.51,2.74,5.377,2.264,0.348,0.52,5.377,2.947
0.0,0.0,13.986,7.093,7.698,4.48,3.477,7.201,6.2,7.022,2.874,4.533,2.369,0.561,1.014,4.533,2.972
0.0,0.0,16.996,9.549,22.73,10.48,3.205,8.045,5.799,6.656,3.442,2.747,2.069,0.515,0.74,2.747,6.062
0.0,0.0,26.044,15.805,25.591,16.56,3.221,8.675,10.812,4.956,4.895,4.603,4.883,0.388,0.303,4.603,8.425
0.0,0.0,42.522,20.718,22.256,17.64,3.502,11.796,12.012,4.736,4.702,2.13,1.851,0.311,0.498,2.13,4.594
0.0,0.0,40.964,17.154,26.43,16.52,3.616,14.646,16.983,4.886,6.67,4.123,1.976,0.327,2.316,4.123,2.245
0.0,0.0,41.008,16.098,25.424,18.44,2.93,15.777,19.142,4.602,3.909,5.716,2.537,1.303,0.446,5.716,3.162
0.0,0.0,43.155,15.86,20.16,18.12,3.349,15.43,20.585,3.851,4.122,6.376,1.754,0.94,0.437,6.376,3.637
0.0,0.0,44.758,18.908,26.425,17.64,4.672,13.549,15.49,4.556,3.916,8.986,1.677,0.926,0.367,8.986,3.583
0.0,0.0,41.279,15.435,25.051,19.16,4.518,12.874,10.904,4.397,5.153,8.248,1.712,0.703,0.423,8.248,7.11
0.0,0.0,42.191,15.429,22.517,19.28,4.035,13.669,11.548,4.009,5.97,5.955,1.676,0.785,0.553,5.955,6.017
0.0,0.0,39.38,15.579,23.779,16.72,4.289,12.026,16.803,4.735,4.824,8.282,1.751,0.645,0.992,8.282,5.43
0.0,0.0,28.922,9.889,8.334,11.48,7.731,9.077,19.248,7.646,7.376,4.936,1.778,0.544,1.931,4.936,4.538
0.0,0.0,13.888,13.141,3.919,6.32,5.033,7.665,20.84,8.259,4.197,13.006,6.988,0.614,4.123,13.006,4.024
0.0,0.0,14.695,13.831,3.453,5.44,4.023,7.227,21.226,8.794,6.567,8.899,8.514,0.582,3.028,8.899,3.453
0.0,0.0,15.04,9.864,3.991,6.6,3.631,5.706,15.68,7.379,3.922,10.952,3.618,0.69,2.023,10.952,3.976
0.0,0.0,14.831,7.212,3.699,6.0,8.066,5.023,12.559,5.747,3.937,3.784,1.874,0.638,2.92,3.784,8.921
0.0,0.0,15.207,7.614,3.464,6.12,4.403,4.809,11.8,5.435,5.58,1.97,1.9,0.472,1.334,1.97,2.692
0.0,0.0,15.392,7.561,3.366,6.36,3.004,4.643,10.039,5.082,3.125,1.845,2.592,0.377,0.435,1.845,3.539
0.0,0.0,14.754,6.573,3.791,6.04,2.957,4.588,7.319,6.295,3.0,2.403,1.893,0.375,0.365,2.403,3.496
0.0,0.0,14.16,5.877,3.38,6.24,3.095,4.965,5.84,6.521,2.497,1.596,1.934,0.446,0.444,1.596,2.536
0.0,0.0,14.532,6.257,3.612,5.84,3.009,4.938,6.239,5.445,2.224,1.481,2.054,0.298,0.511,1.481,3.133
0.0,0.0,13.579,5.763,3.524,6.64,2.736,4.799,5.68,4.763,2.931,1.109,1.935,0.241,0.385,1.109,3.977
0.0,0.0,12.592,5.939,3.635,6.32,2.784,5.311,6.199,5.181,3.226,2.127,2.031,0.314,0.517,2.127,4.438
0.0,0.0,12.847,6.004,3.291,6.28,3.324,5.078,5.639,5.757,4.401,1.121,2.03,0.368,0.506,1.121,3.428
0.0,0.0,12.825,6.075,7.25,6.64,2.938,7.46,6.759,7.109,5.267,3.477,2.638,0.485,0.992,3.477,4.306
0.0,0.0,19.369,11.091,25.289,12.2,3.899,8.223,5.832,9.404,2.922,2.589,1.994,0.426,0.733,2.589,4.534
0.0,0.0,30.57,19.912,23.219,19.16,4.468,11.6,5.788,6.015,4.307,5.638,1.884,0.287,0.411,5.638,3.252
0.0,0.0,46.002,21.889,23.211,18.12,3.447,17.093,6.287,4.345,5.191,6.146,1.659,0.632,1.103,6.146,4.836
0.0,0.0,50.291,21.794,23.585,18.04,2.973,15.209,14.067,4.148,6.392,10.854,1.626,0.387,2.196,10.854,7.572
0.0,0.0,52.529,17.823,21.694,17.24,3.976,12.987,16.546,4.256,3.921,6.319,2.517,0.404,0.568,6.319,5.517
0.0,0.0,50.509,19.278,21.336,18.56,3.169,11.211,17.696,5.024,4.627,8.037,1.714,1.921,0.567,8.037,6.178
0.0,0.0,49.418,17.383,25.08,18.28,2.968,12.44,17.499,4.848,4.061,5.736,2.49,1.752,0.528,5.736,4.551
0.0,0.0,45.081,14.305,25.066,17.88,2.971,13.981,14.624,4.537,3.488,9.888,2.211,1.166,0.556,9.888,4.816
0.0,0.0,40.286,14.074,22.507,18.92,3.698,14.833,13.113,4.49,5.09,6.921,2.368,0.687,0.772,6.921,2.687
0.0,0.0,33.425,13.565,15.249,14.92,4.601,14.041,21.268,4.378,6.56,2.489,1.789,0.569,3.816,2.489,3.143
0.0,0.0,27.036,9.761,5.584,14.56,4.108,11.222,24.324,4.637,8.908,4.468,2.259,2.494,1.118,4.468,5.729
0.0,0.0,14.974,7.461,7.461,13.32,4.172,9.218,24.752,5.428,10.311,8.246,1.906,4.011,0.829,8.246,7.516
0.0,0.0,12.688,7.074,7.262,13.44,4.302,6.893,24.156,4.994,7.218,6.96,1.843,0.773,0.82,6.96,3.08
0.0,0.0,12.854,6.844,4.24,6.2,4.405,4.483,20.255,4.81,4.815,7.686,2.938,0.699,0.82,7.686,2.73
0.0,0.0,11.259,6.113,4.128,3.8,3.987,4.111,15.7,5.848,4.824,3.171,2.117,1.677,0.772,3.171,6.227
0.0,0.0,11.65,6.032,3.383,3.56,2.998,4.408,14.21,4.943,5.538,3.18,2.049,0.671,0.615,3.18,2.817
0.0,0.0,11.39,6.159,3.666,4.64,3.152,4.234,9.648,5.433,3.643,2.457,2.084,0.572,0.405,2.457,3.014
0.0,0.0,11.495,6.09,3.478,3.84,2.568,4.194,8.884,4.809,2.897,1.278,2.265,0.511,0.331,1.278,5.652
0.0,0.0,11.255,6.098,3.376,3.68,2.746,4.579,7.891,4.475,3.312,0.87,2.071,1.291,0.404,0.87,3.0
0.0,0.0,11.541,6.354,3.612,4.12,2.53,4.326,7.592,5.472,3.01,1.844,2.085,0.393,0.432,1.844,1.848
0.0,0.0,11.284,6.122,3.855,3.84,2.536,4.725,8.628,4.046,2.609,0.987,2.258,0.327,0.366,0.987,4.361
0.0,0.0,10.921,6.095,3.387,3.36,2.813,4.521,7.799,5.266,3.994,1.21,2.808,0.365,0.326,1.21,4.486
0.0,0.0,10.48,6.079,3.657,3.88,2.852,4.892,7.539,4.949,2.185,3.329,2.195,0.349,0.956,3.329,2.766
0.0,0.0,11.135,6.845,8.253,8.56,3.268,6.246,8.089,5.285,3.434,2.868,2.096,0.55,0.809,2.868,3.976
0.0,0.0,20.651,11.256,24.141,13.96,5.553,8.671,7.695,5.61,4.197,3.523,2.113,0.443,0.603,3.523,7.307
0.0,0.0,28.649,16.198,21.95,17.0,8.036,9.821,6.175,6.559,9.863,2.977,3.808,0.272,0.424,2.977,6.16
0.0,0.0,49.078,20.238,23.009,18.28,5.224,11.363,7.825,4.668,7.663,7.897,2.97,0.275,0.616,7.897,4.109
0.0,0.0,53.284,22.009,23.505,17.92,3.676,14.519,16.052,5.392,4.712,3.904,2.761,0.433,0.422,3.904,5.234
0.0,0.0,49.539,21.365,25.109,19.72,3.416,14.491,21.945,4.6,5.578,8.822,4.954,2.029,0.392,8.822,5.488
0.0,0.0,44.002,16.733,23.949,18.6,5.011,13.914,21.37,4.438,4.933,2.917,2.085,0.846,0.405,2.917,2.598
0.0,0.0,49.674,18.673,26.186,18.04,9.513,14.891,16.906,4.869,3.291,3.463,1.877,1.09,0.413,3.463,4.506
0.0,0.0,45.791,16.997,24.972,18.12,4.891,15.17,13.647,4.526,3.104,6.811,1.739,0.581,0.308,6.811,3.962
0.0,0.0,40.779,14.398,22.961,17.84,3.662,15.172,12.866,3.927,3.663,6.276,1.88,0.579,0.314,6.276,3.198
0.0,0.0,36.926,11.871,8.362,17.64,6.262,13.349,22.302,3.814,2.366,6.265,1.844,0.612,0.756,6.265,3.312
0.0,0.0,29.36,9.482,4.594,7.36,4.186,9.499,23.609,5.432,6.599,7.328,1.932,0.857,0.644,7.328,4.65
0.0,0.0,13.346,7.501,3.105,3.08,2.803,5.693,24.938,6.412,7.907,9.506,1.966,0.733,0.616,9.506,2.551
0.0,0.0,10.664,5.73,5.01,4.12,4.549,5.311,24.045,8.153,6.487,11.972,3.083,0.775,0.684,11.972,3.354
0.0,0.0,10.968,5.914,4.389,3.64,5.567,4.947,21.366,7.674,5.444,12.788,5.082,0.663,0.495,12.788,4.281
0.0,0.0,11.041,6.032,3.958,4.12,4.968,5.386,16.459,7.785,3.542,6.852,4.368,0.52,0.767,6.852,5.67
0.0,0.0,11.103,5.738,4.168,3.52,2.714,5.085,14.763,6.909,2.973,5.661,4.401,0.452,0.611,5.661,2.832
0.0,0.0,11.253,5.973,3.59,4.84,2.707,5.096,13.388,9.171,4.311,5.142,2.683,0.542,0.396,5.142,4.107
0.0,0.0,11.173,6.286,3.418,4.32,2.573,4.99,12.445,7.168,2.792,2.984,2.179,0.598,0.435,2.984,6.072
0.0,0.0,11.207,5.928,3.421,3.48,2.949,5.174,4.911,5.327,3.523,1.856,2.449,0.504,0.348,1.856,2.89
0.0,0.0,11.103,5.82,3.942,4.0,2.964,5.168,8.544,5.685,2.313,0.952,2.878,0.553,0.328,0.952,2.624
0.0,0.0,11.333,5.928,4.097,3.84,2.684,5.304,7.769,5.718,2.674,1.0,2.23,0.375,0.358,1.0,4.381
0.0,0.0,11.48,5.755,3.267,4.08,2.735,4.888,7.741,5.088,3.348,1.388,2.17,0.388,0.438,1.388,2.992
0.0,0.0,11.322,5.988,3.937,3.88,2.644,4.907,7.489,5.776,3.155,3.653,2.296,0.374,0.629,3.653,2.835
0.0,0.0,11.251,5.882,3.392,7.36,2.683,6.015,7.766,5.502,4.076,2.266,2.144,0.352,1.061,2.266,2.137
0.0,0.0,15.825,7.114,3.349,14.36,5.966,8.999,7.344,5.85,2.887,2.41,2.177,0.723,0.824,2.41,4.108
0.0,0.0,23.014,5.917,3.059,13.28,6.957,8.532,6.282,5.841,8.196,2.279,2.422,1.327,0.658,2.279,6.352
0.0,0.0,29.412,6.118,6.081,13.8,8.85,8.568,7.517,6.335,9.491,7.48,5.678,2.76,0.49,7.48,8.336
0.0,0.0,33.246,5.52,4.418,14.2,7.541,12.037,7.31,6.076,6.017,10.205,4.811,0.609,0.49,10.205,4.694
0.0,0.0,34.622,5.824,6.208,13.8,6.487,11.269,7.073,6.77,4.619,6.105,4.005,0.741,0.626,6.105,3.784
0.0,0.0,33.432,5.896,7.948,13.76,5.906,10.841,7.09,6.755,4.373,7.123,2.396,0.803,0.7,7.123,2.686
0.0,0.0,25.96,5.5,9.705,14.24,6.378,9.585,6.48,6.734,3.486,5.067,2.552,0.604,0.442,5.067,8.349
0.0,0.0,20.417,6.848,9.218,13.68,10.121,9.364,8.942,6.162,3.292,4.856,2.385,1.761,0.525,4.856,4.481
0.0,0.0,14.34,5.5,9.049,13.48,6.65,7.585,10.933,5.443,4.087,2.252,2.464,2.021,1.062,2.252,3.057
0.0,0.0,13.859,5.958,4.909,12.84,6.5,6.289,23.05,6.513,4.177,5.963,2.424,1.861,3.194,5.963,5.825
0.0,0.0,9.912,6.727,5.186,9.16,6.29,9.357,25.378,6.555,5.608,9.104,3.182,1.244,2.738,9.104,2.722
0.0,0.0,10.586,6.096,4.044,2.84,5.077,9.821,25.002,7.681,6.341,7.242,2.96,2.114,3.435,7.242,2.513
0.0,0.0,10.786,5.674,3.913,2.96,5.402,9.938,23.915,6.536,5.398,9.336,3.111,1.297,1.795,9.336,6.977
0.0,0.0,11.907,6.559,3.95,3.96,5.824,10.028,21.463,7.365,5.695,8.255,2.846,1.142,0.723,8.255,6.006
0.0,0.0,11.595,5.866,4.432,4.2,4.648,9.884,14.032,7.863,4.839,6.57,2.743,1.696,0.739,6.57,8.94
0.0,0.0,11.721,5.732,4.108,3.52,2.889,9.968,11.25,8.727,3.682,5.427,2.859,0.56,0.559,5.427,2.729
0.0,0.0,11.498,5.844,4.108,4.0,3.001,10.334,7.797,7.037,3.972,4.49,2.78,0.643,0.424,4.49,4.427
0.0,0.0,11.629,5.917,3.571,3.64,3.107,10.122,7.744,6.922,3.008,1.604,3.512,1.846,0.425,1.604,2.581
0.0,0.0,11.434,5.577,3.496,3.48,3.099,10.06,7.328,8.016,4.292,1.092,3.101,0.587,0.435,1.092,2.585
0.0,0.0,11.438,5.872,3.077,3.48,3.111,10.19,7.042,7.745,3.014,2.109,2.837,0.457,0.514,2.109,2.128
0.0,0.0,11.555,6.167,3.052,4.08,2.997,10.007,6.82,5.077,2.372,1.002,2.679,0.382,0.546,1.002,3.816
0.0,0.0,11.781,6.273,3.521,3.64,2.78,9.983,6.111,5.257,3.547,1.083,3.079,0.371,0.408,1.083,3.558
0.0,0.0,11.166,6.002,3.255,3.64,3.005,10.254,5.769,5.165,3.039,1.543,2.803,0.354,0.456,1.543,2.532
0.0,0.0,11.44,8.12,3.251,4.08,2.97,5.074,5.753,5.487,4.63,1.012,2.715,0.567,0.924,1.012,3.375
0.0,0.0,11.982,12.335,2.743,3.04,3.911,5.056,6.264,5.931,4.027,1.393,2.639,0.539,2.137,1.393,4.632
0.0,0.0,9.838,15.137,2.485,3.44,3.749,4.75,5.554,6.105,4.333,3.506,3.003,0.753,3.015,3.506,8.012
0.0,0.0,13.123,17.206,3.027,3.6,2.928,5.05,7.011,5.219,4.356,3.979,5.194,0.559,0.846,3.979,8.293
0.0,0.0,13.701,16.986,3.307,3.84,2.556,5.02,6.52,6.809,4.788,7.678,2.411,0.401,0.958,7.678,2.736
0.0,0.0,13.812,18.871,5.817,3.16,5.025,5.167,6.256,7.862,4.492,9.968,2.343,2.427,0.791,9.968,9.226
0.0,0.0,12.206,12.991,3.125,7.52,2.478,5.693,5.956,6.75,2.464,11.441,2.332,2.98,0.797,11.441,8.359
0.0,0.0,11.644,7.028,7.166,14.28,3.168,5.149,5.904,7.084,3.4,12.402,2.311,2.414,0.648,12.402,8.578
0.0,0.0,9.054,4.935,6.965,13.16,2.926,7.086,5.765,5.545,3.753,6.746,2.271,1.568,0.546,6.746,6.246
0.0,0.0,9.678,5.541,5.928,12.32,3.056,7.123,5.789,6.488,3.663,3.321,2.318,2.062,2.021,3.321,2.107
0.0,0.0,9.668,5.431,7.293,13.04,4.077,7.264,5.609,6.547,4.053,6.687,3.348,1.251,3.434,6.687,3.351
0.0,0.0,9.858,5.37,4.937,5.08,6.154,5.916,6.218,9.841,4.427,7.111,4.515,2.337,2.381,7.111,3.976
0.0,0.0,9.855,4.789,2.914,3.36,4.285,4.656,6.438,6.996,4.563,7.462,2.413,1.159,1.61,7.462,6.551
0.0,0.0,10.682,5.6,3.219,3.24,4.152,4.772,6.221,4.994,9.11,8.001,2.687,0.932,0.99,8.001,2.369
0.0,0.0,11.282,5.053,5.164,4.2,3.399,5.591,6.426,5.894,7.504,6.651,2.786,1.511,3.483,6.651,2.746
0.0,0.0,11.631,5.527,3.259,3.48,4.349,5.083,7.073,6.976,4.878,3.191,2.865,0.902,2.213,3.191,7.664
0.0,0.0,11.593,5.206,3.223,3.68,6.382,5.681,7.329,6.671,4.303,2.847,2.749,0.476,0.576,2.847,2.397
0.0,0.0,11.976,5.443,3.631,5.04,3.351,4.796,6.876,7.455,2.746,2.243,2.849,0.536,0.481,2.243,4.664
0.0,0.0,11.467,5.2,3.24,3.36,2.752,4.663,6.703,4.49,2.772,1.007,3.481,0.404,0.494,1.007,4.96
0.0,0.0,11.657,6.603,3.646,3.2,2.704,4.986,6.811,5.319,2.769,1.156,2.908,0.383,0.347,1.156,5.07
0.0,0.0,11.291,5.771,3.88,3.64,2.78,5.004,6.887,5.188,3.188,1.299,2.839,0.43,0.38,1.299,5.203
0.0,0.0,11.54,6.083,3.439,3.88,2.566,4.687,5.537,5.73,2.532,1.697,2.947,0.444,0.337,1.697,3.337
0.0,0.0,11.174,5.785,3.324,3.4,2.515,4.16,6.644,4.744,3.488,1.629,2.85,0.384,0.466,1.629,2.423
0.0,0.0,11.716,6.019,3.196,4.84,3.176,4.992,5.647,5.291,2.605,3.944,2.881,0.327,0.329,3.944,2.591
0.0,0.0,12.651,6.547,5.659,10.8,3.917,6.393,6.181,5.754,3.932,5.579,2.772,0.599,0.599,5.579,4.023
0.0,0.0,19.395,8.499,20.884,14.96,3.047,8.317,5.889,5.673,3.439,3.071,2.724,0.509,0.338,3.071,2.84
0.0,0.0,29.18,15.742,21.451,19.24,3.043,10.837,6.054,4.916,4.445,1.955,2.546,0.295,0.529,1.955,3.997
0.0,0.0,42.67,16.431,22.559,19.44,2.343,12.484,6.321,3.693,8.788,3.972,2.614,0.45,0.452,3.972,3.682
0.0,0.0,41.235,14.465,21.829,19.4,2.393,12.285,6.412,3.055,6.426,7.531,3.349,0.464,0.444,7.531,4.085
0.0,0.0,40.843,12.699,23.125,20.76,2.133,11.961,6.437,2.854,4.404,5.896,4.341,1.143,0.538,5.896,2.995
0.0,0.0,39.582,13.068,23.533,19.52,2.509,16.479,6.189,2.572,4.724,7.554,5.632,0.382,0.471,7.554,2.704
0.0,0.0,41.889,14.336,22.823,19.36,2.032,16.286,5.842,3.881,6.067,4.979,2.807,0.64,0.335,4.979,4.196
0.0,0.0,42.566,13.439,22.295,21.6,2.496,16.271,5.876,3.164,4.337,2.095,2.313,0.686,0.362,2.095,4.234
0.0,0.0,40.173,12.449,22.303,19.76,2.078,13.249,5.797,2.645,4.067,2.023,1.926,0.763,0.492,2.023,3.168
0.0,0.0,34.797,11.328,17.734,19.56,2.145,12.144,5.609,2.237,6.292,2.96,1.252,0.839,0.764,2.96,4.311
0.0,0.0,25.449,6.535,10.379,6.0,2.576,7.784,5.867,1.872,7.115,2.927,1.363,0.857,0.574,2.927,3.878
0.0,0.0,19.761,6.94,10.081,3.4,2.701,5.642,6.553,5.293,6.198,6.385,1.038,0.805,0.7,6.385,5.64
0.0,0.0,11.567,7.429,3.75,5.32,4.504,5.204,6.5,3.672,4.137,5.991,1.598,0.71,0.729,5.991,6.486
0.0,0.0,10.974,7.428,5.043,3.52,5.355,4.894,6.874,4.473,4.841,3.687,2.546,0.752,0.497,3.687,7.123
0.0,0.0,11.23,6.74,3.831,2.84,5.019,4.517,9.019,6.949,4.184,5.15,1.954,0.571,0.502,5.15,8.526
0.0,0.0,11.282,5.428,3.726,2.68,3.146,4.417,9.166,6.19,3.514,5.506,1.433,0.505,0.513,5.506,3.459
0.0,0.0,11.446,5.472,3.471,3.2,2.746,4.685,8.192,5.563,3.343,2.598,2.284,0.61,0.517,2.598,2.257
0.0,0.0,11.347,5.419,3.31,3.84,2.382,4.759,7.988,4.772,2.644,0.973,1.504,0.567,0.495,0.973,3.812
0.0,0.0,11.507,5.295,3.663,3.28,2.853,4.629,8.142,4.316,4.118,1.597,1.696,0.478,0.531,1.597,3.969
0.0,0.0,11.461,5.468,3.502,3.28,2.636,4.923,7.273,3.87,2.813,1.029,1.645,0.458,0.461,1.029,2.963
0.0,0.0,11.344,5.226,3.34,4.04,2.708,4.88,7.054,3.59,2.485,1.152,1.651,0.474,0.387,1.152,2.127
0.0,0.0,12.243,5.845,4.412,3.36,2.547,4.221,7.77,3.853,2.489,0.968,1.741,0.421,0.5,0.968,3.817
0.0,0.0,11.513,5.413,3.446,3.32,3.187,4.626,6.867,4.41,2.895,3.398,1.697,0.364,0.612,3.398,4.534
0.0,0.0,11.685,5.369,6.383,3.92,2.631,6.82,7.191,4.276,3.252,1.635,2.534,0.545,0.896,1.635,4.477
0.0,0.0,19.502,7.88,18.797,9.6,3.179,7.676,7.015,4.514,4.671,3.877,1.432,0.573,0.31,3.877,3.047
0.0,0.0,27.704,15.592,19.522,14.04,3.134,10.23,6.747,6.884,4.977,3.93,1.354,0.412,0.304,3.93,5.076
0.0,0.0,43.445,16.655,19.905,12.72,4.548,11.764,6.716,7.353,6.98,5.936,1.218,0.522,0.502,5.936,1.563
0.0,0.0,44.882,16.35,19.201,13.84,4.239,12.513,14.88,5.249,5.905,9.78,1.284,0.417,1.478,9.78,2.969
0.0,0.0,44.018,14.411,25.444,13.88,3.649,14.187,16.966,4.06,8.592,6.372,1.005,0.331,0.629,6.372,2.645
0.0,0.0,44.34,14.599,21.852,15.56,3.187,14.237,16.441,3.99,4.928,8.815,0.638,1.409,0.52,8.815,3.708
0.0,0.0,45.731,16.239,22.684,16.8,2.969,16.447,15.621,3.688,8.818,8.338,0.392,1.667,0.583,8.338,2.531
0.0,0.0,42.066,14.19,25.788,16.88,1.134,16.561,12.346,3.152,2.619,3.947,1.131,0.385,0.598,3.947,2.613
0.0,0.0,40.58,12.958,20.75,17.64,2.08,15.464,11.036,3.435,5.552,3.29,0.3,0.389,0.821,3.29,4.399
0.0,0.0,37.134,14.077,19.85,17.84,2.442,13.861,18.989,4.101,5.616,6.298,0.477,0.442,0.976,6.298,6.713
0.0,0.0,27.548,9.228,9.849,16.56,1.488,10.714,22.8,3.18,6.06,5.854,0.302,1.438,3.654,5.854,6.747
0.0,0.0,14.689,8.594,12.476,9.0,1.765,9.07,22.697,3.501,3.788,8.073,0.468,0.778,2.009,8.073,5.65
0.0,0.0,10.018,5.376,8.698,10.32,1.79,7.161,21.736,4.247,7.107,8.306,0.921,1.099,2.511,8.306,7.352
0.0,0.0,12.986,7.904,4.865,10.56,2.892,5.277,17.487,5.705,6.49,7.566,1.71,1.307,0.874,7.566,8.187
0.0,0.0,13.102,7.794,5.683,11.36,2.601,5.558,11.164,6.091,4.238,5.327,2.359,3.617,0.662,5.327,8.781
0.0,0.0,13.437,8.138,3.533,10.68,2.543,5.055,8.576,5.692,2.822,4.919,1.521,1.188,0.699,4.919,2.482
0.0,0.0,10.668,5.294,3.507,11.12,1.98,4.725,7.406,5.408,3.801,2.525,0.414,1.493,0.62,2.525,2.046
0.0,0.0,11.322,5.397,3.177,10.8,1.674,4.956,7.13,4.423,3.743,1.28,0.451,0.524,0.325,1.28,2.359
0.0,0.0,10.892,6.116,3.444,11.36,2.091,4.937,7.263,4.492,2.623,1.776,0.535,0.438,0.438,1.776,2.428
0.0,0.0,11.249,6.06,3.453,11.64,1.844,4.957,6.998,3.817,2.666,0.993,0.589,0.305,0.238,0.993,2.577
0.0,0.0,10.716,5.648,3.704,11.04,1.924,4.948,6.011,4.599,3.075,1.07,0.481,0.307,0.398,1.07,1.825
0.0,0.0,11.79,6.132,3.412,11.36,2.038,4.976,6.913,4.355,4.881,0.839,1.21,0.37,0.28,0.839,2.971
0.0,0.0,10.809,5.9,3.474,13.48,2.077,5.16,6.065,6.763,3.661,3.693,0.613,0.359,0.33,3.693,2.49
0.0,0.0,11.274,5.653,6.263,13.52,2.578,7.184,6.169,5.558,2.59,2.347,0.613,0.561,0.572,2.347,4.019
0.0,0.0,20.76,10.063,22.145,27.24,2.075,8.21,6.401,5.179,3.068,5.244,0.61,0.563,0.558,5.244,5.272
0.0,0.0,34.784,20.566,24.699,24.68,1.816,9.779,6.22,4.835,6.155,2.712,2.688,0.486,0.758,2.712,4.057
0.0,0.0,43.17,19.26,23.125,25.4,2.256,12.624,6.964,5.155,6.196,3.079,4.321,0.467,1.409,3.079,2.746
0.0,0.0,45.474,20.152,22.724,25.04,2.524,13.181,14.09,4.827,3.852,4.907,5.701,0.454,0.722,4.907,4.272
0.0,0.0,44.256,18.072,20.889,24.52,1.907,11.958,15.489,4.374,5.094,5.542,3.878,0.61,0.551,5.542,2.023
0.0,0.0,48.145,20.226,21.322,24.32,2.544,11.89,15.707,4.641,6.424,8.306,3.772,1.395,0.664,8.306,3.562
0.0,0.0,48.112,17.561,25.264,24.8,2.133,11.5,15.242,6.676,3.715,7.819,3.249,1.952,0.626,7.819,4.516
0.0,0.0,44.417,15.118,25.311,23.16,1.673,11.925,11.91,5.468,2.961,8.561,2.588,2.981,0.707,8.561,3.451
0.0,0.0,46.583,15.198,23.7,21.0,1.617,12.342,10.878,6.152,4.019,7.729,3.261,0.901,0.787,7.729,6.178
0.0,0.0,39.495,12.464,19.966,18.92,2.187,12.391,18.959,7.828,5.885,5.223,2.471,0.781,1.467,5.223,5.155
0.0,0.0,29.297,8.998,4.439,13.88,3.277,12.485,22.987,7.622,5.328,5.886,3.791,0.826,4.928,5.886,2.718
0.0,0.0,12.453,12.52,4.918,6.52,4.078,9.638,23.566,6.939,7.113,8.17,3.053,0.788,1.619,8.17,4.458
0.0,0.0,10.261,9.944,4.147,4.32,5.167,7.977,21.481,7.191,7.32,7.888,1.024,0.85,3.464,7.888,6.485
0.0,0.0,10.834,7.339,4.18,4.12,6.162,5.4,16.794,10.142,5.213,10.949,0.805,0.677,2.95,10.949,4.959
0.0,0.0,11.5,6.652,4.829,4.52,4.558,5.145,14.085,10.73,3.502,4.168,1.385,0.611,0.575,4.168,6.728
0.0,0.0,11.221,5.93,3.804,3.84,2.113,4.786,12.465,9.832,4.431,1.632,0.794,0.506,0.59,1.632,6.012
0.0,0.0,11.412,6.065,3.789,3.88,2.308,4.867,9.997,8.079,3.978,1.82,1.03,0.511,0.448,1.82,4.091
0.0,0.0,11.161,6.155,3.886,4.44,2.129,4.936,8.471,6.209,3.682,2.154,0.964,0.461,0.254,2.154,3.194
0.0,0.0,11.258,5.843,3.775,3.64,2.371,4.453,8.073,7.066,3.552,1.548,1.163,0.412,0.327,1.548,1.961
0.0,0.0,10.569,5.588,3.853,3.08,2.223,5.174,6.986,6.778,2.879,1.17,1.568,0.421,0.329,1.17,2.16
0.0,0.0,11.371,6.281,4.131,4.08,2.385,5.01,7.105,9.549,2.814,1.258,0.928,0.481,0.34,1.258,1.885
0.0,0.0,9.167,5.561,3.95,3.36,2.319,4.612,7.064,5.934,3.116,1.554,0.972,0.416,0.304,1.554,3.403
0.0,0.0,9.75,6.551,3.577,3.12,2.558,5.526,6.975,5.727,6.676,1.358,1.353,0.391,0.439,1.358,3.267
0.0,0.0,10.058,5.737,6.549,3.64,2.555,7.679,6.92,6.099,5.599,3.914,0.898,0.574,0.709,3.914,2.984
0.0,0.0,17.041,9.747,24.978,10.4,2.708,7.205,6.62,5.974,3.538,1.845,0.893,0.525,0.225,1.845,2.496
0.0,0.0,30.266,19.137,26.98,18.6,3.45,9.174,6.738,4.592,3.702,1.571,3.898,0.516,0.306,1.571,1.812
0.0,0.0,49.172,20.225,23.332,17.52,2.144,12.202,7.339,5.051,5.487,4.604,4.829,0.684,0.368,4.604,5.277
0.0,0.0,45.141,18.519,23.286,19.72,1.831,11.398,15.607,5.023,6.034,8.728,4.755,0.499,1.401,8.728,6.476
0.0,0.0,42.543,15.972,25.491,21.76,3.756,13.682,17.091,5.199,4.624,5.516,5.658,0.925,0.679,5.516,4.329
0.0,0.0,44.315,17.103,19.832,17.0,4.122,15.61,16.882,4.415,4.633,8.532,5.462,0.78,0.599,8.532,10.582
0.0,0.0,41.637,15.933,24.933,18.4,2.413,17.585,15.312,4.364,3.042,4.365,3.699,0.826,0.762,4.365,8.655
