,Comment,P_nodes,P_losses,P_losses_percent,s_NR,i_NR,v_NR
80,,"[[ 1.364+0.03442532j]
 [29.334+1.66297119j]
 [ 7.495+0.52626193j]
 [41.56 +1.52180591j]
 [11.045+0.43834923j]
 [20.407+1.28776487j]
 [ 6.677+0.19893777j]]",(0.00029203808587396907+0.002288768940850172j),(0.00024773764092394856+0.04036262056199307j),"[[-5.89410000e-05-2.83430937e-06j]
 [ 6.82000156e-07+1.72128669e-08j]
 [ 1.46670470e-05+8.31548630e-07j]
 [ 3.74750463e-06+2.63137160e-07j]
 [ 2.07800698e-05+7.60996486e-07j]
 [ 5.52251096e-06+2.19189304e-07j]
 [ 1.02035116e-05+6.43897960e-07j]
 [ 3.33850184e-06+9.94713456e-08j]]","[[-5.89410e-05+2.83430937e-06j]
 [ 6.82000e-07-1.72126584e-08j]
 [ 1.46670e-05-8.31485595e-07j]
 [ 3.74750e-06-2.63130963e-07j]
 [ 2.07800e-05-7.60902955e-07j]
 [ 5.52250e-06-2.19174613e-07j]
 [ 1.02035e-05-6.43882436e-07j]
 [ 3.33850e-06-9.94688829e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000024+2.99788028e-07j]
 [1.00000344+4.10267767e-06j]
 [1.00000134+1.55929970e-06j]
 [1.00000352+4.37215004e-06j]
 [1.00000209+2.57738583e-06j]
 [1.00000123+1.44407201e-06j]
 [1.00000057+7.20627351e-07j]]"
81,,"[[ 7.773+0.37484198j]
 [37.473+0.49533069j]
 [10.082+0.9899711j ]
 [36.188+0.22075842j]
 [10.37 +0.12165904j]
 [25.947+0.50119926j]
 [ 6.344+0.15394079j]]",(0.0003456721202184099+0.0023606481631031073j),(0.00025762397446537776+0.0826065405558378j),"[[-6.70885000e-05-1.42790190e-06j]
 [ 3.88650506e-06+1.87427770e-07j]
 [ 1.87365765e-05+2.47767898e-07j]
 [ 5.04100841e-06+4.94996814e-07j]
 [ 1.80940529e-05+1.10450033e-07j]
 [ 5.18500965e-06+6.08424530e-08j]
 [ 1.29735187e-05+2.50624636e-07j]
 [ 3.17200166e-06+7.69726188e-08j]]","[[-6.70885e-05+1.42790190e-06j]
 [ 3.88650e-06-1.87420988e-07j]
 [ 1.87365e-05-2.47665344e-07j]
 [ 5.04100e-06-4.94985549e-07j]
 [ 1.80940e-05-1.10379211e-07j]
 [ 5.18500e-06-6.08295212e-08j]
 [ 1.29735e-05-2.50599628e-07j]
 [ 3.17200e-06-7.69703963e-08j]]","[[1.        +0.00000000e+00j]
 [1.00000138+1.67846387e-06j]
 [1.00000416+5.41855784e-06j]
 [1.00000187+2.05129037e-06j]
 [1.00000294+3.89615570e-06j]
 [1.00000189+2.47190314e-06j]
 [1.00000148+1.89906794e-06j]
 [1.00000054+6.87577908e-07j]]"
82,,"[[11.204+0.77646531j]
 [41.577+1.28056716j]
 [48.54 +3.63422908j]
 [34.714+0.45416998j]
 [ 6.169+0.06599505j]
 [28.44 +1.28134392j]
 [17.537+0.32568748j]]",(0.0007722923623987299+0.002932256412535139j),(0.0004103986918970193+0.03750428055978867j),"[[-9.40905000e-05-3.90828025e-06j]
 [ 5.60201054e-06+3.88246780e-07j]
 [ 2.07885943e-05+6.40409924e-07j]
 [ 2.42701941e-05+1.81737463e-06j]
 [ 1.73570486e-05+2.27150168e-07j]
 [ 3.08450342e-06+3.30021020e-08j]
 [ 1.42200225e-05+6.40702054e-07j]
 [ 8.76851267e-06+1.62860717e-07j]]","[[-9.40905e-05+3.90828025e-06j]
 [ 5.60200e-06-3.88232653e-07j]
 [ 2.07885e-05-6.40283579e-07j]
 [ 2.42700e-05-1.81711454e-06j]
 [ 1.73570e-05-2.27084989e-07j]
 [ 3.08450e-06-3.29975256e-08j]
 [ 1.42200e-05-6.40671961e-07j]
 [ 8.76850e-06-1.62843738e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000205+2.37984985e-06j]
 [1.00000472+5.93231714e-06j]
 [1.00000875+1.00614152e-05j]
 [1.00000285+3.71789209e-06j]
 [1.00000112+1.47165857e-06j]
 [1.00000167+2.04096094e-06j]
 [1.00000148+1.90890419e-06j]]"
83,,"[[12.85 +0.28001641j]
 [41.891+2.56302726j]
 [12.117+0.05098767j]
 [34.919+0.39268378j]
 [ 5.583+0.14913235j]
 [28.626+0.05120136j]
 [16.624+1.34943414j]]",(0.00041602736268941953+0.0024549048680775343j),(0.0002726081925754666+0.05075805894816001j),"[[-7.63050000e-05-2.41729274e-06j]
 [ 6.42501381e-06+1.40026705e-07j]
 [ 2.09455960e-05+1.28164225e-06j]
 [ 6.05851203e-06+2.55099516e-08j]
 [ 1.74595492e-05+1.96407837e-07j]
 [ 2.79150280e-06+7.45699244e-08j]
 [ 1.43130227e-05+2.56311042e-08j]
 [ 8.31201146e-06+6.74732420e-07j]]","[[-7.63050e-05+2.41729274e-06j]
 [ 6.42500e-06-1.40008203e-07j]
 [ 2.09455e-05-1.28151363e-06j]
 [ 6.05850e-06-2.54938339e-08j]
 [ 1.74595e-05-1.96341889e-07j]
 [ 2.79150e-06-7.45661739e-08j]
 [ 1.43130e-05-2.56006777e-08j]
 [ 8.31200e-06-6.74717068e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000221+2.83153986e-06j]
 [1.00000494+5.83839287e-06j]
 [1.000002  +2.65193068e-06j]
 [1.00000286+3.74502735e-06j]
 [1.00000104+1.31581928e-06j]
 [1.00000159+2.12295154e-06j]
 [1.00000152+1.72379194e-06j]]"
84,,"[[ 9.457+0.62189151j]
 [38.397+2.0665017j ]
 [ 6.176+0.24821965j]
 [32.185+0.83166211j]
 [10.737+1.06191005j]
 [26.166+0.95743753j]
 [15.486+1.47654903j]]",(0.0003449263199684083+0.0023596400347720703j),(0.0002488574066898562+0.03248326401675838j),"[[-6.93020000e-05-3.63113706e-06j]
 [ 4.72850751e-06+3.10955814e-07j]
 [ 1.91985806e-05+1.03335882e-06j]
 [ 3.08800313e-06+1.24114019e-07j]
 [ 1.60925418e-05+4.15887112e-07j]
 [ 5.36851045e-06+5.30969023e-07j]
 [ 1.30830190e-05+4.78744219e-07j]
 [ 7.74300997e-06+7.38287870e-07j]]","[[-6.93020e-05+3.63113706e-06j]
 [ 4.72850e-06-3.10945754e-07j]
 [ 1.91985e-05-1.03325085e-06j]
 [ 3.08800e-06-1.24109825e-07j]
 [ 1.60925e-05-4.15831056e-07j]
 [ 5.36850e-06-5.30955026e-07j]
 [ 1.30830e-05-4.78718763e-07j]
 [ 7.74300e-06-7.38274514e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000172+2.01437119e-06j]
 [1.00000449+5.38224978e-06j]
 [1.00000107+1.31527404e-06j]
 [1.00000269+3.41389324e-06j]
 [1.00000218+2.39140627e-06j]
 [1.00000152+1.89004486e-06j]
 [1.00000144+1.58770867e-06j]]"
85,,"[[19.731+0.98494586j]
 [30.48 +0.06340366j]
 [16.974+1.6812388j ]
 [25.693+1.99744038j]
 [16.399+0.91903904j]
 [20.8  +1.81403765j]
 [13.237+0.69008389j]]",(0.00035483450713513776+0.002372915644068385j),(0.0002475923546444435+0.029114853152590534j),"[[-7.16570000e-05-4.07414591e-06j]
 [ 9.86553262e-06+4.92516643e-07j]
 [ 1.52400506e-05+3.17696702e-08j]
 [ 8.48702384e-06+8.40651339e-07j]
 [ 1.28465268e-05+9.98756104e-07j]
 [ 8.19952421e-06+4.59551956e-07j]
 [ 1.04000121e-05+9.07035010e-07j]
 [ 6.61850724e-06+3.45051644e-07j]]","[[-7.16570e-05+4.07414591e-06j]
 [ 9.86550e-06-4.92472932e-07j]
 [ 1.52400e-05-3.17018322e-08j]
 [ 8.48700e-06-8.40619401e-07j]
 [ 1.28465e-05-9.98720190e-07j]
 [ 8.19950e-06-4.59519520e-07j]
 [ 1.04000e-05-9.07018823e-07j]
 [ 6.61850e-06-3.45041947e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000352+4.25500392e-06j]
 [1.00000333+4.44438223e-06j]
 [1.00000315+3.45115123e-06j]
 [1.00000229+2.61763974e-06j]
 [1.00000316+3.77861657e-06j]
 [1.00000129+1.44408870e-06j]
 [1.00000117+1.40425460e-06j]]"
86,,"[[12.574+1.10611196j]
 [18.749+0.77562714j]
 [22.656+1.0664788j ]
 [15.929+1.13526932j]
 [ 9.855+0.32396487j]
 [13.057+0.28668661j]
 [ 9.826+0.49848153j]]",(0.00020476653361356512+0.0021718428022801106j),(0.00019948807904211083+0.04182556606850038j),"[[-5.13230000e-05-2.59536138e-06j]
 [ 6.28701332e-06+5.53073825e-07j]
 [ 9.37451919e-06+3.87839284e-07j]
 [ 1.13280421e-05+5.33295872e-07j]
 [ 7.96451029e-06+5.67648449e-07j]
 [ 4.92750872e-06+1.61994124e-07j]
 [ 6.52850473e-06+1.43349637e-07j]
 [ 4.91300399e-06+2.49246105e-07j]]","[[-5.1323e-05+2.59536138e-06j]
 [ 6.2870e-06-5.53055981e-07j]
 [ 9.3745e-06-3.87813572e-07j]
 [ 1.1328e-05-5.33239401e-07j]
 [ 7.9645e-06-5.67634658e-07j]
 [ 4.9275e-06-1.61982434e-07j]
 [ 6.5285e-06-1.43343304e-07j]
 [ 4.9130e-06-2.49240763e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000235+2.63161448e-06j]
 [1.00000216+2.65356651e-06j]
 [1.00000395+4.79935951e-06j]
 [1.00000141+1.63119629e-06j]
 [1.00000185+2.31174984e-06j]
 [1.00000074+9.53741493e-07j]
 [1.00000086+1.04353520e-06j]]"
87,,"[[0.672+1.37124257e-02j]
 [4.966+7.42968087e-02j]
 [6.7  +6.45171868e-02j]
 [4.398+1.94863489e-02j]
 [7.315+5.26645632e-01j]
 [1.234+5.10822837e-04j]
 [5.741+3.39447230e-01j]]",(2.4139908845199898e-05+0.0019298192206515519j),(7.780541753754881e-05+0.18580672494404965j),"[[-1.55130000e-05-5.18359494e-07j]
 [ 3.36000038e-07+6.85626331e-09j]
 [ 2.48300134e-06+3.71502057e-08j]
 [ 3.35000368e-06+3.22635218e-08j]
 [ 2.19900078e-06+9.74422061e-09j]
 [ 3.65750483e-06+2.63329283e-07j]
 [ 6.17000042e-07+2.55468158e-10j]
 [ 2.87050136e-06+1.69725441e-07j]]","[[-1.5513e-05+5.18359494e-07j]
 [ 3.3600e-07-6.85621271e-09j]
 [ 2.4830e-06-3.71484045e-08j]
 [ 3.3500e-06-3.22585936e-08j]
 [ 2.1990e-06-9.74317455e-09j]
 [ 3.6575e-06-2.63322816e-07j]
 [ 6.1700e-07-2.55411610e-10j]
 [ 2.8705e-06-1.69723615e-07j]]","[[1.        +0.00000000e+00j]
 [1.00000012+1.48246050e-07j]
 [1.00000055+7.17147133e-07j]
 [1.00000111+1.46041844e-06j]
 [1.00000036+4.74112323e-07j]
 [1.00000144+1.66456769e-06j]
 [1.00000007+9.16225801e-08j]
 [1.00000051+6.05737252e-07j]]"
88,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [19.252+1.33424235j]
 [ 7.685+0.43218543j]
 [ 0.   +0.j        ]
 [ 2.63 +0.05140199j]]",(4.126479456223464e-05+0.0019527634831554633j),(0.0001395636843854116+0.10742279218808186j),"[[-1.47835000e-05-9.07966142e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.62601503e-06+6.67141313e-07j]
 [ 3.84250532e-06+2.16099837e-07j]
 [ 9.55989711e-17+1.28091401e-16j]
 [ 1.31500028e-06+2.57013743e-08j]]","[[-1.47835000e-05+9.07966142e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.62600000e-06-6.67121173e-07j]
 [ 3.84250000e-06-2.16092713e-07j]
 [ 9.55989711e-17-1.28091401e-16j]
 [ 1.31500000e-06-2.57009924e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.0000017 +1.97453857e-06j]
 [1.00000148+1.77049659e-06j]
 [1.        +1.36702190e-11j]
 [1.00000022+2.86076565e-07j]]"
89,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [21.15 +1.26963681j]
 [ 7.406+0.60601946j]
 [ 0.241+0.02340514j]
 [ 0.208+0.01668898j]]",(4.6150490183249904e-05+0.001959316206360376j),(0.00015911218818565734+0.10227408621810592j),"[[-1.45025000e-05-9.56926459e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750181e-05+6.34842681e-07j]
 [ 3.70300495e-06+3.03016370e-07j]
 [ 1.20500002e-07+1.17025725e-08j]
 [ 1.04000002e-07+8.34449417e-09j]]","[[-1.45025000e-05+9.56926459e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750000e-05-6.34818403e-07j]
 [ 3.70300000e-06-3.03009730e-07j]
 [ 1.20500000e-07-1.17025704e-08j]
 [ 1.04000000e-07-8.34449176e-09j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000184+2.18503432e-06j]
 [1.00000147+1.67220532e-06j]
 [1.00000002+1.66132217e-08j]
 [1.00000002+2.15977158e-08j]]"
90,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [21.15 +0.26082124j]
 [ 7.296+0.52219246j]
 [ 1.461+0.07917844j]
 [ 1.974+0.09012488j]]",(4.615625871817741e-05+0.0019593142225545757j),(0.00014477669683566203+0.2057418034894854j),"[[-1.59405000e-05-4.75209777e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750181e-05+1.30434814e-07j]
 [ 3.64800480e-06+2.61102662e-07j]
 [ 7.30500059e-07+3.95893013e-08j]
 [ 9.87000161e-07+4.50626573e-08j]]","[[-1.59405000e-05+4.75209777e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.05750000e-05-1.30410620e-07j]
 [ 3.64800000e-06-2.61096229e-07j]
 [ 7.30500000e-07-3.95892218e-08j]
 [ 9.87000000e-07-4.50624418e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000174+2.26646668e-06j]
 [1.00000144+1.66079790e-06j]
 [1.00000009+1.04119675e-07j]
 [1.00000017+2.10477806e-07j]]"
91,,"[[ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [ 0.   +0.j        ]
 [20.827+0.97547527j]
 [ 6.232+0.32440583j]
 [ 2.3  +0.21361341j]
 [ 2.199+0.02134915j]]",(4.2770789064228154e-05+0.0019547824579724538j),(0.00013553073409033574+0.12736036308676402j),"[[-1.57790000e-05-7.66473095e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17+1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.04135175e-05+4.87761144e-07j]
 [ 3.11600349e-06+1.62207597e-07j]
 [ 1.15000015e-06+1.06806906e-07j]
 [ 1.09950020e-06+1.06748397e-08j]]","[[-1.57790000e-05+7.66473095e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.12912369e-17-1.51289323e-17j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.04135000e-05-4.87737635e-07j]
 [ 3.11600000e-06-1.62202914e-07j]
 [ 1.15000000e-06-1.06806707e-07j]
 [ 1.09950000e-06-1.06745728e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.        +1.36702020e-11j]
 [1.        +1.36701502e-11j]
 [1.00000179+2.17384476e-06j]
 [1.0000012 +1.44043033e-06j]
 [1.00000014+1.58973286e-07j]
 [1.00000018+2.40978863e-07j]]"
92,,"[[ 0.   +0.j        ]
 [ 0.432+0.00551464j]
 [ 0.   +0.j        ]
 [12.092+1.20307601j]
 [ 1.219+0.10852998j]
 [ 5.07 +0.15379912j]
 [ 2.483+0.12383767j]]",(1.414418323886224e-05+0.00191642159058808j),(6.64170888376326e-05+0.12017010071892997j),"[[-1.06480000e-05-7.96429971e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 2.16000010e-07+2.75733209e-09j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.04600596e-06+6.01545989e-07j]
 [ 6.09500134e-07+5.42651690e-08j]
 [ 2.53500071e-06+7.69005141e-08j]
 [ 1.24150025e-06+6.19191778e-08j]]","[[-1.0648e-05+7.96429971e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 2.1600e-07-2.75731846e-09j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 6.0460e-06-6.01538003e-07j]
 [ 6.0950e-07-5.42649889e-08j]
 [ 2.5350e-06-7.68995588e-08j]
 [ 1.2415e-06-6.19188367e-08j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000005+6.25016034e-08j]
 [1.        +1.36701502e-11j]
 [1.00000111+1.21072698e-06j]
 [1.00000024+2.73674140e-07j]
 [1.00000029+3.67989429e-07j]
 [1.00000022+2.63883583e-07j]]"
93,,"[[ 0.   +0.j        ]
 [ 2.632+0.21564094j]
 [ 0.   +0.j        ]
 [12.23 +0.53604424j]
 [ 0.648+0.01418389j]
 [ 5.018+0.31807536j]
 [ 3.579+0.21787144j]]",(1.539288473750844e-05+0.0019180957594985282j),(6.385234470281844e-05+0.14734002076618444j),"[[-1.20535000e-05-6.49959195e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.31600038e-06+1.07820978e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.11500605e-06+2.68030224e-07j]
 [ 3.24000038e-07+7.09199577e-09j]
 [ 2.50900070e-06+1.59038617e-07j]
 [ 1.78950053e-06+1.08936428e-07j]]","[[-1.20535e-05+6.49959195e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 1.31600e-06-1.07820469e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 6.11500e-06-2.68022120e-07j]
 [ 3.24000e-07-7.09194525e-09j]
 [ 2.50900e-06-1.59037678e-07j]
 [ 1.78950e-06-1.08935718e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000032+3.60885625e-07j]
 [1.        +1.36701502e-11j]
 [1.00000105+1.27949587e-06j]
 [1.00000012+1.53295724e-07j]
 [1.0000003 +3.55023211e-07j]
 [1.00000032+3.77112740e-07j]]"
94,,"[[ 0.   +0.j        ]
 [ 1.365+0.04026915j]
 [ 0.   +0.j        ]
 [10.405+0.10269739j]
 [ 1.193+0.01885617j]
 [ 5.888+0.00939185j]
 [ 6.138+0.23728622j]]",(1.4229741386984074e-05+0.001916533638121054j),(5.694402091713984e-05+0.46916279885564477j),"[[-1.24945000e-05-2.03301650e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.82500102e-07+2.01347095e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.20250437e-06+5.13545490e-08j]
 [ 5.96500128e-07+9.42825394e-09j]
 [ 2.94400096e-06+4.69721166e-09j]
 [ 3.06900155e-06+1.18645193e-07j]]","[[-1.24945e-05+2.03301650e-07j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 6.82500e-07-2.01345733e-08j]
 [ 0.00000e+00+0.00000000e+00j]
 [ 5.20250e-06-5.13486937e-08j]
 [ 5.96500e-07-9.42808276e-09j]
 [ 2.94400e-06-4.69592437e-09j]
 [ 3.06900e-06-1.18643110e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000015+1.94968273e-07j]
 [1.        +1.36701502e-11j]
 [1.00000085+1.11709063e-06j]
 [1.00000022+2.83515962e-07j]
 [1.00000033+4.36737845e-07j]
 [1.00000053+6.57973808e-07j]]"
95,,"[[0.   +0.j        ]
 [0.905+0.03685936j]
 [0.   +0.j        ]
 [8.566+0.22723947j]
 [0.959+0.02057358j]
 [2.001+0.17117725j]
 [4.359+0.42612692j]]",(7.985504825391843e-06+0.0019081649047624216j),(4.756107698267923e-05+0.21635097277921336j),"[[-8.39500000e-06-4.40039556e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 4.52500045e-07+1.84297379e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 4.28300296e-06+1.13623706e-07j]
 [ 4.79500082e-07+1.02869027e-08j]
 [ 1.00050011e-06+8.55887751e-08j]
 [ 2.17950079e-06+2.13064517e-07j]]","[[-8.3950e-06+4.40039556e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 4.5250e-07-1.84296780e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 4.2830e-06-1.13619735e-07j]
 [ 4.7950e-07-1.02867921e-08j]
 [ 1.0005e-06-8.55886253e-08j]
 [ 2.1795e-06-2.13063458e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.0000001 +1.28161822e-07j]
 [1.        +1.36701502e-11j]
 [1.00000072+9.08137979e-07j]
 [1.00000018+2.26936614e-07j]
 [1.00000012+1.39121392e-07j]
 [1.00000041+4.46052501e-07j]]"
96,,"[[0.   +0.j        ]
 [1.34 +0.06532207j]
 [0.   +0.j        ]
 [7.175+0.52360603j]
 [0.   +0.j        ]
 [1.93 +0.0841845j ]
 [3.279+0.2274747j ]]",(5.469983515915544e-06+0.0019048000825589995j),(3.9857064382946255e-05+0.2115064358639784j),"[[-6.86200000e-06-4.49344911e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 6.70000098e-07+3.26611674e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 3.58750209e-06+2.61805812e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 9.65000103e-07+4.20923872e-08j]
 [ 1.63950045e-06+1.13737944e-07j]]","[[-6.8620e-06+4.49344911e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 6.7000e-07-3.26610360e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 3.5875e-06-2.61803013e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 9.6500e-07-4.20922486e-08j]
 [ 1.6395e-06-1.13737348e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000016+1.88586668e-07j]
 [1.        +1.36701502e-11j]
 [1.00000064+7.33769569e-07j]
 [1.        +1.36702910e-11j]
 [1.00000011+1.38670309e-07j]
 [1.0000003 +3.43207856e-07j]]"
97,,"[[ 0.   +0.j        ]
 [ 2.131+0.03701415j]
 [ 0.   +0.j        ]
 [11.406+0.61384394j]
 [ 0.714+0.04112581j]
 [ 0.381+0.03544538j]
 [ 3.072+0.00476885j]]",(1.1906746067325003e-05+0.0019134214652038878j),(6.72545530237517e-05+0.26132564044161516j),"[[-8.85200000e-06-3.65150332e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.06550025e-06+1.85074062e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.70300527e-06+3.06929026e-07j]
 [ 3.57000046e-07+2.05629678e-08j]
 [ 1.90500004e-07+1.77226949e-08j]
 [ 1.53600039e-06+2.38494773e-09j]]","[[-8.8520e-06+3.65150332e-07j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 1.0655e-06-1.85070745e-08j]
 [ 0.0000e+00+0.00000000e+00j]
 [ 5.7030e-06-3.06921971e-07j]
 [ 3.5700e-07-2.05629063e-08j]
 [ 1.9050e-07-1.77226894e-08j]
 [ 1.5360e-06-2.38442688e-09j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000024+3.07189186e-07j]
 [1.        +1.36701502e-11j]
 [1.00000099+1.18409499e-06j]
 [1.00000014+1.64331675e-07j]
 [1.00000002+2.63423589e-08j]
 [1.00000025+3.38705813e-07j]]"
98,,"[[ 0.   +0.j        ]
 [ 2.392+0.16123434j]
 [ 0.   +0.j        ]
 [11.765+0.79447721j]
 [ 0.077+0.00690313j]
 [ 1.074+0.09093285j]
 [ 2.53 +0.21172691j]]",(1.2446643768981858e-05+0.0019141466915591487j),(6.977600498364086e-05+0.15128312340695305j),"[[-8.91900000e-06-6.31688486e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.19600031e-06+8.06175876e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.88250561e-06+3.97246124e-07j]
 [ 3.85000006e-08+3.45156775e-09j]
 [ 5.37000032e-07+4.54664679e-08j]
 [ 1.26500027e-06+1.05863812e-07j]]","[[-8.91900000e-06+6.31688486e-07j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 1.19600000e-06-8.06171678e-08j]
 [ 0.00000000e+00+0.00000000e+00j]
 [ 5.88250000e-06-3.97238605e-07j]
 [ 3.85000001e-08-3.45156703e-09j]
 [ 5.37000000e-07-4.54664247e-08j]
 [ 1.26500000e-06-1.05863456e-07j]]","[[1.        +0.00000000e+00j]
 [1.        +1.36702391e-11j]
 [1.00000028+3.31766183e-07j]
 [1.        +1.36701502e-11j]
 [1.00000104+1.20834227e-06j]
 [1.00000002+1.72912967e-08j]
 [1.00000007+7.47294712e-08j]
 [1.00000023+2.61831111e-07j]]"
