,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
1576,2017-03-17T05:00:00-00:00,2017-03-17T06:00:00-00:00,2017-03-16,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.842259999999996,69,2017-03-17 05:00:00,2017-03-17 06:00:00,2017-03-16 22:00:00-07:00,2017-03-16 23:00:00-07:00
1564,2017-03-17T06:00:00-00:00,2017-03-17T07:00:00-00:00,2017-03-16,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.59815,69,2017-03-17 06:00:00,2017-03-17 07:00:00,2017-03-16 23:00:00-07:00,2017-03-17 00:00:00-07:00
1662,2017-03-17T07:00:00-00:00,2017-03-17T08:00:00-00:00,2017-03-17,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.47146,73,2017-03-17 07:00:00,2017-03-17 08:00:00,2017-03-17 00:00:00-07:00,2017-03-17 01:00:00-07:00
1671,2017-03-17T08:00:00-00:00,2017-03-17T09:00:00-00:00,2017-03-17,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.444879999999998,73,2017-03-17 08:00:00,2017-03-17 09:00:00,2017-03-17 01:00:00-07:00,2017-03-17 02:00:00-07:00
1670,2017-03-17T09:00:00-00:00,2017-03-17T10:00:00-00:00,2017-03-17,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,14.769179999999999,73,2017-03-17 09:00:00,2017-03-17 10:00:00,2017-03-17 02:00:00-07:00,2017-03-17 03:00:00-07:00
1677,2017-03-17T10:00:00-00:00,2017-03-17T11:00:00-00:00,2017-03-17,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,15.296660000000001,73,2017-03-17 10:00:00,2017-03-17 11:00:00,2017-03-17 03:00:00-07:00,2017-03-17 04:00:00-07:00
1676,2017-03-17T11:00:00-00:00,2017-03-17T12:00:00-00:00,2017-03-17,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.586470000000002,73,2017-03-17 11:00:00,2017-03-17 12:00:00,2017-03-17 04:00:00-07:00,2017-03-17 05:00:00-07:00
1683,2017-03-17T12:00:00-00:00,2017-03-17T13:00:00-00:00,2017-03-17,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.17327,73,2017-03-17 12:00:00,2017-03-17 13:00:00,2017-03-17 05:00:00-07:00,2017-03-17 06:00:00-07:00
1665,2017-03-17T13:00:00-00:00,2017-03-17T14:00:00-00:00,2017-03-17,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.77582,73,2017-03-17 13:00:00,2017-03-17 14:00:00,2017-03-17 06:00:00-07:00,2017-03-17 07:00:00-07:00
1674,2017-03-17T14:00:00-00:00,2017-03-17T15:00:00-00:00,2017-03-17,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.7035,73,2017-03-17 14:00:00,2017-03-17 15:00:00,2017-03-17 07:00:00-07:00,2017-03-17 08:00:00-07:00
1679,2017-03-17T15:00:00-00:00,2017-03-17T16:00:00-00:00,2017-03-17,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.731840000000005,73,2017-03-17 15:00:00,2017-03-17 16:00:00,2017-03-17 08:00:00-07:00,2017-03-17 09:00:00-07:00
1667,2017-03-17T16:00:00-00:00,2017-03-17T17:00:00-00:00,2017-03-17,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.89154,73,2017-03-17 16:00:00,2017-03-17 17:00:00,2017-03-17 09:00:00-07:00,2017-03-17 10:00:00-07:00
1669,2017-03-17T17:00:00-00:00,2017-03-17T18:00:00-00:00,2017-03-17,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.61398,73,2017-03-17 17:00:00,2017-03-17 18:00:00,2017-03-17 10:00:00-07:00,2017-03-17 11:00:00-07:00
1672,2017-03-17T18:00:00-00:00,2017-03-17T19:00:00-00:00,2017-03-17,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,15.97122,73,2017-03-17 18:00:00,2017-03-17 19:00:00,2017-03-17 11:00:00-07:00,2017-03-17 12:00:00-07:00
1660,2017-03-17T19:00:00-00:00,2017-03-17T20:00:00-00:00,2017-03-17,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.99418,73,2017-03-17 19:00:00,2017-03-17 20:00:00,2017-03-17 12:00:00-07:00,2017-03-17 13:00:00-07:00
1673,2017-03-17T20:00:00-00:00,2017-03-17T21:00:00-00:00,2017-03-17,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.340329999999998,73,2017-03-17 20:00:00,2017-03-17 21:00:00,2017-03-17 13:00:00-07:00,2017-03-17 14:00:00-07:00
1680,2017-03-17T21:00:00-00:00,2017-03-17T22:00:00-00:00,2017-03-17,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.17159,73,2017-03-17 21:00:00,2017-03-17 22:00:00,2017-03-17 14:00:00-07:00,2017-03-17 15:00:00-07:00
1664,2017-03-17T22:00:00-00:00,2017-03-17T23:00:00-00:00,2017-03-17,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.35998,73,2017-03-17 22:00:00,2017-03-17 23:00:00,2017-03-17 15:00:00-07:00,2017-03-17 16:00:00-07:00
1661,2017-03-17T23:00:00-00:00,2017-03-18T00:00:00-00:00,2017-03-17,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.40541,73,2017-03-17 23:00:00,2017-03-18 00:00:00,2017-03-17 16:00:00-07:00,2017-03-17 17:00:00-07:00
1663,2017-03-18T00:00:00-00:00,2017-03-18T01:00:00-00:00,2017-03-17,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.03966,73,2017-03-18 00:00:00,2017-03-18 01:00:00,2017-03-17 17:00:00-07:00,2017-03-17 18:00:00-07:00
1666,2017-03-18T01:00:00-00:00,2017-03-18T02:00:00-00:00,2017-03-17,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.41383,73,2017-03-18 01:00:00,2017-03-18 02:00:00,2017-03-17 18:00:00-07:00,2017-03-17 19:00:00-07:00
1668,2017-03-18T02:00:00-00:00,2017-03-18T03:00:00-00:00,2017-03-17,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,72.63996,73,2017-03-18 02:00:00,2017-03-18 03:00:00,2017-03-17 19:00:00-07:00,2017-03-17 20:00:00-07:00
1678,2017-03-18T03:00:00-00:00,2017-03-18T04:00:00-00:00,2017-03-17,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.373909999999995,73,2017-03-18 03:00:00,2017-03-18 04:00:00,2017-03-17 20:00:00-07:00,2017-03-17 21:00:00-07:00
1675,2017-03-18T04:00:00-00:00,2017-03-18T05:00:00-00:00,2017-03-17,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.702090000000005,73,2017-03-18 04:00:00,2017-03-18 05:00:00,2017-03-17 21:00:00-07:00,2017-03-17 22:00:00-07:00
1682,2017-03-18T05:00:00-00:00,2017-03-18T06:00:00-00:00,2017-03-17,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.48061,73,2017-03-18 05:00:00,2017-03-18 06:00:00,2017-03-17 22:00:00-07:00,2017-03-17 23:00:00-07:00
1681,2017-03-18T06:00:00-00:00,2017-03-18T07:00:00-00:00,2017-03-17,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.23862,73,2017-03-18 06:00:00,2017-03-18 07:00:00,2017-03-17 23:00:00-07:00,2017-03-18 00:00:00-07:00
1760,2017-03-18T07:00:00-00:00,2017-03-18T08:00:00-00:00,2017-03-18,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.09151,77,2017-03-18 07:00:00,2017-03-18 08:00:00,2017-03-18 00:00:00-07:00,2017-03-18 01:00:00-07:00
1775,2017-03-18T08:00:00-00:00,2017-03-18T09:00:00-00:00,2017-03-18,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.21291,77,2017-03-18 08:00:00,2017-03-18 09:00:00,2017-03-18 01:00:00-07:00,2017-03-18 02:00:00-07:00
1764,2017-03-18T09:00:00-00:00,2017-03-18T10:00:00-00:00,2017-03-18,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.258670000000002,77,2017-03-18 09:00:00,2017-03-18 10:00:00,2017-03-18 02:00:00-07:00,2017-03-18 03:00:00-07:00
1766,2017-03-18T10:00:00-00:00,2017-03-18T11:00:00-00:00,2017-03-18,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.31958,77,2017-03-18 10:00:00,2017-03-18 11:00:00,2017-03-18 03:00:00-07:00,2017-03-18 04:00:00-07:00
1761,2017-03-18T11:00:00-00:00,2017-03-18T12:00:00-00:00,2017-03-18,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.32474,77,2017-03-18 11:00:00,2017-03-18 12:00:00,2017-03-18 04:00:00-07:00,2017-03-18 05:00:00-07:00
1768,2017-03-18T12:00:00-00:00,2017-03-18T13:00:00-00:00,2017-03-18,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.67233,77,2017-03-18 12:00:00,2017-03-18 13:00:00,2017-03-18 05:00:00-07:00,2017-03-18 06:00:00-07:00
1762,2017-03-18T13:00:00-00:00,2017-03-18T14:00:00-00:00,2017-03-18,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.258340000000004,77,2017-03-18 13:00:00,2017-03-18 14:00:00,2017-03-18 06:00:00-07:00,2017-03-18 07:00:00-07:00
1765,2017-03-18T14:00:00-00:00,2017-03-18T15:00:00-00:00,2017-03-18,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.355979999999995,77,2017-03-18 14:00:00,2017-03-18 15:00:00,2017-03-18 07:00:00-07:00,2017-03-18 08:00:00-07:00
1777,2017-03-18T15:00:00-00:00,2017-03-18T16:00:00-00:00,2017-03-18,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.31397,77,2017-03-18 15:00:00,2017-03-18 16:00:00,2017-03-18 08:00:00-07:00,2017-03-18 09:00:00-07:00
1779,2017-03-18T16:00:00-00:00,2017-03-18T17:00:00-00:00,2017-03-18,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,6.2411,77,2017-03-18 16:00:00,2017-03-18 17:00:00,2017-03-18 09:00:00-07:00,2017-03-18 10:00:00-07:00
1774,2017-03-18T17:00:00-00:00,2017-03-18T18:00:00-00:00,2017-03-18,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,0.46702,77,2017-03-18 17:00:00,2017-03-18 18:00:00,2017-03-18 10:00:00-07:00,2017-03-18 11:00:00-07:00
1778,2017-03-18T18:00:00-00:00,2017-03-18T19:00:00-00:00,2017-03-18,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-0.8507,77,2017-03-18 18:00:00,2017-03-18 19:00:00,2017-03-18 11:00:00-07:00,2017-03-18 12:00:00-07:00
1758,2017-03-18T19:00:00-00:00,2017-03-18T20:00:00-00:00,2017-03-18,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-1.13604,77,2017-03-18 19:00:00,2017-03-18 20:00:00,2017-03-18 12:00:00-07:00,2017-03-18 13:00:00-07:00
1770,2017-03-18T20:00:00-00:00,2017-03-18T21:00:00-00:00,2017-03-18,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,0.18972,77,2017-03-18 20:00:00,2017-03-18 21:00:00,2017-03-18 13:00:00-07:00,2017-03-18 14:00:00-07:00
1759,2017-03-18T21:00:00-00:00,2017-03-18T22:00:00-00:00,2017-03-18,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,7.08045,77,2017-03-18 21:00:00,2017-03-18 22:00:00,2017-03-18 14:00:00-07:00,2017-03-18 15:00:00-07:00
1757,2017-03-18T22:00:00-00:00,2017-03-18T23:00:00-00:00,2017-03-18,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,4.99214,77,2017-03-18 22:00:00,2017-03-18 23:00:00,2017-03-18 15:00:00-07:00,2017-03-18 16:00:00-07:00
1763,2017-03-18T23:00:00-00:00,2017-03-19T00:00:00-00:00,2017-03-18,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.50415,77,2017-03-18 23:00:00,2017-03-19 00:00:00,2017-03-18 16:00:00-07:00,2017-03-18 17:00:00-07:00
1769,2017-03-19T00:00:00-00:00,2017-03-19T01:00:00-00:00,2017-03-18,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.02412,77,2017-03-19 00:00:00,2017-03-19 01:00:00,2017-03-18 17:00:00-07:00,2017-03-18 18:00:00-07:00
1767,2017-03-19T01:00:00-00:00,2017-03-19T02:00:00-00:00,2017-03-18,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.559870000000004,77,2017-03-19 01:00:00,2017-03-19 02:00:00,2017-03-18 18:00:00-07:00,2017-03-18 19:00:00-07:00
1776,2017-03-19T02:00:00-00:00,2017-03-19T03:00:00-00:00,2017-03-18,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,65.72775,77,2017-03-19 02:00:00,2017-03-19 03:00:00,2017-03-18 19:00:00-07:00,2017-03-18 20:00:00-07:00
1756,2017-03-19T03:00:00-00:00,2017-03-19T04:00:00-00:00,2017-03-18,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.46588,77,2017-03-19 03:00:00,2017-03-19 04:00:00,2017-03-18 20:00:00-07:00,2017-03-18 21:00:00-07:00
1771,2017-03-19T04:00:00-00:00,2017-03-19T05:00:00-00:00,2017-03-18,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.160759999999996,77,2017-03-19 04:00:00,2017-03-19 05:00:00,2017-03-18 21:00:00-07:00,2017-03-18 22:00:00-07:00
1772,2017-03-19T05:00:00-00:00,2017-03-19T06:00:00-00:00,2017-03-18,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.937509999999996,77,2017-03-19 05:00:00,2017-03-19 06:00:00,2017-03-18 22:00:00-07:00,2017-03-18 23:00:00-07:00
1773,2017-03-19T06:00:00-00:00,2017-03-19T07:00:00-00:00,2017-03-18,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.381690000000003,77,2017-03-19 06:00:00,2017-03-19 07:00:00,2017-03-18 23:00:00-07:00,2017-03-19 00:00:00-07:00
1855,2017-03-19T07:00:00-00:00,2017-03-19T08:00:00-00:00,2017-03-19,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.298990000000003,81,2017-03-19 07:00:00,2017-03-19 08:00:00,2017-03-19 00:00:00-07:00,2017-03-19 01:00:00-07:00
1863,2017-03-19T08:00:00-00:00,2017-03-19T09:00:00-00:00,2017-03-19,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.026229999999998,81,2017-03-19 08:00:00,2017-03-19 09:00:00,2017-03-19 01:00:00-07:00,2017-03-19 02:00:00-07:00
1859,2017-03-19T09:00:00-00:00,2017-03-19T10:00:00-00:00,2017-03-19,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.70295,81,2017-03-19 09:00:00,2017-03-19 10:00:00,2017-03-19 02:00:00-07:00,2017-03-19 03:00:00-07:00
1871,2017-03-19T10:00:00-00:00,2017-03-19T11:00:00-00:00,2017-03-19,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.56172,81,2017-03-19 10:00:00,2017-03-19 11:00:00,2017-03-19 03:00:00-07:00,2017-03-19 04:00:00-07:00
1872,2017-03-19T11:00:00-00:00,2017-03-19T12:00:00-00:00,2017-03-19,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.41937,81,2017-03-19 11:00:00,2017-03-19 12:00:00,2017-03-19 04:00:00-07:00,2017-03-19 05:00:00-07:00
1864,2017-03-19T12:00:00-00:00,2017-03-19T13:00:00-00:00,2017-03-19,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.277540000000002,81,2017-03-19 12:00:00,2017-03-19 13:00:00,2017-03-19 05:00:00-07:00,2017-03-19 06:00:00-07:00
1868,2017-03-19T13:00:00-00:00,2017-03-19T14:00:00-00:00,2017-03-19,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.70453,81,2017-03-19 13:00:00,2017-03-19 14:00:00,2017-03-19 06:00:00-07:00,2017-03-19 07:00:00-07:00
1860,2017-03-19T14:00:00-00:00,2017-03-19T15:00:00-00:00,2017-03-19,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.400459999999995,81,2017-03-19 14:00:00,2017-03-19 15:00:00,2017-03-19 07:00:00-07:00,2017-03-19 08:00:00-07:00
1861,2017-03-19T15:00:00-00:00,2017-03-19T16:00:00-00:00,2017-03-19,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.563010000000002,81,2017-03-19 15:00:00,2017-03-19 16:00:00,2017-03-19 08:00:00-07:00,2017-03-19 09:00:00-07:00
1866,2017-03-19T16:00:00-00:00,2017-03-19T17:00:00-00:00,2017-03-19,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,0.00984,81,2017-03-19 16:00:00,2017-03-19 17:00:00,2017-03-19 09:00:00-07:00,2017-03-19 10:00:00-07:00
1862,2017-03-19T17:00:00-00:00,2017-03-19T18:00:00-00:00,2017-03-19,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-8.02513,81,2017-03-19 17:00:00,2017-03-19 18:00:00,2017-03-19 10:00:00-07:00,2017-03-19 11:00:00-07:00
1873,2017-03-19T18:00:00-00:00,2017-03-19T19:00:00-00:00,2017-03-19,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-8.95001,81,2017-03-19 18:00:00,2017-03-19 19:00:00,2017-03-19 11:00:00-07:00,2017-03-19 12:00:00-07:00
1875,2017-03-19T19:00:00-00:00,2017-03-19T20:00:00-00:00,2017-03-19,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-8.9608,81,2017-03-19 19:00:00,2017-03-19 20:00:00,2017-03-19 12:00:00-07:00,2017-03-19 13:00:00-07:00
1854,2017-03-19T20:00:00-00:00,2017-03-19T21:00:00-00:00,2017-03-19,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-4.75188,81,2017-03-19 20:00:00,2017-03-19 21:00:00,2017-03-19 13:00:00-07:00,2017-03-19 14:00:00-07:00
1852,2017-03-19T21:00:00-00:00,2017-03-19T22:00:00-00:00,2017-03-19,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,-0.20097,81,2017-03-19 21:00:00,2017-03-19 22:00:00,2017-03-19 14:00:00-07:00,2017-03-19 15:00:00-07:00
1867,2017-03-19T22:00:00-00:00,2017-03-19T23:00:00-00:00,2017-03-19,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,2.08439,81,2017-03-19 22:00:00,2017-03-19 23:00:00,2017-03-19 15:00:00-07:00,2017-03-19 16:00:00-07:00
1870,2017-03-19T23:00:00-00:00,2017-03-20T00:00:00-00:00,2017-03-19,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,9.80519,81,2017-03-19 23:00:00,2017-03-20 00:00:00,2017-03-19 16:00:00-07:00,2017-03-19 17:00:00-07:00
1874,2017-03-20T00:00:00-00:00,2017-03-20T01:00:00-00:00,2017-03-19,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.4755,81,2017-03-20 00:00:00,2017-03-20 01:00:00,2017-03-19 17:00:00-07:00,2017-03-19 18:00:00-07:00
1853,2017-03-20T01:00:00-00:00,2017-03-20T02:00:00-00:00,2017-03-19,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.889509999999994,81,2017-03-20 01:00:00,2017-03-20 02:00:00,2017-03-19 18:00:00-07:00,2017-03-19 19:00:00-07:00
1856,2017-03-20T02:00:00-00:00,2017-03-20T03:00:00-00:00,2017-03-19,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,68.60368000000001,81,2017-03-20 02:00:00,2017-03-20 03:00:00,2017-03-19 19:00:00-07:00,2017-03-19 20:00:00-07:00
1857,2017-03-20T03:00:00-00:00,2017-03-20T04:00:00-00:00,2017-03-19,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.36724,81,2017-03-20 03:00:00,2017-03-20 04:00:00,2017-03-19 20:00:00-07:00,2017-03-19 21:00:00-07:00
1858,2017-03-20T04:00:00-00:00,2017-03-20T05:00:00-00:00,2017-03-19,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.1309,81,2017-03-20 04:00:00,2017-03-20 05:00:00,2017-03-19 21:00:00-07:00,2017-03-19 22:00:00-07:00
1865,2017-03-20T05:00:00-00:00,2017-03-20T06:00:00-00:00,2017-03-19,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.943479999999997,81,2017-03-20 05:00:00,2017-03-20 06:00:00,2017-03-19 22:00:00-07:00,2017-03-19 23:00:00-07:00
1869,2017-03-20T06:00:00-00:00,2017-03-20T07:00:00-00:00,2017-03-19,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.87124,81,2017-03-20 06:00:00,2017-03-20 07:00:00,2017-03-19 23:00:00-07:00,2017-03-20 00:00:00-07:00
