,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
621,2018-05-03T12:00:00-00:00,2018-05-03T13:00:00-00:00,2018-05-03,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.975109999999997,29,2018-05-03 12:00:00,2018-05-03 13:00:00,2018-05-03 05:00:00-07:00,2018-05-03 06:00:00-07:00
622,2018-05-03T13:00:00-00:00,2018-05-03T14:00:00-00:00,2018-05-03,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.832440000000005,29,2018-05-03 13:00:00,2018-05-03 14:00:00,2018-05-03 06:00:00-07:00,2018-05-03 07:00:00-07:00
612,2018-05-03T14:00:00-00:00,2018-05-03T15:00:00-00:00,2018-05-03,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.30325,29,2018-05-03 14:00:00,2018-05-03 15:00:00,2018-05-03 07:00:00-07:00,2018-05-03 08:00:00-07:00
604,2018-05-03T15:00:00-00:00,2018-05-03T16:00:00-00:00,2018-05-03,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.085,29,2018-05-03 15:00:00,2018-05-03 16:00:00,2018-05-03 08:00:00-07:00,2018-05-03 09:00:00-07:00
606,2018-05-03T16:00:00-00:00,2018-05-03T17:00:00-00:00,2018-05-03,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,15.310529999999998,29,2018-05-03 16:00:00,2018-05-03 17:00:00,2018-05-03 09:00:00-07:00,2018-05-03 10:00:00-07:00
608,2018-05-03T17:00:00-00:00,2018-05-03T18:00:00-00:00,2018-05-03,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.92475,29,2018-05-03 17:00:00,2018-05-03 18:00:00,2018-05-03 10:00:00-07:00,2018-05-03 11:00:00-07:00
617,2018-05-03T18:00:00-00:00,2018-05-03T19:00:00-00:00,2018-05-03,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.7611,29,2018-05-03 18:00:00,2018-05-03 19:00:00,2018-05-03 11:00:00-07:00,2018-05-03 12:00:00-07:00
613,2018-05-03T19:00:00-00:00,2018-05-03T20:00:00-00:00,2018-05-03,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.5751,29,2018-05-03 19:00:00,2018-05-03 20:00:00,2018-05-03 12:00:00-07:00,2018-05-03 13:00:00-07:00
610,2018-05-03T20:00:00-00:00,2018-05-03T21:00:00-00:00,2018-05-03,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.88524,29,2018-05-03 20:00:00,2018-05-03 21:00:00,2018-05-03 13:00:00-07:00,2018-05-03 14:00:00-07:00
618,2018-05-03T21:00:00-00:00,2018-05-03T22:00:00-00:00,2018-05-03,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.66905,29,2018-05-03 21:00:00,2018-05-03 22:00:00,2018-05-03 14:00:00-07:00,2018-05-03 15:00:00-07:00
619,2018-05-03T22:00:00-00:00,2018-05-03T23:00:00-00:00,2018-05-03,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,12.33575,29,2018-05-03 22:00:00,2018-05-03 23:00:00,2018-05-03 15:00:00-07:00,2018-05-03 16:00:00-07:00
611,2018-05-03T23:00:00-00:00,2018-05-04T00:00:00-00:00,2018-05-03,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,12.43775,29,2018-05-03 23:00:00,2018-05-04 00:00:00,2018-05-03 16:00:00-07:00,2018-05-03 17:00:00-07:00
607,2018-05-04T00:00:00-00:00,2018-05-04T01:00:00-00:00,2018-05-03,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.00716,29,2018-05-04 00:00:00,2018-05-04 01:00:00,2018-05-03 17:00:00-07:00,2018-05-03 18:00:00-07:00
605,2018-05-04T01:00:00-00:00,2018-05-04T02:00:00-00:00,2018-05-03,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.0021,29,2018-05-04 01:00:00,2018-05-04 02:00:00,2018-05-03 18:00:00-07:00,2018-05-03 19:00:00-07:00
623,2018-05-04T02:00:00-00:00,2018-05-04T03:00:00-00:00,2018-05-03,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.60723,29,2018-05-04 02:00:00,2018-05-04 03:00:00,2018-05-03 19:00:00-07:00,2018-05-03 20:00:00-07:00
627,2018-05-04T03:00:00-00:00,2018-05-04T04:00:00-00:00,2018-05-03,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.23845,29,2018-05-04 03:00:00,2018-05-04 04:00:00,2018-05-03 20:00:00-07:00,2018-05-03 21:00:00-07:00
614,2018-05-04T04:00:00-00:00,2018-05-04T05:00:00-00:00,2018-05-03,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.78655,29,2018-05-04 04:00:00,2018-05-04 05:00:00,2018-05-03 21:00:00-07:00,2018-05-03 22:00:00-07:00
615,2018-05-04T05:00:00-00:00,2018-05-04T06:00:00-00:00,2018-05-03,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.1344,29,2018-05-04 05:00:00,2018-05-04 06:00:00,2018-05-03 22:00:00-07:00,2018-05-03 23:00:00-07:00
616,2018-05-04T06:00:00-00:00,2018-05-04T07:00:00-00:00,2018-05-03,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.530759999999997,29,2018-05-04 06:00:00,2018-05-04 07:00:00,2018-05-03 23:00:00-07:00,2018-05-04 00:00:00-07:00
719,2018-05-04T07:00:00-00:00,2018-05-04T08:00:00-00:00,2018-05-04,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.18427,33,2018-05-04 07:00:00,2018-05-04 08:00:00,2018-05-04 00:00:00-07:00,2018-05-04 01:00:00-07:00
720,2018-05-04T08:00:00-00:00,2018-05-04T09:00:00-00:00,2018-05-04,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.48245,33,2018-05-04 08:00:00,2018-05-04 09:00:00,2018-05-04 01:00:00-07:00,2018-05-04 02:00:00-07:00
713,2018-05-04T09:00:00-00:00,2018-05-04T10:00:00-00:00,2018-05-04,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.22852,33,2018-05-04 09:00:00,2018-05-04 10:00:00,2018-05-04 02:00:00-07:00,2018-05-04 03:00:00-07:00
714,2018-05-04T10:00:00-00:00,2018-05-04T11:00:00-00:00,2018-05-04,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.24336,33,2018-05-04 10:00:00,2018-05-04 11:00:00,2018-05-04 03:00:00-07:00,2018-05-04 04:00:00-07:00
715,2018-05-04T11:00:00-00:00,2018-05-04T12:00:00-00:00,2018-05-04,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.72542,33,2018-05-04 11:00:00,2018-05-04 12:00:00,2018-05-04 04:00:00-07:00,2018-05-04 05:00:00-07:00
711,2018-05-04T12:00:00-00:00,2018-05-04T13:00:00-00:00,2018-05-04,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.72578,33,2018-05-04 12:00:00,2018-05-04 13:00:00,2018-05-04 05:00:00-07:00,2018-05-04 06:00:00-07:00
705,2018-05-04T13:00:00-00:00,2018-05-04T14:00:00-00:00,2018-05-04,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.21298,33,2018-05-04 13:00:00,2018-05-04 14:00:00,2018-05-04 06:00:00-07:00,2018-05-04 07:00:00-07:00
723,2018-05-04T14:00:00-00:00,2018-05-04T15:00:00-00:00,2018-05-04,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.87473,33,2018-05-04 14:00:00,2018-05-04 15:00:00,2018-05-04 07:00:00-07:00,2018-05-04 08:00:00-07:00
701,2018-05-04T15:00:00-00:00,2018-05-04T16:00:00-00:00,2018-05-04,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.58874,33,2018-05-04 15:00:00,2018-05-04 16:00:00,2018-05-04 08:00:00-07:00,2018-05-04 09:00:00-07:00
712,2018-05-04T16:00:00-00:00,2018-05-04T17:00:00-00:00,2018-05-04,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,7.976030000000001,33,2018-05-04 16:00:00,2018-05-04 17:00:00,2018-05-04 09:00:00-07:00,2018-05-04 10:00:00-07:00
708,2018-05-04T17:00:00-00:00,2018-05-04T18:00:00-00:00,2018-05-04,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,5.90166,33,2018-05-04 17:00:00,2018-05-04 18:00:00,2018-05-04 10:00:00-07:00,2018-05-04 11:00:00-07:00
717,2018-05-04T18:00:00-00:00,2018-05-04T19:00:00-00:00,2018-05-04,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,8.08665,33,2018-05-04 18:00:00,2018-05-04 19:00:00,2018-05-04 11:00:00-07:00,2018-05-04 12:00:00-07:00
716,2018-05-04T19:00:00-00:00,2018-05-04T20:00:00-00:00,2018-05-04,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,8.08132,33,2018-05-04 19:00:00,2018-05-04 20:00:00,2018-05-04 12:00:00-07:00,2018-05-04 13:00:00-07:00
704,2018-05-04T20:00:00-00:00,2018-05-04T21:00:00-00:00,2018-05-04,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,9.31152,33,2018-05-04 20:00:00,2018-05-04 21:00:00,2018-05-04 13:00:00-07:00,2018-05-04 14:00:00-07:00
718,2018-05-04T21:00:00-00:00,2018-05-04T22:00:00-00:00,2018-05-04,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,12.71911,33,2018-05-04 21:00:00,2018-05-04 22:00:00,2018-05-04 14:00:00-07:00,2018-05-04 15:00:00-07:00
700,2018-05-04T22:00:00-00:00,2018-05-04T23:00:00-00:00,2018-05-04,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,14.75099,33,2018-05-04 22:00:00,2018-05-04 23:00:00,2018-05-04 15:00:00-07:00,2018-05-04 16:00:00-07:00
709,2018-05-04T23:00:00-00:00,2018-05-05T00:00:00-00:00,2018-05-04,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.337670000000003,33,2018-05-04 23:00:00,2018-05-05 00:00:00,2018-05-04 16:00:00-07:00,2018-05-04 17:00:00-07:00
707,2018-05-05T00:00:00-00:00,2018-05-05T01:00:00-00:00,2018-05-04,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.22944,33,2018-05-05 00:00:00,2018-05-05 01:00:00,2018-05-04 17:00:00-07:00,2018-05-04 18:00:00-07:00
710,2018-05-05T01:00:00-00:00,2018-05-05T02:00:00-00:00,2018-05-04,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,39.00535,33,2018-05-05 01:00:00,2018-05-05 02:00:00,2018-05-04 18:00:00-07:00,2018-05-04 19:00:00-07:00
721,2018-05-05T02:00:00-00:00,2018-05-05T03:00:00-00:00,2018-05-04,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,45.75025,33,2018-05-05 02:00:00,2018-05-05 03:00:00,2018-05-04 19:00:00-07:00,2018-05-04 20:00:00-07:00
702,2018-05-05T03:00:00-00:00,2018-05-05T04:00:00-00:00,2018-05-04,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,63.18416,33,2018-05-05 03:00:00,2018-05-05 04:00:00,2018-05-04 20:00:00-07:00,2018-05-04 21:00:00-07:00
703,2018-05-05T04:00:00-00:00,2018-05-05T05:00:00-00:00,2018-05-04,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.76695,33,2018-05-05 04:00:00,2018-05-05 05:00:00,2018-05-04 21:00:00-07:00,2018-05-04 22:00:00-07:00
722,2018-05-05T05:00:00-00:00,2018-05-05T06:00:00-00:00,2018-05-04,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.78752,33,2018-05-05 05:00:00,2018-05-05 06:00:00,2018-05-04 22:00:00-07:00,2018-05-04 23:00:00-07:00
706,2018-05-05T06:00:00-00:00,2018-05-05T07:00:00-00:00,2018-05-04,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.32988,33,2018-05-05 06:00:00,2018-05-05 07:00:00,2018-05-04 23:00:00-07:00,2018-05-05 00:00:00-07:00
796,2018-05-05T07:00:00-00:00,2018-05-05T08:00:00-00:00,2018-05-05,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.222179999999998,37,2018-05-05 07:00:00,2018-05-05 08:00:00,2018-05-05 00:00:00-07:00,2018-05-05 01:00:00-07:00
798,2018-05-05T08:00:00-00:00,2018-05-05T09:00:00-00:00,2018-05-05,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.57284,37,2018-05-05 08:00:00,2018-05-05 09:00:00,2018-05-05 01:00:00-07:00,2018-05-05 02:00:00-07:00
812,2018-05-05T09:00:00-00:00,2018-05-05T10:00:00-00:00,2018-05-05,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.40725,37,2018-05-05 09:00:00,2018-05-05 10:00:00,2018-05-05 02:00:00-07:00,2018-05-05 03:00:00-07:00
800,2018-05-05T10:00:00-00:00,2018-05-05T11:00:00-00:00,2018-05-05,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.778779999999998,37,2018-05-05 10:00:00,2018-05-05 11:00:00,2018-05-05 03:00:00-07:00,2018-05-05 04:00:00-07:00
804,2018-05-05T11:00:00-00:00,2018-05-05T12:00:00-00:00,2018-05-05,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.24791,37,2018-05-05 11:00:00,2018-05-05 12:00:00,2018-05-05 04:00:00-07:00,2018-05-05 05:00:00-07:00
815,2018-05-05T12:00:00-00:00,2018-05-05T13:00:00-00:00,2018-05-05,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.47727,37,2018-05-05 12:00:00,2018-05-05 13:00:00,2018-05-05 05:00:00-07:00,2018-05-05 06:00:00-07:00
805,2018-05-05T13:00:00-00:00,2018-05-05T14:00:00-00:00,2018-05-05,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.80575,37,2018-05-05 13:00:00,2018-05-05 14:00:00,2018-05-05 06:00:00-07:00,2018-05-05 07:00:00-07:00
809,2018-05-05T14:00:00-00:00,2018-05-05T15:00:00-00:00,2018-05-05,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.53095,37,2018-05-05 14:00:00,2018-05-05 15:00:00,2018-05-05 07:00:00-07:00,2018-05-05 08:00:00-07:00
816,2018-05-05T15:00:00-00:00,2018-05-05T16:00:00-00:00,2018-05-05,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,7.737769999999999,37,2018-05-05 15:00:00,2018-05-05 16:00:00,2018-05-05 08:00:00-07:00,2018-05-05 09:00:00-07:00
801,2018-05-05T16:00:00-00:00,2018-05-05T17:00:00-00:00,2018-05-05,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,7.692660000000001,37,2018-05-05 16:00:00,2018-05-05 17:00:00,2018-05-05 09:00:00-07:00,2018-05-05 10:00:00-07:00
813,2018-05-05T17:00:00-00:00,2018-05-05T18:00:00-00:00,2018-05-05,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,8.02638,37,2018-05-05 17:00:00,2018-05-05 18:00:00,2018-05-05 10:00:00-07:00,2018-05-05 11:00:00-07:00
817,2018-05-05T18:00:00-00:00,2018-05-05T19:00:00-00:00,2018-05-05,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.97602,37,2018-05-05 18:00:00,2018-05-05 19:00:00,2018-05-05 11:00:00-07:00,2018-05-05 12:00:00-07:00
799,2018-05-05T19:00:00-00:00,2018-05-05T20:00:00-00:00,2018-05-05,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,13.423060000000001,37,2018-05-05 19:00:00,2018-05-05 20:00:00,2018-05-05 12:00:00-07:00,2018-05-05 13:00:00-07:00
814,2018-05-05T20:00:00-00:00,2018-05-05T21:00:00-00:00,2018-05-05,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,13.46614,37,2018-05-05 20:00:00,2018-05-05 21:00:00,2018-05-05 13:00:00-07:00,2018-05-05 14:00:00-07:00
806,2018-05-05T21:00:00-00:00,2018-05-05T22:00:00-00:00,2018-05-05,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,14.4926,37,2018-05-05 21:00:00,2018-05-05 22:00:00,2018-05-05 14:00:00-07:00,2018-05-05 15:00:00-07:00
807,2018-05-05T22:00:00-00:00,2018-05-05T23:00:00-00:00,2018-05-05,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.38488,37,2018-05-05 22:00:00,2018-05-05 23:00:00,2018-05-05 15:00:00-07:00,2018-05-05 16:00:00-07:00
802,2018-05-05T23:00:00-00:00,2018-05-06T00:00:00-00:00,2018-05-05,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.13281,37,2018-05-05 23:00:00,2018-05-06 00:00:00,2018-05-05 16:00:00-07:00,2018-05-05 17:00:00-07:00
819,2018-05-06T00:00:00-00:00,2018-05-06T01:00:00-00:00,2018-05-05,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.87295,37,2018-05-06 00:00:00,2018-05-06 01:00:00,2018-05-05 17:00:00-07:00,2018-05-05 18:00:00-07:00
810,2018-05-06T01:00:00-00:00,2018-05-06T02:00:00-00:00,2018-05-05,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.817440000000005,37,2018-05-06 01:00:00,2018-05-06 02:00:00,2018-05-05 18:00:00-07:00,2018-05-05 19:00:00-07:00
818,2018-05-06T02:00:00-00:00,2018-05-06T03:00:00-00:00,2018-05-05,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,60.24665,37,2018-05-06 02:00:00,2018-05-06 03:00:00,2018-05-05 19:00:00-07:00,2018-05-05 20:00:00-07:00
803,2018-05-06T03:00:00-00:00,2018-05-06T04:00:00-00:00,2018-05-05,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,68.49816,37,2018-05-06 03:00:00,2018-05-06 04:00:00,2018-05-05 20:00:00-07:00,2018-05-05 21:00:00-07:00
808,2018-05-06T04:00:00-00:00,2018-05-06T05:00:00-00:00,2018-05-05,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.28053,37,2018-05-06 04:00:00,2018-05-06 05:00:00,2018-05-05 21:00:00-07:00,2018-05-05 22:00:00-07:00
811,2018-05-06T05:00:00-00:00,2018-05-06T06:00:00-00:00,2018-05-05,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.67788,37,2018-05-06 05:00:00,2018-05-06 06:00:00,2018-05-05 22:00:00-07:00,2018-05-05 23:00:00-07:00
797,2018-05-06T06:00:00-00:00,2018-05-06T07:00:00-00:00,2018-05-05,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.54771,37,2018-05-06 06:00:00,2018-05-06 07:00:00,2018-05-05 23:00:00-07:00,2018-05-06 00:00:00-07:00
894,2018-05-06T07:00:00-00:00,2018-05-06T08:00:00-00:00,2018-05-06,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.02303,41,2018-05-06 07:00:00,2018-05-06 08:00:00,2018-05-06 00:00:00-07:00,2018-05-06 01:00:00-07:00
911,2018-05-06T08:00:00-00:00,2018-05-06T09:00:00-00:00,2018-05-06,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.610960000000002,41,2018-05-06 08:00:00,2018-05-06 09:00:00,2018-05-06 01:00:00-07:00,2018-05-06 02:00:00-07:00
904,2018-05-06T09:00:00-00:00,2018-05-06T10:00:00-00:00,2018-05-06,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.88863,41,2018-05-06 09:00:00,2018-05-06 10:00:00,2018-05-06 02:00:00-07:00,2018-05-06 03:00:00-07:00
910,2018-05-06T10:00:00-00:00,2018-05-06T11:00:00-00:00,2018-05-06,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.28365,41,2018-05-06 10:00:00,2018-05-06 11:00:00,2018-05-06 03:00:00-07:00,2018-05-06 04:00:00-07:00
909,2018-05-06T11:00:00-00:00,2018-05-06T12:00:00-00:00,2018-05-06,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.27935,41,2018-05-06 11:00:00,2018-05-06 12:00:00,2018-05-06 04:00:00-07:00,2018-05-06 05:00:00-07:00
915,2018-05-06T12:00:00-00:00,2018-05-06T13:00:00-00:00,2018-05-06,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.62664,41,2018-05-06 12:00:00,2018-05-06 13:00:00,2018-05-06 05:00:00-07:00,2018-05-06 06:00:00-07:00
900,2018-05-06T13:00:00-00:00,2018-05-06T14:00:00-00:00,2018-05-06,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,20.06764,41,2018-05-06 13:00:00,2018-05-06 14:00:00,2018-05-06 06:00:00-07:00,2018-05-06 07:00:00-07:00
